step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
145.0,41,433.0,5.931506849315069,1.7291872580311165,41,1508.0,0.04847555735505515,41,1508.0
150.0,38,437.0,5.75,2.9063564930748798,38,1650.0,0.11668809850587399,38,1650.0
155.0,40,605.0,8.402777777777779,2.595239603505558,40,1840.0,0.12665440533835692,40,1840.0
160.0,52,835.0,11.133333333333333,1.4375569054579564,52,2072.0,0.05181937778744266,52,2072.0
165.0,62,1113.0,14.644736842105264,0.6407370785352559,62,2352.0,0.019409237851957657,62,2352.0
170.0,63,1287.0,16.0875,0.9220734639071232,63,2491.0,0.03470495160971268,63,2491.0
175.0,60,1386.0,17.325,1.5836947650418207,60,2469.0,0.05933781580793964,60,2469.0
180.0,56,1528.0,19.1,2.429730810665145,56,2339.0,0.05149068715698247,56,2339.0
185.0,47,1622.0,19.08235294117647,2.559068621292175,47,2581.0,0.104173300869306,47,2581.0
190.0,49,1783.0,22.2875,2.6285868588836556,49,2819.0,0.13024707836934502,49,2819.0
195.0,49,1629.0,20.620253164556964,1.7055319875906227,49,2895.0,0.09115259094528746,49,2895.0
200.0,51,1234.0,15.234567901234568,1.5532551987632894,51,2809.0,0.057497963015597016,51,2809.0
205.0,47,823.0,9.68235294117647,1.8858661916202948,47,2977.0,0.07256024253898197,47,2977.0
210.0,49,671.0,7.988095238095238,2.1198256943852973,49,3115.0,0.0695745794879207,49,3115.0
215.0,54,708.0,8.634146341463415,1.6391339002538565,54,3352.0,0.03920003345354866,54,3352.0
220.0,66,1004.0,11.409090909090908,1.3071603028817425,66,3648.0,0.03841442253504215,66,3648.0
225.0,66,1312.0,15.255813953488373,1.5497399972618089,66,3944.0,0.06810682836749163,66,3944.0
230.0,72,1664.0,19.348837209302324,1.4542725437328843,72,4296.0,0.06243502327120317,72,4296.0
235.0,79,2043.0,24.03529411764706,0.673088923677564,79,4675.0,0.002219499314132724,79,4675.0
240.0,78,2431.0,28.94047619047619,0.848037931330276,78,5063.0,0.016722962066925626,78,5063.0
245.0,78,2821.0,34.40243902439025,0.6581084327481147,78,5453.0,0.0236790596173184,78,5453.0
250.0,72,2830.0,35.375,0.3252328018225979,72,5588.0,0.013410547868960246,72,5588.0
255.0,64,2580.0,30.714285714285715,1.4309428653830654,64,5478.0,0.04417245493186252,64,5478.0
260.0,55,2365.0,27.5,3.218285517765955,55,5169.0,0.11634791736651129,55,5169.0
265.0,45,2092.0,25.51219512195122,3.130790047388462,45,5392.0,0.13845783957963304,45,5392.0
270.0,49,2108.0,27.025641025641026,2.208743859485728,49,5624.0,0.07248858105445491,49,5624.0
275.0,52,1958.0,24.78481012658228,1.5488691420414744,52,5589.0,0.06038703035294609,52,5589.0
280.0,49,1552.0,19.897435897435898,2.0032057459282875,49,5275.0,0.07756423946903257,49,5275.0
285.0,46,1172.0,14.469135802469136,2.083551895871928,46,5294.0,0.0776682797316051,46,5294.0
290.0,41,728.0,8.771084337349398,2.0978118539956534,41,5023.0,0.0755644004496689,41,5023.0
295.0,35,228.0,2.7142857142857144,2.727668326358827,35,5092.0,0.1363870055241583,35,5092.0
300.0,38,312.0,3.7142857142857144,2.9914649206051482,38,5180.0,0.13298922245049127,38,5180.0
305.0,48,483.0,5.819277108433735,2.4584257297179093,48,5396.0,0.07157423445955445,48,5396.0
310.0,64,763.0,9.19277108433735,1.016372597270793,64,5677.0,0.028118031831324147,64,5677.0
315.0,71,1100.0,13.414634146341463,0.7116581578666111,71,6015.0,0.029280695545750784,71,6015.0
320.0,70,1319.0,16.085365853658537,0.3268950673213543,70,6145.0,0.012209463697025271,70,6145.0
325.0,70,1458.0,16.953488372093023,1.1998697006058505,70,6052.0,0.028960163106738723,70,6052.0
330.0,58,1616.0,18.363636363636363,2.802809189345123,58,5804.0,0.08766811012168833,58,5804.0
335.0,50,1723.0,20.511904761904763,3.0273481220418565,50,6067.0,0.1422177323246553,50,6067.0
340.0,53,1894.0,23.974683544303797,2.050124664917131,53,6315.0,0.09211651760607449,53,6315.0
345.0,61,2176.0,26.536585365853657,1.308343846156476,61,6597.0,0.05215294097697709,61,6597.0
350.0,59,2409.0,28.678571428571427,1.4701655979219583,59,6696.0,0.055860462679128135,59,6696.0
355.0,56,2608.0,31.047619047619047,1.6663522105200477,56,6503.0,0.057252411441805706,56,6503.0
360.0,60,2839.0,33.01162790697674,1.7227576407929144,60,6753.0,0.04361758964537916,60,6753.0
365.0,61,3089.0,35.10227272727273,1.3337032103621302,61,7051.0,0.060181503219380886,61,7051.0
370.0,54,2966.0,35.30952380952381,1.6274799508870048,54,7177.0,0.11334777519568048,54,7177.0
375.0,59,3145.0,35.73863636363637,2.015381351452493,59,7231.0,0.09197198175032845,59,7231.0
380.0,67,3456.0,37.56521739130435,1.1690959564121663,67,7542.0,0.017307146842391534,67,7542.0
385.0,77,3821.0,42.455555555555556,1.2020706447948255,77,7907.0,0.021790515577922404,77,7907.0
390.0,76,4040.0,45.90909090909091,1.1043274715369902,76,8155.0,0.03131868913264166,76,8155.0
395.0,68,4153.0,49.44047619047619,1.2266528054609946,68,8253.0,0.03292941543942818,68,8253.0
400.0,64,4303.0,47.81111111111111,1.5636297961710985,64,8517.0,0.05552720195812076,64,8517.0
405.0,58,4437.0,50.42045454545455,1.8529340913189032,58,8810.0,0.09559510041353776,58,8810.0
410.0,60,4618.0,55.63855421686747,1.1941280469396658,60,9102.0,0.0837603414213818,60,9102.0
415.0,72,4941.0,55.51685393258427,0.8609741278782452,72,9425.0,0.017068329376961216,72,9425.0
420.0,67,4476.0,49.733333333333334,1.1356710299230082,67,9234.0,0.03045886192894131,67,9234.0
425.0,66,3492.0,39.235955056179776,1.5313684031574788,66,8509.0,0.049854943180003115,66,8509.0
430.0,64,2529.0,28.738636363636363,1.303984328473541,64,8833.0,0.03182407494862981,64,8833.0
435.0,64,1827.0,20.528089887640448,0.959428778317543,64,9157.0,0.04095764737954276,64,9157.0
440.0,58,1274.0,14.477272727272727,1.4235500633592872,58,9277.0,0.09451916272973544,58,9277.0
445.0,62,1388.0,15.08695652173913,1.9148457894524948,62,9306.0,0.09006860414263206,62,9306.0
450.0,66,1419.0,15.423913043478262,1.1657599090607125,66,9407.0,0.017011726687597428,66,9407.0
455.0,70,1323.0,14.225806451612904,1.6968553310809757,70,9360.0,0.04655183925270451,70,9360.0
460.0,63,1278.0,14.2,2.535325892902682,63,9164.0,0.07836130705791239,63,9164.0
465.0,53,1190.0,13.837209302325581,2.0870114451218695,53,9421.0,0.07123360007381155,53,9421.0
470.0,56,1261.0,14.83529411764706,1.98502843829129,56,9665.0,0.06972281501195213,56,9665.0
475.0,57,1499.0,16.84269662921348,2.0695612908606846,57,9787.0,0.0948925221050561,57,9787.0
480.0,52,1722.0,20.023255813953487,2.3758011677713613,52,9682.0,0.11270066601404506,52,9682.0
485.0,49,1629.0,18.1,2.087345397849665,49,9223.0,0.07099073812527323,49,9223.0
490.0,46,1339.0,14.877777777777778,2.2935488484291535,46,8234.0,0.07268976420964965,46,8234.0
495.0,38,1115.0,12.965116279069768,2.785961782554135,38,7684.0,0.11586197828143023,38,7684.0
500.0,35,882.0,10.5,2.740307907181424,35,7583.0,0.12052143562595728,35,7583.0
505.0,30,662.0,7.609195402298851,2.4260530159334293,30,7621.0,0.09550809066783912,30,7621.0
510.0,46,843.0,9.16304347826087,2.0831045295293826,46,7772.0,0.08622773011653931,46,7772.0
515.0,50,1042.0,11.45054945054945,2.1724109224335324,50,7865.0,0.10554508987832803,50,7865.0
520.0,54,1253.0,13.473118279569892,1.5634984094336346,54,7878.0,0.056856043638383494,54,7878.0
525.0,55,1347.0,14.03125,1.5911414278554095,55,7513.0,0.048670566012627973,55,7513.0
530.0,50,1362.0,14.48936170212766,2.123711250544212,50,6512.0,0.0853738038184035,50,6512.0
535.0,50,1428.0,15.521739130434783,2.7884796171907897,50,4964.0,0.08915830721861707,50,4964.0
540.0,47,1375.0,15.10989010989011,2.265146143326223,47,5077.0,0.08953120878678138,47,5077.0
545.0,42,1401.0,15.395604395604396,2.429046524028124,42,5074.0,0.11504817465373186,42,5074.0
550.0,47,1544.0,16.083333333333332,3.24154459006006,47,5206.0,0.13855649287286873,47,5206.0
555.0,44,1088.0,11.216494845360824,2.489892934014688,44,5137.0,0.10568362123243175,44,5137.0
560.0,45,537.0,5.652631578947369,2.429647310280075,45,4852.0,0.0960893035573702,45,4852.0
565.0,49,659.0,6.793814432989691,2.1276760969248385,49,4945.0,0.09155523510441829,49,4945.0
570.0,56,891.0,9.378947368421052,1.9672196457960638,56,5138.0,0.0707020991140373,56,5138.0
575.0,59,1171.0,12.457446808510639,2.271966649398831,59,5339.0,0.05846423765069582,59,5339.0
580.0,61,1199.0,11.99,2.091086955829013,61,5522.0,0.08405175670415911,61,5522.0
585.0,59,1445.0,14.896907216494846,2.743723560033133,59,5655.0,0.13102678476669533,59,5655.0
590.0,63,1472.0,15.175257731958762,2.1099284373767366,63,5340.0,0.09222399282822925,63,5340.0
595.0,65,1337.0,13.783505154639176,1.648115702960948,65,4416.0,0.05090806578978447,65,4416.0
600.0,59,1109.0,11.202020202020202,2.0239699582717825,59,3974.0,0.0719553208370345,59,3974.0
605.0,53,700.0,7.368421052631579,1.918145122832479,53,3818.0,0.06853634954079867,53,3818.0
610.0,58,797.0,8.56989247311828,2.5003105494508877,58,3710.0,0.07980112912140917,58,3710.0
615.0,60,967.0,9.969072164948454,1.7911831091990227,60,3912.0,0.05927307512834664,60,3912.0
620.0,70,1294.0,13.34020618556701,1.9402935268233426,70,4165.0,0.06346792411242337,70,4165.0
625.0,75,1409.0,14.83157894736842,1.6752561693027876,75,4426.0,0.06395171541727422,75,4426.0
630.0,69,1375.0,15.277777777777779,1.332899703546235,69,4573.0,0.03339032087024835,69,4573.0
635.0,62,1315.0,14.45054945054945,1.6131714066864546,62,4806.0,0.04909403692269832,62,4806.0
640.0,57,1292.0,14.850574712643677,2.068978801924162,57,4977.0,0.0777198204690461,57,4977.0
645.0,54,1308.0,15.388235294117647,1.7127349935242622,54,5220.0,0.04546042499383765,54,5220.0
650.0,65,1610.0,18.50574712643678,1.2994288858065892,65,5500.0,0.02538675596329485,65,5500.0
655.0,64,1623.0,18.235955056179776,1.6927345661742859,64,5237.0,0.0709647900767515,64,5237.0
660.0,60,1435.0,16.686046511627907,2.1841252543287566,60,4627.0,0.10492450278205645,60,4627.0
665.0,57,1351.0,15.709302325581396,2.363919593435976,57,4597.0,0.06589368551947808,57,4597.0
670.0,56,1267.0,15.083333333333334,1.8757555224943243,56,4881.0,0.05282331715935815,56,4881.0
675.0,50,1217.0,15.405063291139241,1.6797533076986175,50,4811.0,0.07801402153601845,50,4811.0
680.0,50,1425.0,17.8125,1.6889653847048844,50,4589.0,0.06403351315719008,50,4589.0
685.0,48,1349.0,15.686046511627907,1.7595553000754254,48,4626.0,0.056524866406807824,48,4626.0
690.0,40,1100.0,13.095238095238095,2.3572976255036733,40,4359.0,0.1088454778937565,40,4359.0
695.0,32,658.0,7.833333333333333,3.076319028696698,32,4428.0,0.1601365711761642,32,4428.0
700.0,38,452.0,5.380952380952381,2.5453915575895953,38,4456.0,0.1014666191363026,38,4456.0
705.0,42,392.0,4.6117647058823525,1.8296753288097805,42,4457.0,0.05626941884443179,42,4457.0
710.0,48,560.0,6.666666666666667,2.263529774292685,48,4322.0,0.07288497144645194,48,4322.0
715.0,48,732.0,8.926829268292684,2.2537149335083413,48,4449.0,0.08008551258551092,48,4449.0
720.0,51,963.0,12.0375,1.6679762702879977,51,4676.0,0.04608382328040258,51,4676.0
725.0,54,1171.0,13.94047619047619,1.600736104754491,54,4890.0,0.06689579033317355,54,4890.0
730.0,61,1449.0,17.25,1.7659747923570996,61,5126.0,0.09085922020078437,61,5126.0
735.0,62,1645.0,19.127906976744185,1.523703712541573,62,5214.0,0.06327160256894056,62,5214.0
740.0,62,1794.0,20.620689655172413,1.5577843981827102,62,5002.0,0.029431102200335343,62,5002.0
745.0,55,1620.0,19.058823529411764,2.046571452113627,55,4948.0,0.0679239362756789,55,4948.0
750.0,42,1177.0,14.530864197530864,2.5320392602896518,42,4534.0,0.09870233532146785,42,4534.0
755.0,34,846.0,10.987012987012987,2.468254459465735,34,4375.0,0.09150136891008931,34,4375.0
760.0,40,508.0,6.120481927710843,2.4336044132345633,40,4538.0,0.09069948859855882,40,4538.0
765.0,39,386.0,4.7073170731707314,2.7754815947956937,39,4498.0,0.13183494637956675,39,4498.0
770.0,45,433.0,5.280487804878049,2.4472067601446397,45,4133.0,0.09946147684683682,45,4133.0
775.0,50,557.0,6.630952380952381,1.912201394827959,50,4364.0,0.05362815479155625,50,4364.0
780.0,55,712.0,8.476190476190476,1.3921361122744247,55,4631.0,0.05034599947389473,55,4631.0
785.0,54,890.0,10.987654320987655,1.4260716759823187,54,4671.0,0.07066639831264046,54,4671.0
790.0,53,1098.0,13.228915662650602,1.8256301332020946,53,4461.0,0.06528752776772462,53,4461.0
795.0,52,1328.0,15.090909090909092,2.5750005755361354,52,4424.0,0.07443174363656038,52,4424.0
800.0,45,1262.0,14.340909090909092,3.0064517362872207,45,4513.0,0.1419743264410965,45,4513.0
805.0,46,1430.0,16.823529411764707,3.4730129452283176,46,4564.0,0.15814849609956033,46,4564.0
810.0,53,1636.0,19.710843373493976,1.86904868607474,53,4735.0,0.061226372291959166,53,4735.0
815.0,53,1861.0,22.154761904761905,2.021143082488114,53,4862.0,0.0724199808579264,53,4862.0
820.0,50,2097.0,24.67058823529412,2.662056169063409,50,4948.0,0.08406500859279895,50,4948.0
825.0,45,1921.0,22.337209302325583,2.4819925726879406,45,4754.0,0.0856551021264013,45,4754.0
830.0,41,1486.0,17.903614457831324,2.7193358751035674,41,4127.0,0.10338454427391001,41,4127.0
835.0,39,1047.0,12.31764705882353,2.6716288394368815,39,4226.0,0.13512524322316688,39,4226.0
840.0,39,626.0,7.4523809523809526,2.7168724810338127,39,4325.0,0.1292392124002615,39,4325.0
845.0,43,535.0,6.22093023255814,1.9501951697933038,43,4098.0,0.06876991466672455,43,4098.0
850.0,50,708.0,7.955056179775281,1.9047569709677095,50,3627.0,0.06294094008040114,50,3627.0
855.0,51,778.0,8.840909090909092,2.2068761991682995,51,3626.0,0.079143242039429,51,3626.0
860.0,43,747.0,8.892857142857142,1.9665341295459884,43,3688.0,0.07499772745325946,43,3688.0
865.0,41,721.0,8.383720930232558,2.1911410614111406,41,3507.0,0.08321529864316506,41,3507.0
870.0,32,660.0,7.415730337078652,2.758468929790882,32,3111.0,0.13113344711196612,32,3111.0
875.0,27,630.0,7.241379310344827,2.9365418268652026,27,3175.0,0.15437875717031754,27,3175.0
880.0,31,713.0,8.01123595505618,2.364486350677493,31,3178.0,0.09652215715881057,31,3178.0
885.0,32,801.0,8.9,2.1877243846615824,32,3034.0,0.09071940233359449,32,3034.0
890.0,35,907.0,9.858695652173912,2.4486102766114173,35,2541.0,0.10186007544544462,35,2541.0
895.0,32,998.0,11.213483146067416,2.433516229081876,32,2501.0,0.09971685928147227,32,2501.0
900.0,37,1109.0,12.186813186813186,2.64749843785246,37,2472.0,0.08814954209682287,37,2472.0
905.0,32,978.0,10.404255319148936,2.7520244706076338,32,2530.0,0.12365795837840206,32,2530.0
910.0,44,1107.0,11.53125,2.8996264857057086,44,2556.0,0.13164308197487928,44,2556.0
915.0,57,1352.0,14.382978723404255,2.3414380487438815,57,2757.0,0.07288837309949162,57,2757.0
920.0,68,1014.0,10.346938775510203,1.3420225521057514,68,2822.0,0.03159505213707383,68,2822.0
925.0,67,919.0,9.673684210526316,1.6111661212227468,67,2686.0,0.051779920778580533,67,2686.0
930.0,69,1069.0,11.135416666666666,1.6881969021975258,69,2633.0,0.04554189348222903,69,2633.0
935.0,69,1148.0,12.344086021505376,1.835227428804004,69,2419.0,0.029532189033043214,69,2419.0
940.0,62,1035.0,11.01063829787234,1.8923068712300661,62,2618.0,0.0596350516820482,62,2618.0
945.0,47,765.0,8.595505617977528,2.6678179303267617,47,2639.0,0.13088523137578834,47,2639.0
950.0,39,622.0,7.149425287356322,3.085158762187093,39,2517.0,0.12597036852690324,39,2517.0
955.0,40,460.0,5.168539325842697,2.431268853973737,40,2547.0,0.09252804037273321,40,2547.0
960.0,40,432.0,5.08235294117647,2.854308655100482,40,2513.0,0.11676840560331643,40,2513.0
965.0,51,616.0,7.080459770114943,2.1322771704635213,51,2559.0,0.06856936202567099,51,2559.0
970.0,53,829.0,9.75294117647059,2.2082950183534233,53,2631.0,0.06839816055589622,53,2631.0
975.0,46,863.0,9.696629213483146,2.2597690671964172,46,2576.0,0.07613198332686777,46,2576.0
980.0,42,779.0,8.852272727272727,2.87832231941351,42,2401.0,0.1352017409806218,42,2401.0
985.0,36,700.0,8.045977011494253,2.7880141059004555,36,2450.0,0.13015740440871099,36,2450.0
990.0,36,569.0,6.540229885057471,2.451245673888425,36,2432.0,0.08781056304080728,36,2432.0
995.0,30,296.0,3.3636363636363638,2.4822917500480837,30,2441.0,0.10704974506773603,30,2441.0
1000.0,37,417.0,4.685393258426966,2.728796560724271,37,2437.0,0.10262024581061943,37,2437.0
1005.0,43,519.0,5.9655172413793105,2.0292406035744723,43,2468.0,0.0579744706582193,43,2468.0
1010.0,51,611.0,6.56989247311828,2.048532821900125,51,2250.0,0.04749225959761619,51,2250.0
1015.0,48,495.0,5.380434782608695,2.5716545902326122,48,2366.0,0.10973943886280293,48,2366.0
1020.0,49,563.0,6.2555555555555555,2.9058489771666656,49,2392.0,0.12250440296641134,49,2392.0
1025.0,51,723.0,8.406976744186046,1.9116264833778274,51,2483.0,0.05827421157709199,51,2483.0
1030.0,54,945.0,10.738636363636363,1.971538339852978,54,2438.0,0.06092306361322009,54,2438.0
1035.0,47,1092.0,12.551724137931034,1.884116836688354,47,2619.0,0.06950420584223264,47,2619.0
1040.0,53,1339.0,15.94047619047619,1.5604997192997578,53,2839.0,0.0434267500990957,53,2839.0
1045.0,59,1323.0,15.206896551724139,1.5851421337456637,59,2941.0,0.03944359276230463,59,2941.0
1050.0,51,1133.0,13.329411764705883,2.0057274596520784,51,2881.0,0.09053205056126688,51,2881.0
1055.0,54,1050.0,12.068965517241379,2.2588587750834956,54,3141.0,0.1052382986813728,54,3141.0
1060.0,56,908.0,10.55813953488372,1.4321719397932753,56,3419.0,0.05382111244931615,56,3419.0
1065.0,55,861.0,10.129411764705882,1.3743204520380554,55,3499.0,0.04436115211774223,55,3499.0
1070.0,55,871.0,10.011494252873563,2.036066174291393,55,3377.0,0.07182873695525241,55,3377.0
1075.0,49,935.0,11.0,2.7222235280881226,49,3124.0,0.07210224697726018,49,3124.0
1080.0,45,807.0,9.72289156626506,2.40607111409907,45,3158.0,0.0802519959144885,45,3158.0
1085.0,41,729.0,8.890243902439025,2.7070846718256543,41,3008.0,0.13196725446922944,41,3008.0
1090.0,42,767.0,9.023529411764706,2.9526311751000747,42,3140.0,0.154773947879096,42,3140.0
1095.0,47,852.0,10.142857142857142,2.0037540926523696,47,3353.0,0.08546368717640865,47,3353.0
1100.0,50,966.0,11.232558139534884,1.175837546091307,50,3412.0,0.05320947135671607,50,3412.0
1105.0,54,1176.0,12.923076923076923,2.0502685554661264,54,3373.0,0.07279592122560327,54,3373.0
1110.0,49,930.0,10.219780219780219,2.1202744500122876,49,3288.0,0.06097308212982115,49,3288.0
1115.0,47,878.0,9.865168539325843,2.254939296617955,47,3197.0,0.0713879855766803,47,3197.0
1120.0,51,1080.0,11.868131868131869,2.007590303509262,51,3217.0,0.08298845425892373,51,3217.0
1125.0,51,1296.0,14.241758241758241,2.7754513147313005,51,3181.0,0.11746266461662527,51,3181.0
1130.0,45,1234.0,13.865168539325843,2.3756781186758174,45,3128.0,0.11047435425756598,45,3128.0
1135.0,46,1048.0,11.775280898876405,2.165811246769178,46,2859.0,0.06588314658627943,46,2859.0
1140.0,40,786.0,8.931818181818182,2.5402146446419676,40,2920.0,0.10343061336024047,40,2920.0
1145.0,33,548.0,6.372093023255814,2.6075549337096424,33,2741.0,0.11453679397127736,33,2741.0
1150.0,34,531.0,6.247058823529412,3.027819272159595,34,2649.0,0.10068585166963318,34,2649.0
1155.0,40,709.0,7.966292134831461,3.325544153421093,40,2747.0,0.11685393537603976,40,2747.0
1160.0,41,706.0,8.022727272727273,3.3463853603335205,41,2839.0,0.17140395902569344,41,2839.0
1165.0,56,946.0,10.511111111111111,2.958608526676893,56,2988.0,0.1288892776691606,56,2988.0
1170.0,62,1193.0,13.404494382022472,1.6266184018826868,62,3258.0,0.048429271274772596,62,3258.0
1175.0,61,1458.0,16.2,1.9020485366975404,61,3528.0,0.0700899381097878,61,3528.0
1180.0,54,1368.0,14.869565217391305,2.0645888122241147,54,3588.0,0.07557402476383224,54,3588.0
1185.0,49,1303.0,14.477777777777778,2.2248858018683553,49,3499.0,0.08011684064578979,49,3499.0
1190.0,54,1566.0,16.838709677419356,2.4454866350573603,54,3481.0,0.07110008165862161,54,3481.0
1195.0,62,1863.0,19.819148936170212,2.4071457335980337,62,3744.0,0.06323686316010783,62,3744.0
1200.0,62,1829.0,20.0989010989011,2.2182965377446973,62,3779.0,0.07955760109955845,62,3779.0
1205.0,61,1584.0,18.63529411764706,1.7563683997894057,61,3429.0,0.03800728895817586,61,3429.0
1210.0,60,1465.0,16.647727272727273,2.6233439921258435,60,3131.0,0.07714862173307507,60,3131.0
1215.0,51,1264.0,15.414634146341463,2.4769729495836206,51,3272.0,0.10644495604496661,51,3272.0
1220.0,52,1267.0,16.037974683544302,2.2675238398105537,52,3526.0,0.092152539065736,52,3526.0
1225.0,64,1548.0,18.650602409638555,1.2244615856856265,64,3807.0,0.04807957114063396,64,3807.0
1230.0,66,1859.0,21.61627906976744,1.1506118225443809,66,4118.0,0.06534295347991764,66,4118.0
1235.0,65,1878.0,21.586206896551722,1.1853041696829751,65,4330.0,0.0797664870193724,65,4330.0
1240.0,66,1711.0,19.011111111111113,1.3110847753850867,66,4424.0,0.0472661020674612,66,4424.0
1245.0,62,1290.0,14.021739130434783,1.6401557786270393,62,4552.0,0.04680990084304891,62,4552.0
1250.0,52,1003.0,11.269662921348315,2.492277220038346,52,4562.0,0.08444797917738757,52,4562.0
1255.0,55,1096.0,12.894117647058824,2.67708415912245,55,4755.0,0.057437427982794984,55,4755.0
1260.0,58,1300.0,16.049382716049383,1.3889282751226313,58,4899.0,0.03231648071124144,58,4899.0
1265.0,54,1480.0,17.41176470588235,1.8574184339680093,54,4913.0,0.06752148481092918,54,4913.0
1270.0,51,1598.0,18.58139534883721,2.41809089896139,51,5122.0,0.10904193257289616,51,5122.0
1275.0,53,1817.0,22.158536585365855,2.01972737445278,53,5371.0,0.06701470913740581,53,5371.0
1280.0,50,1981.0,24.158536585365855,1.5276001049705814,50,5482.0,0.044663745665214846,50,5482.0
1285.0,48,2162.0,26.691358024691358,2.281618782123571,48,5380.0,0.07261616868203337,48,5380.0
1290.0,44,1930.0,24.125,2.3266103048660254,44,5225.0,0.08409775210433702,44,5225.0
1295.0,36,1417.0,17.936708860759495,2.3529726339030943,36,4687.0,0.07369381219022586,36,4687.0
1300.0,34,974.0,12.024691358024691,2.331388407479754,34,4817.0,0.10240559914118864,34,4817.0
1305.0,40,622.0,7.585365853658536,2.7188168944287514,40,4959.0,0.13185493028339512,40,4959.0
1310.0,39,312.0,3.9,2.0574693748146196,39,4982.0,0.09733916301660273,39,4982.0
1315.0,48,368.0,4.433734939759036,1.5710459275264295,48,4800.0,0.048486429971143476,48,4800.0
1320.0,46,442.0,5.261904761904762,2.20310646766732,46,4912.0,0.07794577310290284,46,4912.0
1325.0,48,567.0,6.914634146341464,2.0646134910797773,48,5141.0,0.07182613918013951,48,5141.0
1330.0,49,610.0,7.82051282051282,1.4835451973573277,49,4981.0,0.05847284776779414,49,4981.0
1335.0,49,598.0,7.2926829268292686,1.8119532238056828,49,4462.0,0.06545204570204297,49,4462.0
1340.0,46,631.0,7.337209302325581,2.560375066786123,46,4495.0,0.11474317754295224,46,4495.0
1345.0,51,700.0,8.333333333333334,2.134355773620218,51,4738.0,0.10504791772321893,51,4738.0
1350.0,52,673.0,8.308641975308642,1.3277374292846895,52,4797.0,0.050147832435710075,52,4797.0
1355.0,53,690.0,8.117647058823529,1.814161516422592,53,4666.0,0.06585358036754956,53,4666.0
1360.0,52,762.0,8.964705882352941,2.0624792432199746,52,4826.0,0.0703145643858016,52,4826.0
1365.0,54,840.0,10.120481927710843,1.4822346479954656,54,5090.0,0.04191617969146941,54,5090.0
1370.0,53,754.0,8.976190476190476,1.2168198945747963,53,5251.0,0.047555997516614504,53,5251.0
1375.0,57,986.0,11.333333333333334,2.099712887634771,57,5375.0,0.08726653436338508,57,5375.0
