step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
115.0,37,1229.0,22.345454545454544,3.421068658958067,37,1229.0,0.18635334342173784,37,1229.0
120.0,30,1154.0,21.77358490566038,3.5753024970731317,30,1306.0,0.20622300896673906,30,1306.0
125.0,30,1083.0,18.67241379310345,3.3624151375261406,30,1264.0,0.1275695122475321,30,1264.0
130.0,27,1174.0,19.566666666666666,4.637942420466143,27,1276.0,0.17194350774813383,27,1276.0
135.0,24,988.0,16.74576271186441,4.203574932201775,24,1261.0,0.1960057808851665,24,1261.0
140.0,28,1071.0,18.152542372881356,3.614535962924055,28,1217.0,0.14938623184195413,28,1217.0
145.0,43,1203.0,18.796875,2.1628984579807784,43,1338.0,0.06800719431727043,43,1338.0
150.0,33,1335.0,20.227272727272727,3.8526720708085227,33,1421.0,0.1616726847714122,33,1421.0
155.0,33,1495.0,23.359375,5.275296513895684,33,1549.0,0.23101073515335885,33,1549.0
160.0,38,1609.0,25.140625,2.9015333402432963,38,1670.0,0.11611979470785964,38,1670.0
165.0,42,1806.0,28.21875,3.1064783804059006,42,1816.0,0.12706928532449982,42,1816.0
170.0,41,1779.0,26.954545454545453,2.835902908549009,41,1942.0,0.10450429165816756,41,1942.0
175.0,40,1740.0,26.76923076923077,2.777858105691684,40,1982.0,0.11795579574989064,40,1982.0
180.0,34,1883.0,29.88888888888889,3.8889787166606338,34,1994.0,0.14960062003095695,34,1994.0
185.0,37,2062.0,29.04225352112676,4.367194006417538,37,2094.0,0.17483820276592543,37,2094.0
190.0,38,2251.0,33.10294117647059,4.698366393013692,38,2261.0,0.22119788238868715,38,2261.0
195.0,42,2450.0,36.56716417910448,3.373433889048887,42,2460.0,0.12355954078984173,42,2460.0
200.0,40,2428.0,36.23880597014925,3.1510534163548147,40,2583.0,0.12880479129985303,40,2583.0
205.0,39,2318.0,34.59701492537314,2.974395577516203,39,2611.0,0.1227006247754985,39,2611.0
210.0,31,2402.0,36.39393939393939,4.317924421409361,31,2576.0,0.1789741046667704,31,2576.0
215.0,35,2562.0,41.32258064516129,4.169020362242747,35,2647.0,0.18889946027488042,35,2647.0
220.0,41,2740.0,39.142857142857146,4.275661499168997,41,2753.0,0.18262666076408457,41,2753.0
225.0,38,2926.0,42.405797101449274,4.807245679788144,38,2926.0,0.17926494670822438,38,2926.0
230.0,36,1958.0,29.666666666666668,3.9268519029372606,36,2697.0,0.1619426661586734,36,2697.0
235.0,35,861.0,13.045454545454545,3.130064968413979,35,2120.0,0.12850013281408382,35,2120.0
240.0,29,601.0,9.53968253968254,4.716125129887116,29,1425.0,0.22034863786860656,29,1425.0
245.0,30,716.0,11.015384615384615,4.5174646539017544,30,1002.0,0.17199427129387382,30,1002.0
250.0,35,883.0,14.475409836065573,4.460851113117139,35,966.0,0.19672971452583884,35,966.0
255.0,32,963.0,15.046875,3.113476429554458,32,1043.0,0.09840338146762505,32,1043.0
260.0,35,1106.0,17.555555555555557,4.490423718439008,35,1153.0,0.209419362879846,35,1153.0
265.0,36,889.0,14.11111111111111,3.3638284338435045,36,1151.0,0.1519011541781634,36,1151.0
270.0,35,958.0,15.451612903225806,2.9562040447233757,35,1090.0,0.11975078834983954,35,1090.0
275.0,37,1069.0,16.703125,3.038185264466107,37,1182.0,0.12453081738016214,37,1182.0
280.0,48,1280.0,19.393939393939394,2.4298058047366027,48,1351.0,0.06838442098485582,48,1351.0
285.0,45,1067.0,16.415384615384614,2.4222184203878077,45,1427.0,0.0895709618262941,45,1427.0
290.0,41,706.0,10.382352941176471,2.2859221733255923,41,1277.0,0.06292820407838932,41,1277.0
295.0,36,580.0,7.945205479452055,4.118034619021014,36,1161.0,0.18166876774693957,36,1161.0
300.0,31,617.0,8.942028985507246,4.951403006773844,31,1034.0,0.22346436011120369,31,1034.0
305.0,32,744.0,10.941176470588236,4.479578016546535,32,1042.0,0.1925626435549006,32,1042.0
310.0,31,650.0,9.701492537313433,3.9697938261332038,31,1063.0,0.1908130107288962,31,1063.0
315.0,30,477.0,6.913043478260869,3.67212377094468,30,1000.0,0.13817482854023905,30,1000.0
320.0,28,508.0,7.582089552238806,4.35637341474819,28,963.0,0.17889064891752485,28,963.0
325.0,38,363.0,5.185714285714286,2.9086442795355456,38,947.0,0.11778097496034913,38,947.0
330.0,36,442.0,6.405797101449275,3.4272028551923213,36,919.0,0.16974126662719008,36,919.0
335.0,43,642.0,9.441176470588236,3.4917404017594658,43,1035.0,0.14687408628163579,43,1035.0
340.0,48,711.0,10.014084507042254,1.9955216820590524,48,1171.0,0.06213365683366864,48,1171.0
345.0,44,719.0,10.420289855072463,2.210283509541033,44,1177.0,0.0866932198912238,44,1177.0
350.0,41,754.0,10.32876712328767,3.3517213447539542,41,1222.0,0.10529004170376942,41,1222.0
355.0,39,909.0,12.625,4.066469001636098,39,1270.0,0.14939021417275097,39,1270.0
360.0,41,1106.0,16.507462686567163,4.045132257407459,41,1371.0,0.1413530199940622,41,1371.0
365.0,37,1081.0,14.808219178082192,3.476747214559675,37,1427.0,0.14945329865264034,37,1427.0
370.0,36,908.0,12.971428571428572,3.8663165515044664,36,1368.0,0.17152689883162875,36,1368.0
375.0,33,839.0,11.816901408450704,3.960753239381509,33,1263.0,0.1551583419492657,33,1263.0
380.0,33,872.0,12.11111111111111,4.07745755967989,33,1252.0,0.17095352656566706,33,1252.0
385.0,37,1034.0,14.771428571428572,4.478690930277812,37,1262.0,0.21183725805889478,37,1262.0
390.0,37,1214.0,17.594202898550726,4.7185276288433355,37,1312.0,0.20198945616810687,37,1312.0
395.0,35,1160.0,17.575757575757574,3.6751882835653102,35,1387.0,0.14363941615125933,35,1387.0
400.0,45,1316.0,18.535211267605632,2.7368407056363115,45,1438.0,0.09823423876706908,45,1438.0
405.0,47,1543.0,22.042857142857144,3.4241635498626937,47,1633.0,0.15617291283492396,47,1633.0
410.0,47,1534.0,22.231884057971016,2.0144993313765807,47,1767.0,0.10135960042985628,47,1767.0
415.0,48,1401.0,19.458333333333332,2.2285692357263818,48,1811.0,0.09752144357462626,48,1811.0
420.0,40,1465.0,20.34722222222222,3.668220313792874,40,1790.0,0.13947151202128516,40,1790.0
425.0,40,1637.0,22.12162162162162,3.9008810276221406,40,1837.0,0.15576250455337998,40,1837.0
430.0,36,1645.0,23.169014084507044,3.451499179832508,36,1920.0,0.15533820687888092,36,1920.0
435.0,35,1568.0,21.18918918918919,2.8779245359422725,35,1954.0,0.09791340016599667,35,1954.0
440.0,35,1657.0,21.80263157894737,4.232689915177943,35,1951.0,0.19108679816761467,35,1951.0
445.0,40,1713.0,22.246753246753247,3.6331149128339484,40,2067.0,0.16811483078713702,40,2067.0
450.0,47,1929.0,26.791666666666668,2.725854439026896,47,2230.0,0.0963654210653344,47,2230.0
455.0,47,2045.0,27.635135135135137,2.4908390983183835,47,2388.0,0.08231649971946822,47,2388.0
460.0,48,2112.0,28.16,2.2372851661847464,48,2477.0,0.07369536992341426,48,2477.0
465.0,45,2252.0,30.43243243243243,2.014244564986275,45,2701.0,0.08676183356253522,45,2701.0
470.0,54,2499.0,31.632911392405063,1.3186732712431017,54,2952.0,0.04883896107706483,54,2952.0
475.0,57,2613.0,31.865853658536587,1.53830259330209,57,3129.0,0.09832687805476642,57,3129.0
480.0,55,2639.0,32.18292682926829,2.2314562864804457,55,3214.0,0.10322260151335572,55,3214.0
485.0,55,2779.0,31.579545454545453,2.735360578152378,55,3291.0,0.09538613678130052,55,3291.0
490.0,55,3014.0,34.25,3.0682082377233546,55,3464.0,0.12093570169415492,55,3464.0
495.0,54,3118.0,35.839080459770116,2.492345504561002,54,3603.0,0.09592808079423001,54,3603.0
500.0,51,3126.0,35.93103448275862,2.3545181018919807,51,3674.0,0.08504514495293669,51,3674.0
505.0,61,3198.0,35.142857142857146,2.2413174106336275,61,3720.0,0.060510457089831424,61,3720.0
510.0,49,3320.0,36.48351648351648,3.273532410911351,49,3796.0,0.14950373924412444,49,3796.0
515.0,46,2312.0,25.68888888888889,3.531711104521465,46,3530.0,0.172159298098892,46,3530.0
520.0,47,1115.0,12.38888888888889,3.016513529643862,47,2958.0,0.12658446163274154,47,2958.0
525.0,45,630.0,7.078651685393258,2.2794091947198174,45,3085.0,0.09647045791684741,45,3085.0
530.0,47,524.0,5.954545454545454,2.180160101178954,47,3130.0,0.07841359353567005,47,3130.0
535.0,52,636.0,6.989010989010989,2.590334999108043,52,3186.0,0.08439446235044211,52,3186.0
540.0,53,867.0,9.96551724137931,3.147234995441268,53,3326.0,0.1089107201386971,53,3326.0
545.0,55,1029.0,10.946808510638299,2.94910301392421,55,3191.0,0.13529803002162089,55,3191.0
550.0,52,1129.0,12.544444444444444,2.975047153654467,52,2784.0,0.13550604903914087,52,2784.0
555.0,51,946.0,10.395604395604396,2.1611623834968037,51,2616.0,0.0791495227834659,51,2616.0
560.0,57,1129.0,12.271739130434783,2.584805707624202,57,2676.0,0.09751005404550563,57,2676.0
565.0,64,1158.0,12.725274725274724,1.750565552868644,64,2807.0,0.047440457763339425,64,2807.0
570.0,66,1049.0,11.655555555555555,1.7755059105941569,66,2856.0,0.05795607882037947,66,2856.0
575.0,60,1002.0,11.386363636363637,2.5212564262978323,60,2803.0,0.06527829953368489,60,2803.0
580.0,60,1079.0,11.602150537634408,2.8190242678039095,60,2855.0,0.09985328280901451,60,2855.0
585.0,45,1015.0,11.534090909090908,3.338748168306088,45,2948.0,0.17555366345947948,45,2948.0
590.0,46,908.0,9.869565217391305,3.2502763675330946,46,2935.0,0.14052001895430924,46,2935.0
595.0,48,926.0,10.065217391304348,3.152469527604175,48,2975.0,0.10403058871398292,48,2975.0
600.0,47,866.0,9.516483516483516,2.4468381330188764,47,2862.0,0.10719207442784673,47,2862.0
605.0,48,706.0,7.673913043478261,2.476328507181255,48,2532.0,0.11380303093431572,48,2532.0
610.0,50,732.0,7.956521739130435,1.997707778761881,50,2581.0,0.07927958662653178,50,2581.0
615.0,56,948.0,9.77319587628866,2.0346390607001505,56,2695.0,0.0695535604368673,56,2695.0
620.0,58,1028.0,10.383838383838384,2.3433914356682375,58,2834.0,0.11171974463381451,58,2834.0
625.0,61,1037.0,10.802083333333334,1.8891916456448066,61,2775.0,0.07640777858763187,61,2775.0
630.0,60,1124.0,11.587628865979381,2.5460097393105725,60,2768.0,0.07739395610824978,60,2768.0
635.0,58,1200.0,12.631578947368421,2.7781598187437777,58,2822.0,0.09259606594541266,58,2822.0
640.0,57,1279.0,13.606382978723405,2.6870847402615032,57,2957.0,0.12110556702190962,57,2957.0
645.0,54,1381.0,14.849462365591398,2.594020495346907,54,3050.0,0.10949302568831795,54,3050.0
650.0,52,1059.0,10.806122448979592,2.238153504425027,52,3069.0,0.09090331404520346,52,3069.0
655.0,48,972.0,9.529411764705882,2.7910711871597607,48,2942.0,0.1288728651954876,48,2942.0
660.0,63,1248.0,12.48,2.778370114148952,63,3034.0,0.09963215318156098,63,3034.0
665.0,70,1452.0,14.235294117647058,1.7215499155431733,70,3220.0,0.03624958420953069,70,3220.0
670.0,73,1621.0,16.373737373737374,1.5038719945625096,73,3400.0,0.04281888502125012,73,3400.0
675.0,71,1847.0,18.287128712871286,2.1335294857480287,71,3494.0,0.04959652111918642,71,3494.0
680.0,65,1899.0,19.181818181818183,1.964254075584901,65,3717.0,0.06362966295864611,65,3717.0
685.0,60,1886.0,19.244897959183675,2.1972471544065857,60,3763.0,0.08351077470440708,60,3763.0
690.0,56,1978.0,19.392156862745097,2.9400427933427076,56,3840.0,0.11775368447056843,56,3840.0
695.0,48,1534.0,15.34,2.550028454082591,48,3719.0,0.125255142931187,48,3719.0
700.0,49,916.0,9.443298969072165,2.3569085387454147,49,3304.0,0.10651176985153823,49,3304.0
705.0,54,667.0,6.475728155339806,2.1808722737191975,54,3190.0,0.08668481168513814,54,3190.0
710.0,55,837.0,8.048076923076923,2.254264667375797,55,3235.0,0.079764885457987,55,3235.0
715.0,55,910.0,8.83495145631068,1.6596542912874663,55,3362.0,0.057464306619229626,55,3362.0
720.0,58,908.0,9.171717171717171,1.8179861518458102,58,3367.0,0.059250999674823765,58,3367.0
725.0,58,985.0,9.471153846153847,2.6576287003601666,58,3352.0,0.1000553854399504,58,3352.0
730.0,56,1064.0,10.431372549019608,3.1344324531383476,56,3462.0,0.13480862287698248,56,3462.0
735.0,54,1088.0,10.98989898989899,2.5346962843739185,54,3539.0,0.10997484513255996,54,3539.0
740.0,61,1225.0,12.009803921568627,2.4473719240290768,61,3634.0,0.0973762971328723,61,3634.0
745.0,63,1423.0,14.089108910891088,2.8743414042937294,63,3697.0,0.10368982910931526,63,3697.0
750.0,58,1363.0,13.767676767676768,1.9537170520550036,58,3655.0,0.08365788934013309,58,3655.0
755.0,56,1229.0,12.540816326530612,2.2122679590518977,56,3303.0,0.09885656774168877,56,3303.0
760.0,58,732.0,6.777777777777778,2.087257244434938,58,3276.0,0.09684808755136584,58,3276.0
765.0,65,791.0,7.126126126126126,2.469640151438185,65,3209.0,0.10075713691866132,65,3209.0
770.0,74,958.0,8.788990825688073,1.6416438530726738,74,3360.0,0.047635178587247265,74,3360.0
775.0,84,1082.0,9.926605504587156,1.3837338291759549,84,3471.0,0.02479707203472376,84,3471.0
780.0,79,1244.0,11.847619047619048,2.0105112943793846,79,3527.0,0.05192124909035195,79,3527.0
785.0,67,1210.0,11.74757281553398,2.005501539514874,67,3748.0,0.0690834494907845,67,3748.0
790.0,59,1092.0,11.142857142857142,2.2992536917971598,59,3820.0,0.08583204684725146,59,3820.0
795.0,60,1162.0,11.504950495049505,2.4698829171323955,60,3841.0,0.08694070484222931,60,3841.0
800.0,50,950.0,9.5,2.41631775490359,50,3787.0,0.12306384035097462,50,3787.0
805.0,52,792.0,7.841584158415841,2.4823461028297813,52,3463.0,0.11623660087539175,52,3463.0
810.0,58,807.0,7.834951456310679,1.8301077776018893,58,3647.0,0.07275131202639737,58,3647.0
815.0,63,1059.0,10.182692307692308,1.8026712172683932,63,3764.0,0.06729809633140224,63,3764.0
820.0,69,1371.0,12.933962264150944,2.234964099537895,69,3830.0,0.0625732006528156,69,3830.0
825.0,67,1478.0,14.211538461538462,1.9296726180180512,67,3979.0,0.06618398725728379,67,3979.0
830.0,63,1452.0,14.235294117647058,2.12730862972432,63,3940.0,0.09038002462049462,63,3940.0
835.0,61,1496.0,14.11320754716981,2.8265218943812096,61,3838.0,0.12040120566785069,61,3838.0
840.0,61,1539.0,14.941747572815533,2.6509917445507476,61,3844.0,0.11189931224318375,61,3844.0
845.0,60,1554.0,14.942307692307692,2.2961943247795427,60,3973.0,0.09668488159807756,60,3973.0
850.0,64,1711.0,16.141509433962263,2.620805487992932,64,4057.0,0.09560292937485507,64,4057.0
855.0,57,1415.0,13.476190476190476,2.2641636933340195,57,4097.0,0.09166172957419737,57,4097.0
860.0,54,1158.0,11.028571428571428,2.3923795491999007,54,4004.0,0.09582644026607719,54,4004.0
865.0,66,1398.0,13.065420560747663,2.3507172702264536,66,3929.0,0.07601446459636449,66,3929.0
870.0,77,1747.0,15.598214285714286,2.101521545978549,77,4217.0,0.05862596368198919,77,4217.0
875.0,81,2041.0,18.38738738738739,1.58625474306625,81,4496.0,0.05154458168308111,81,4496.0
880.0,83,2318.0,21.867924528301888,1.356516595061392,83,4687.0,0.052420085036850604,83,4687.0
885.0,82,2627.0,24.55140186915888,1.8556006275549266,82,4923.0,0.04659236136001968,82,4923.0
890.0,73,2907.0,28.223300970873787,2.4330253780458073,73,5199.0,0.08569825224490399,73,5199.0
895.0,64,2918.0,29.775510204081634,2.2974909746780208,64,5276.0,0.09310966160894285,64,5276.0
900.0,64,2845.0,29.03061224489796,2.350755375159899,64,5186.0,0.09803305607618516,64,5186.0
905.0,56,2729.0,26.754901960784313,2.6568560708707962,56,4983.0,0.11249510979113475,56,4983.0
910.0,57,2697.0,25.932692307692307,3.1866597373268566,57,4895.0,0.13716968142627206,57,4895.0
915.0,56,2165.0,21.435643564356436,2.7844302920256605,56,4654.0,0.12700222563719135,56,4654.0
920.0,62,1437.0,14.088235294117647,2.5874322011331277,62,4154.0,0.1058467586142405,62,4154.0
925.0,61,908.0,8.815533980582524,2.1036322334884194,61,3996.0,0.08132116711090791,61,3996.0
930.0,56,740.0,7.184466019417476,2.328740595240059,56,4070.0,0.0884474704630642,56,4070.0
935.0,62,852.0,8.52,2.3723528418974116,62,4096.0,0.07097096209170357,62,4096.0
940.0,64,989.0,9.330188679245284,2.7712179052254458,64,4240.0,0.09753851435526645,64,4240.0
945.0,63,1120.0,10.76923076923077,2.6503209652491933,63,4189.0,0.12607563382780385,63,4189.0
950.0,64,1282.0,12.326923076923077,2.31575246428348,64,3866.0,0.10575497073925196,64,3866.0
955.0,63,1263.0,11.915094339622641,1.7827726145118596,63,3838.0,0.07461542535747381,63,3838.0
960.0,62,1208.0,11.504761904761905,2.159848149333194,62,3834.0,0.08213335255359824,62,3834.0
965.0,66,1275.0,12.142857142857142,2.051635853933631,66,3711.0,0.053579616590425434,66,3711.0
970.0,66,1250.0,12.254901960784315,1.9997424570929088,66,3938.0,0.06695564240274852,66,3938.0
975.0,58,1220.0,12.07920792079208,2.4676724786406012,58,3978.0,0.08448783101359701,58,3978.0
980.0,59,1370.0,13.173076923076923,2.9508041925769137,59,4111.0,0.1266817030197922,59,4111.0
985.0,51,955.0,9.271844660194175,2.4119117937939607,51,4141.0,0.11450421540804201,51,4141.0
990.0,57,905.0,8.96039603960396,2.101498824004433,57,4068.0,0.09508579338821686,57,4068.0
995.0,73,1227.0,11.467289719626168,2.310773245915508,73,4118.0,0.07630089904292561,73,4118.0
1000.0,78,1435.0,13.411214953271028,1.4664618055229528,78,4288.0,0.027947775166106446,78,4288.0
1005.0,76,1583.0,15.368932038834952,1.5374356126469733,76,4291.0,0.03930658669318198,76,4291.0
1010.0,75,1789.0,16.87735849056604,1.9578251026151683,75,4252.0,0.04691627184375311,75,4252.0
1015.0,64,1806.0,17.037735849056602,2.2230203880127988,64,4466.0,0.09783297982875007,64,4466.0
1020.0,60,1748.0,17.137254901960784,2.5648899123225113,60,4530.0,0.11323670640130838,60,4530.0
1025.0,59,1436.0,13.941747572815533,1.8537524317127323,59,4421.0,0.08126570897489505,59,4421.0
1030.0,54,920.0,8.932038834951456,1.9777702374529484,54,3991.0,0.08492905199308645,54,3991.0
1035.0,47,618.0,6.0,1.802403832043343,47,3987.0,0.06868030545438872,47,3987.0
1040.0,56,706.0,6.660377358490566,1.956988860695566,56,4045.0,0.06755974845778984,56,4045.0
1045.0,69,987.0,9.055045871559633,2.091431024725225,69,4075.0,0.050502638391637385,69,4075.0
1050.0,62,1097.0,10.25233644859813,2.162346053033003,62,4217.0,0.0942204028901277,62,4217.0
1055.0,59,1104.0,10.930693069306932,2.1992803029421832,59,4196.0,0.10842774590791399,59,4196.0
1060.0,64,1196.0,11.611650485436893,2.480530287837202,64,4049.0,0.08162187264912682,64,4049.0
1065.0,63,1280.0,12.427184466019417,2.5703163015494765,63,4116.0,0.09929731102549785,63,4116.0
1070.0,61,1353.0,13.009615384615385,2.5045693981642043,61,4199.0,0.10553230813038796,61,4199.0
1075.0,62,1499.0,14.276190476190477,2.3661290781513387,62,4288.0,0.08921232758062086,62,4288.0
1080.0,62,1444.0,14.156862745098039,1.7586440075694485,62,4225.0,0.07348962827965451,62,4225.0
1085.0,53,1209.0,11.194444444444445,2.0921254928829196,53,3857.0,0.0983387672120306,53,3857.0
1090.0,55,670.0,6.146788990825688,2.2032762479004533,55,3770.0,0.103320131559496,55,3770.0
1095.0,59,636.0,5.834862385321101,1.9823885173735292,59,3739.0,0.07181385793748729,59,3739.0
1100.0,75,875.0,7.882882882882883,1.2928074334687638,75,3974.0,0.03690206623559898,75,3974.0
1105.0,84,1116.0,10.145454545454545,1.3073379142494148,84,4149.0,0.04212965266950338,84,4149.0
1110.0,84,1423.0,13.055045871559633,1.8955663888591283,84,4272.0,0.04027798709097914,84,4272.0
1115.0,75,1712.0,16.46153846153846,2.3970680511172335,75,4498.0,0.06761130957018535,75,4498.0
1120.0,67,1742.0,16.590476190476192,2.3989071583522303,67,4628.0,0.1000948712448821,67,4628.0
1125.0,64,1629.0,15.663461538461538,2.633876980316339,64,4573.0,0.12298338055010939,64,4573.0
1130.0,62,1607.0,15.601941747572816,2.449019759921258,62,4425.0,0.08184862392342823,62,4425.0
1135.0,65,1563.0,15.028846153846153,2.542847208919933,65,4470.0,0.09656296170285601,65,4470.0
1140.0,65,1708.0,16.423076923076923,2.913287493944078,65,4438.0,0.11949458689851308,65,4438.0
1145.0,67,1905.0,17.971698113207548,2.6107698743987933,67,4624.0,0.11656370186074609,67,4624.0
1150.0,68,2042.0,19.634615384615383,2.2688017864372028,68,4763.0,0.08198048607219706,68,4763.0
1155.0,65,1857.0,17.194444444444443,1.9864586990127762,65,4651.0,0.07800750538760198,65,4651.0
1160.0,58,1418.0,13.12962962962963,2.356218284759293,58,4251.0,0.1143914984648827,58,4251.0
1165.0,54,861.0,7.89908256880734,1.9483671293308156,54,4275.0,0.09160584512239037,54,4275.0
1170.0,64,620.0,5.535714285714286,1.8367230665714323,64,4125.0,0.06516780226798692,64,4125.0
1175.0,74,965.0,8.391304347826088,2.096846792817468,74,4214.0,0.05695945132394965,74,4214.0
1180.0,89,1255.0,11.008771929824562,1.0816033578206319,89,4505.0,0.011100702075023674,89,4505.0
1185.0,91,1517.0,13.917431192660551,1.258585220565084,91,4714.0,0.02388270325571285,91,4714.0
1190.0,83,1803.0,16.243243243243242,1.9899199510274113,83,4847.0,0.044963176735196474,83,4847.0
1195.0,74,2038.0,18.69724770642202,2.7504670518095424,74,5081.0,0.10837922571872054,74,5081.0
1200.0,65,1997.0,19.57843137254902,2.5629550532366703,65,5165.0,0.12711652670657403,65,5165.0
1205.0,65,1834.0,18.34,2.2631311807698014,65,4941.0,0.09675948682838366,65,4941.0
1210.0,60,1689.0,16.398058252427184,2.0396182449858573,60,5168.0,0.08791785563109922,60,5168.0
1215.0,55,1592.0,15.161904761904761,2.3037451023304176,55,5299.0,0.0851374073888033,55,5299.0
1220.0,51,1311.0,12.852941176470589,2.025949605343041,51,5139.0,0.087429652969061,51,5139.0
1225.0,55,1047.0,9.785046728971963,1.785477482185691,55,4653.0,0.0757820305702059,55,4653.0
1230.0,55,657.0,5.814159292035399,1.9500759841028588,55,4750.0,0.08906733664596875,55,4750.0
1235.0,68,695.0,6.205357142857143,2.04288792780998,68,4855.0,0.08999472540977925,68,4855.0
1240.0,79,895.0,7.991071428571429,1.3266201649567517,79,4940.0,0.032987390046627936,79,4940.0
1245.0,88,1072.0,9.657657657657658,1.2610789643410507,88,4919.0,0.032640889287907156,88,4919.0
1250.0,83,1323.0,12.027272727272727,2.0174019290757417,83,4886.0,0.04666808968743116,83,4886.0
1255.0,72,1310.0,12.476190476190476,1.8005686352319532,72,5129.0,0.05945583525451711,72,5129.0
1260.0,63,1233.0,12.33,1.9927223095797628,63,5188.0,0.07768962429143322,63,5188.0
1265.0,58,1060.0,10.0,2.0170050801131927,58,5086.0,0.09197165548407701,58,5086.0
1270.0,51,768.0,7.314285714285714,2.348934338235975,51,4659.0,0.11155882990489796,51,4659.0
1275.0,50,642.0,6.056603773584905,2.0991962333726,50,4603.0,0.08747326933101304,50,4603.0
1280.0,60,758.0,6.890909090909091,1.7694143505627429,60,4644.0,0.061756319882780686,60,4644.0
1285.0,65,1042.0,9.648148148148149,2.2170780457855948,65,4687.0,0.06138313483620319,65,4687.0
1290.0,65,1160.0,11.047619047619047,1.770240169561001,65,4807.0,0.06199644014122748,65,4807.0
1295.0,61,1173.0,11.613861386138614,2.0558160618372403,61,4722.0,0.08327987093505011,61,4722.0
1300.0,64,1252.0,11.592592592592593,2.522126196856931,64,4455.0,0.0987363854072893,64,4455.0
1305.0,58,1280.0,11.962616822429906,3.0961466887634614,58,4306.0,0.1319735498255767,58,4306.0
1310.0,57,1367.0,13.019047619047619,2.4153337977481337,57,4399.0,0.10710546952265687,57,4399.0
1315.0,66,1541.0,14.268518518518519,2.358080797157099,66,4504.0,0.09073611717154585,66,4504.0
1320.0,62,1486.0,13.88785046728972,2.1742338460095683,62,4344.0,0.08634438210354065,62,4344.0
1325.0,56,1330.0,12.788461538461538,1.9571090313920652,56,3968.0,0.08375046919762469,56,3968.0
1330.0,55,715.0,6.745283018867925,1.9202179202841103,55,4027.0,0.08051080204046354,55,4027.0
1335.0,61,621.0,5.594594594594595,1.8692046943121623,61,3909.0,0.07232534767598527,61,3909.0
1340.0,73,862.0,7.431034482758621,1.6578076287419214,73,4126.0,0.060693789776636656,73,4126.0
1345.0,84,1114.0,9.771929824561404,1.6036300926820048,84,4290.0,0.051542576810193606,84,4290.0
1350.0,86,1443.0,13.0,1.9341312718211325,86,4388.0,0.044051566217352414,86,4388.0
1355.0,78,1753.0,16.08256880733945,2.4782352644769556,78,4662.0,0.07687063498744152,78,4662.0
1360.0,69,1784.0,17.153846153846153,2.2323385803743623,69,4806.0,0.09173138551904989,69,4806.0
1365.0,66,1681.0,16.480392156862745,2.286330335436119,66,4764.0,0.09514672760778693,66,4764.0
1370.0,64,1664.0,15.847619047619048,2.5326123309977886,64,4617.0,0.08665761049654092,64,4617.0
1375.0,61,1581.0,14.77570093457944,3.1620176766761148,61,4515.0,0.1318925492178516,61,4515.0
