step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,terminal_observation
685.0,54,713.0,9.14102564102564,1.8544943953506918,54,1835.0,0.04913881576434665,54,1835.0,False,
690.0,46,702.0,9.0,2.944806750231771,46,1919.0,0.1335099465583715,46,1919.0,False,
695.0,42,871.0,11.311688311688311,3.534309160016047,42,1964.0,0.15054924097513311,42,1964.0,False,
700.0,47,964.0,11.901234567901234,2.921206849396051,47,2091.0,0.12016242755888211,47,2091.0,False,
705.0,43,989.0,12.679487179487179,2.805711628915602,43,2150.0,0.11472753121524915,43,2150.0,False,
710.0,44,1112.0,14.075949367088608,3.170536834265991,44,2208.0,0.10629420412670867,44,2208.0,False,
715.0,43,977.0,12.2125,3.308298281065454,43,2102.0,0.14234759551176063,43,2102.0,False,
720.0,41,645.0,8.835616438356164,2.708377659861804,41,1793.0,0.11060576805047888,41,1793.0,False,
725.0,43,703.0,8.46987951807229,3.2971134837956746,43,1416.0,0.12629780991705286,43,1416.0,False,
730.0,45,857.0,10.451219512195122,3.3142996812832806,45,1581.0,0.1519744564114776,45,1581.0,False,
735.0,49,995.0,12.283950617283951,2.3308597536428617,49,1698.0,0.06598531597905391,49,1698.0,False,
740.0,50,1188.0,14.666666666666666,2.735005234791094,50,1820.0,0.09780979564815981,50,1820.0,False,
745.0,52,1109.0,13.524390243902438,2.4661320959593627,52,1924.0,0.1062383611361232,52,1924.0,False,
750.0,49,1218.0,15.225,2.558837681169159,49,1935.0,0.10031514710550828,49,1935.0,False,
755.0,57,1181.0,14.949367088607595,1.892641719484315,57,2063.0,0.05068748163615346,57,2063.0,False,
760.0,59,972.0,11.30232558139535,1.8085940008999726,59,2091.0,0.06974699445191268,59,2091.0,False,
765.0,52,899.0,10.333333333333334,3.610351027620401,52,2033.0,0.16227698314818229,52,2033.0,False,
770.0,48,979.0,11.51764705882353,3.3837676399460794,48,1992.0,0.12457618343675662,48,1992.0,False,
775.0,43,998.0,12.170731707317072,3.2202135849397444,43,2143.0,0.14476736905748983,43,2143.0,False,
780.0,43,966.0,11.63855421686747,2.910518320969552,43,2208.0,0.12212114511092434,43,2208.0,False,
785.0,43,1057.0,12.435294117647059,3.416596921069564,43,2268.0,0.14174781275585024,43,2268.0,False,
790.0,46,1251.0,15.25609756097561,3.1906066193332006,46,2366.0,0.11974325043314553,46,2366.0,False,
795.0,48,1259.0,14.63953488372093,2.8624371179289962,48,2401.0,0.11088231964464863,48,2401.0,False,
800.0,51,1409.0,16.576470588235296,2.9062356381500996,51,2422.0,0.13787097247478766,51,2422.0,False,
805.0,67,1696.0,19.49425287356322,2.2745853399546596,67,2639.0,0.061733409491681115,67,2639.0,False,
810.0,63,1829.0,22.03614457831325,1.3489199104648,63,2815.0,0.04576065060414235,63,2815.0,False,
815.0,59,1845.0,22.228915662650603,1.8427178123144947,59,2858.0,0.07384338320876441,59,2858.0,False,
820.0,61,1925.0,21.629213483146067,2.420597190824446,61,2826.0,0.060890825019086076,61,2826.0,False,
825.0,52,2007.0,23.337209302325583,3.270540000355783,52,2890.0,0.12288764016714199,52,2890.0,False,
830.0,51,2206.0,25.95294117647059,3.4834377799037117,51,2979.0,0.13211942833468696,51,2979.0,False,
835.0,49,2235.0,25.1123595505618,3.60491004192983,49,3090.0,0.18045031913812387,49,3090.0,False,
840.0,43,2126.0,24.72093023255814,3.2194194416771245,43,3078.0,0.14358463630032528,43,3078.0,False,
845.0,45,2166.0,24.613636363636363,3.2839321190182873,45,3129.0,0.12332089756654416,45,3129.0,False,
850.0,47,1668.0,19.17241379310345,2.3608046116689936,47,2997.0,0.09711926392695361,47,2997.0,False,
855.0,46,839.0,9.755813953488373,2.4516504670376102,46,2575.0,0.11117606387483257,46,2575.0,False,
860.0,46,680.0,7.7272727272727275,2.1613542600077382,46,2728.0,0.08765100575299535,46,2728.0,False,
865.0,55,864.0,9.494505494505495,1.7794766835538576,55,2812.0,0.05901600534990265,55,2812.0,False,
870.0,54,1112.0,11.829787234042554,3.1598253657209363,54,2932.0,0.12266415263421636,54,2932.0,False,
875.0,55,1165.0,12.802197802197803,2.685091402124166,55,3081.0,0.12527290124538382,55,3081.0,False,
880.0,57,1107.0,12.032608695652174,1.9660682740732585,57,3117.0,0.07747838275389204,57,3117.0,False,
885.0,58,1148.0,12.212765957446809,2.6338543124765827,58,3097.0,0.09076518846583952,58,3097.0,False,
890.0,58,1277.0,13.585106382978724,2.8656600376153425,58,3231.0,0.10458666219045121,58,3231.0,False,
895.0,57,1515.0,16.833333333333332,3.5175965793905086,57,3327.0,0.14338651717439066,57,3327.0,False,
900.0,55,1555.0,17.873563218390803,2.865463767662594,55,3216.0,0.11783556279236991,55,3216.0,False,
905.0,52,1449.0,15.25263157894737,2.770871619815985,52,2853.0,0.12995861108834364,52,2853.0,False,
910.0,49,1275.0,13.709677419354838,2.487698583716088,49,3017.0,0.12485497691396572,49,3017.0,False,
915.0,56,1274.0,14.0,1.9381364770592564,56,3122.0,0.07171356516925897,56,3122.0,False,
920.0,59,1327.0,13.68041237113402,2.475503089786412,59,3220.0,0.07429065281118208,59,3220.0,False,
925.0,58,957.0,9.8659793814433,2.460885836883787,58,3283.0,0.10008996720709305,58,3283.0,False,
930.0,53,828.0,9.0,2.2335985352119527,53,3167.0,0.10511121322965257,53,3167.0,False,
935.0,63,1121.0,12.053763440860216,2.5876752002941963,63,3122.0,0.07858991078207576,63,3122.0,False,
940.0,72,1232.0,12.198019801980198,1.7010132596705445,72,3323.0,0.04854590907099939,72,3323.0,False,
945.0,66,1221.0,12.459183673469388,2.1811828375319107,66,3429.0,0.08815552392330883,66,3429.0,False,
950.0,67,1323.0,13.363636363636363,2.493764597173889,67,3471.0,0.08568106087335461,67,3471.0,False,
955.0,61,1342.0,13.555555555555555,2.1981857767080877,61,3673.0,0.08352970233210308,61,3673.0,False,
960.0,56,1373.0,14.763440860215054,2.1400333747790223,56,3740.0,0.08308884145498605,56,3740.0,False,
965.0,52,1142.0,11.535353535353535,1.8850835550293987,52,3619.0,0.07816940059297707,52,3619.0,False,
970.0,52,794.0,8.185567010309278,1.8264666955378857,52,3209.0,0.07035747948020137,52,3209.0,False,
975.0,51,596.0,5.8431372549019605,1.7395986179027343,51,3344.0,0.07761570306431999,51,3344.0,False,
980.0,56,784.0,7.327102803738318,2.288265727934463,56,3394.0,0.09817949721783269,56,3394.0,False,
985.0,63,1039.0,9.80188679245283,2.35292698343667,63,3447.0,0.0726037384783589,63,3447.0,False,
990.0,63,1141.0,11.077669902912621,1.815521513105756,63,3617.0,0.061961626470849,63,3617.0,False,
995.0,61,1159.0,11.475247524752476,2.251870863732847,61,3602.0,0.09646743387744468,61,3602.0,False,
1000.0,63,1214.0,11.673076923076923,2.3921848674489983,63,3621.0,0.08343144440682733,63,3621.0,False,
1005.0,61,1305.0,12.92079207920792,2.475346258926135,61,3698.0,0.08545518553523035,61,3698.0,False,
1010.0,58,1435.0,13.932038834951456,2.0862628644165455,58,3895.0,0.09423432702704275,58,3895.0,False,
1015.0,60,1587.0,14.83177570093458,2.7257174534918818,60,4015.0,0.1278048789903389,60,4015.0,False,
1020.0,58,1526.0,14.533333333333333,2.4263674615636264,58,3905.0,0.10452944044391958,58,3905.0,False,
1025.0,57,1301.0,12.273584905660377,1.9513396893676374,57,3549.0,0.07523123210077406,57,3549.0,False,
1030.0,58,758.0,7.018518518518518,1.8315504148839323,58,3627.0,0.07644315207855576,58,3627.0,False,
1035.0,60,655.0,6.121495327102804,1.6828167135145187,60,3553.0,0.06451912766129499,60,3553.0,False,
1040.0,74,900.0,8.181818181818182,1.2574234168558385,74,3788.0,0.03686006620660507,74,3788.0,False,
1045.0,91,1150.0,10.176991150442477,1.190707202505547,91,3986.0,0.02684075915169678,91,3986.0,False,
1050.0,82,1471.0,13.017699115044248,2.3027936084333223,82,4190.0,0.0757739200181314,82,4190.0,False,
1055.0,76,1768.0,16.220183486238533,2.634108690412525,76,4447.0,0.09669334000710815,76,4447.0,False,
1060.0,69,1790.0,17.21153846153846,2.1771408643689254,69,4600.0,0.08726226705828354,69,4600.0,False,
1065.0,68,1684.0,16.192307692307693,2.1442538768439046,68,4608.0,0.09797059315337399,68,4608.0,False,
1070.0,64,1589.0,15.133333333333333,2.5168293980018057,64,4489.0,0.08442292782559621,64,4489.0,False,
1075.0,66,1613.0,15.509615384615385,2.622652845552079,66,4483.0,0.09488459423357898,66,4483.0,False,
1080.0,60,1498.0,15.131313131313131,2.4229374058834305,60,4378.0,0.10040415797763766,60,4378.0,False,
1085.0,60,1330.0,12.314814814814815,2.6541971861327935,60,4020.0,0.11570616784342823,60,4020.0,False,
1090.0,56,1119.0,10.457943925233645,2.2884987555704335,56,4069.0,0.10715291408171347,56,4069.0,False,
1095.0,58,1130.0,10.560747663551401,2.2052910842072735,58,4114.0,0.07824878850230874,58,4114.0,False,
1100.0,70,1264.0,11.387387387387387,2.24038058172603,70,4240.0,0.062215745830041164,70,4240.0,False,
1105.0,73,1088.0,9.89090909090909,1.9907417301096422,73,4312.0,0.08092237199979957,73,4312.0,False,
1110.0,68,896.0,8.373831775700934,1.9151477804869217,68,4152.0,0.06965985983388412,68,4152.0,False,
1115.0,75,1228.0,11.476635514018692,2.3014382807963867,75,4198.0,0.06917620777651053,75,4198.0,False,
1120.0,79,1399.0,12.491071428571429,1.5834759912615433,79,4348.0,0.043294727816464075,79,4348.0,False,
1125.0,78,1458.0,13.376146788990825,1.8846007961272482,78,4410.0,0.06536947238926401,78,4410.0,False,
1130.0,76,1537.0,14.231481481481481,2.164060020218611,76,4350.0,0.06200003074459715,76,4350.0,False,
1135.0,73,1542.0,14.411214953271028,1.7705258204907688,73,4595.0,0.06284351442952249,73,4595.0,False,
1140.0,65,1491.0,14.336538461538462,2.3138799375939105,65,4687.0,0.09678594793646489,65,4687.0,False,
1145.0,58,1297.0,12.471153846153847,2.0719630812671705,58,4495.0,0.07773883987888516,58,4495.0,False,
1150.0,52,880.0,8.627450980392156,2.211230267899093,52,4111.0,0.07987291283746424,52,4111.0,False,
1155.0,47,635.0,5.990566037735849,1.8367850325508477,47,4243.0,0.08308117892859546,47,4243.0,False,
1160.0,57,801.0,7.281818181818182,2.276424459086651,57,4292.0,0.09579849154690519,57,4292.0,False,
1165.0,64,1085.0,9.863636363636363,2.3924420047026898,64,4321.0,0.07089406835467726,64,4321.0,False,
1170.0,69,1211.0,11.317757009345794,1.8574700445453545,69,4453.0,0.06155195947122414,69,4453.0,False,
1175.0,65,1246.0,11.98076923076923,2.077477414224495,65,4398.0,0.09131658849725305,65,4398.0,False,
1180.0,67,1353.0,12.764150943396226,2.332645757780713,67,4293.0,0.07523026639578234,67,4293.0,False,
1185.0,61,1419.0,13.64423076923077,2.6053642231059766,61,4377.0,0.09718876575788579,61,4377.0,False,
1190.0,58,1419.0,13.514285714285714,2.369610830221186,58,4219.0,0.09937705399204196,58,4219.0,False,
1195.0,66,1440.0,13.211009174311927,2.3370825812167313,66,3894.0,0.1150969696508563,66,3894.0,False,
1200.0,60,1333.0,12.342592592592593,2.062877056558101,60,4069.0,0.09736892103466392,60,4069.0,False,
1205.0,67,1379.0,12.768518518518519,1.8627428226704876,67,4135.0,0.06603223151232236,67,4135.0,False,
1210.0,74,1553.0,14.118181818181819,2.2099360342509122,74,4193.0,0.05649746053771094,74,4193.0,False,
1215.0,68,1177.0,11.0,1.8037623353296683,68,4295.0,0.07255204663834529,68,4295.0,False,
1220.0,68,919.0,8.588785046728972,2.023463587892424,68,4226.0,0.07475020876205968,68,4226.0,False,
1225.0,81,1261.0,11.258928571428571,2.2464783543310913,81,4193.0,0.06572280804038103,81,4193.0,False,
1230.0,79,1648.0,14.846846846846846,2.1366652987729284,79,4482.0,0.06534760917015658,79,4482.0,False,
1235.0,83,1811.0,16.315315315315317,1.7369387688199014,83,4681.0,0.05292655603032488,83,4681.0,False,
1240.0,81,1833.0,16.97222222222222,1.4994348583734753,81,4715.0,0.046009798741947446,81,4715.0,False,
1245.0,81,1948.0,18.205607476635514,1.870351576193562,81,4678.0,0.050296034373550104,81,4678.0,False,
1250.0,68,1816.0,17.46153846153846,1.8624471017574271,68,4884.0,0.06601740429168154,68,4884.0,False,
1255.0,59,1676.0,16.76,2.259101581969419,59,4900.0,0.07881547792489627,59,4900.0,False,
1260.0,60,1760.0,17.77777777777778,2.6240894945457742,60,4875.0,0.08493524283436078,60,4875.0,False,
1265.0,56,1837.0,18.00980392156863,3.016987899928287,56,4914.0,0.12574621653650284,56,4914.0,False,
1270.0,56,1550.0,15.196078431372548,2.9407112755971614,56,4740.0,0.14171963274439764,56,4740.0,False,
1275.0,61,1176.0,11.643564356435643,2.251636249207771,61,4309.0,0.1067489949047663,61,4309.0,False,
1280.0,61,938.0,9.01923076923077,1.680831020169824,61,4496.0,0.0728727243183418,61,4496.0,False,
1285.0,56,1043.0,10.028846153846153,2.0665538755033626,56,4569.0,0.08303079268374783,56,4569.0,False,
1290.0,62,1102.0,10.495238095238095,1.68067664406723,62,4670.0,0.060916967553149556,62,4670.0,False,
1295.0,60,1056.0,10.25242718446602,1.6448155351540388,60,4481.0,0.05678959328901001,60,4481.0,False,
1300.0,63,1076.0,9.871559633027523,2.383322382551803,63,4483.0,0.08486704135894718,63,4483.0,False,
