step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
160.0,35,1434.0,26.555555555555557,3.506003210812882,35,1441.0,0.13722850319609445,35,1441.0,False,,
165.0,37,1608.0,28.714285714285715,3.4580174930901557,37,1615.0,0.13398091264518686,37,1615.0,False,,
170.0,33,1652.0,29.5,2.6247587772698746,33,1739.0,0.12012135056718395,33,1739.0,False,,
175.0,35,1746.0,31.178571428571427,2.876120716377623,35,1816.0,0.14009706298422736,35,1816.0,False,,
180.0,33,1911.0,34.125,4.080272045276321,33,1921.0,0.1463398949229164,33,1921.0,False,,
185.0,36,2085.0,32.578125,3.8877032083121863,36,2092.0,0.1504501310332918,36,2092.0,False,,
190.0,31,2071.0,33.403225806451616,4.190466344302816,31,2192.0,0.2037417522225826,31,2192.0,False,,
195.0,28,2022.0,33.14754098360656,3.6916486516396336,28,2219.0,0.15360945602069656,28,2219.0,False,,
200.0,31,2142.0,34.0,4.395081128534021,31,2217.0,0.16996698190445333,31,2217.0,False,,
205.0,36,2296.0,37.03225806451613,4.563000163548154,36,2317.0,0.19708847890995962,36,2317.0,False,,
210.0,35,2462.0,41.03333333333333,4.578944987851863,35,2462.0,0.15572036000995387,35,2462.0,False,,
215.0,38,2647.0,47.267857142857146,4.066541822487598,38,2647.0,0.14610172790271694,38,2647.0,False,,
220.0,39,2750.0,44.354838709677416,2.858387047697806,39,2788.0,0.139147876298177,39,2788.0,False,,
225.0,42,2943.0,49.05,2.995499492538346,42,2943.0,0.1546397920606394,42,2943.0,False,,
230.0,46,3164.0,49.4375,2.8124700267162455,46,3164.0,0.1302062985164541,46,3164.0,False,,
235.0,55,3406.0,51.60606060606061,1.743594887298441,55,3406.0,0.07365448026039709,55,3406.0,False,,
240.0,47,3405.0,52.38461538461539,2.1351888282446896,47,3562.0,0.1131559377177985,47,3562.0,False,,
245.0,43,3404.0,49.333333333333336,2.286529709630114,43,3625.0,0.08979714553208955,43,3625.0,False,,
250.0,40,3552.0,50.74285714285714,3.7349144123507254,40,3664.0,0.14732161748393482,40,3664.0,False,,
255.0,38,3582.0,48.4054054054054,2.8926046973982986,38,3797.0,0.1219321957937065,38,3797.0,False,,
260.0,36,3661.0,48.171052631578945,3.8456291505925315,36,3878.0,0.18051636399854792,36,3878.0,False,,
265.0,47,3860.0,50.78947368421053,3.975410933618864,47,3989.0,0.1523338267316529,47,3989.0,False,,
270.0,48,4095.0,56.0958904109589,3.5159228140279075,48,4207.0,0.09976137675802337,48,4207.0,False,,
275.0,50,4327.0,60.09722222222222,3.088507422558106,50,4442.0,0.11137531660416479,50,4442.0,False,,
280.0,55,4585.0,63.68055555555556,1.9118338443227703,55,4697.0,0.048685749456742686,55,4697.0,False,,
285.0,53,4689.0,66.04225352112677,1.9375741857361763,53,4869.0,0.07632602653492675,53,4869.0,False,,
290.0,45,4684.0,62.45333333333333,2.0832866547932913,45,4948.0,0.09900404454270202,45,4948.0,False,,
