step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,terminal_observation
220.0,39,2700.0,40.298507462686565,4.513861031565864,39,2703.0,0.1775871266543075,39,2703.0,False,
225.0,37,2881.0,45.015625,4.5155805448981585,37,2881.0,0.1783583962342301,37,2881.0,False,
230.0,34,1908.0,29.8125,3.5700119584522696,34,2644.0,0.1556162571827895,34,2644.0,False,
235.0,37,890.0,13.90625,2.9492413017977794,37,2072.0,0.12513025781604567,37,2072.0,False,
240.0,28,530.0,8.548387096774194,4.550522780184565,28,1361.0,0.20552864464614096,28,1361.0,False,
245.0,29,644.0,9.907692307692308,4.2504963928592545,29,1005.0,0.17997769671064676,29,1005.0,False,
250.0,34,807.0,12.609375,4.9657367503263234,34,887.0,0.21659231165857487,34,887.0,False,
255.0,34,885.0,13.828125,2.9700616301826877,34,1018.0,0.09975539386948383,34,1018.0,False,
260.0,36,1038.0,16.21875,4.138873399616687,36,1137.0,0.20460156178465883,36,1137.0,False,
265.0,33,888.0,14.095238095238095,3.3065716832841394,33,1172.0,0.16332776816378444,33,1172.0,False,
270.0,39,1002.0,15.65625,3.090910345308329,39,1155.0,0.11783501322991717,39,1155.0,False,
275.0,41,822.0,12.646153846153846,2.7818768675878074,41,1226.0,0.1098007615988406,41,1226.0,False,
280.0,41,558.0,8.454545454545455,2.517846162390283,41,1177.0,0.10753471307296285,41,1177.0,False,
285.0,36,533.0,7.955223880597015,3.8435594849899846,36,1055.0,0.14245120227618235,36,1055.0,False,
290.0,32,618.0,8.82857142857143,3.8019429247326775,32,1057.0,0.14699313929906643,32,1057.0,False,
295.0,35,776.0,10.777777777777779,5.007497763515847,35,1044.0,0.24205470043051833,35,1044.0,False,
300.0,33,941.0,14.044776119402986,5.388608784394692,33,1126.0,0.2753044159688469,33,1126.0,False,
305.0,35,893.0,13.132352941176471,3.376944179408479,35,1206.0,0.13662700406184886,35,1206.0,False,
310.0,33,795.0,12.421875,3.4628939140305777,33,1227.0,0.14399028563808325,33,1227.0,False,
315.0,28,652.0,9.878787878787879,2.9492282137057213,28,1201.0,0.12275399868381799,28,1201.0,False,
320.0,32,754.0,11.424242424242424,3.7337822959265283,32,1193.0,0.1744866925992091,32,1193.0,False,
325.0,45,885.0,12.464788732394366,2.10216642278356,45,1271.0,0.055879779108064194,45,1271.0,False,
330.0,38,1020.0,14.366197183098592,3.292111052816058,38,1322.0,0.14765399506070145,38,1322.0,False,
335.0,34,1175.0,16.785714285714285,4.157800122865403,34,1369.0,0.18171730959899315,34,1369.0,False,
340.0,40,1359.0,18.875,3.8866903707041507,40,1514.0,0.15585592454840572,40,1514.0,False,
345.0,44,1571.0,22.768115942028984,3.863790340047749,44,1705.0,0.15918560839587934,44,1705.0,False,
350.0,42,1693.0,23.845070422535212,3.159613592491028,42,1851.0,0.11385674475315809,42,1851.0,False,
355.0,49,1905.0,28.014705882352942,2.472886162631557,49,2014.0,0.0776403137071875,49,2014.0,False,
360.0,47,1841.0,28.323076923076922,2.468003037194729,47,2140.0,0.09059857879961666,47,2140.0,False,
365.0,41,1617.0,22.458333333333332,2.6669472634197247,41,2091.0,0.11394206992493039,41,2091.0,False,
370.0,36,1588.0,21.753424657534246,4.421642437569206,36,2048.0,0.21130324000973516,36,2048.0,False,
375.0,34,1706.0,23.36986301369863,4.105183138129599,34,2027.0,0.18441024571687079,34,2027.0,False,
380.0,39,1893.0,25.58108108108108,4.3512438704015555,39,2065.0,0.19509671248480737,39,2065.0,False,
385.0,45,2093.0,28.671232876712327,4.003597350388784,45,2199.0,0.1613491161932429,45,2199.0,False,
390.0,45,2310.0,32.53521126760563,3.7809599146711346,45,2397.0,0.1223700737050055,45,2397.0,False,
395.0,46,2540.0,37.91044776119403,3.1727413480164834,46,2627.0,0.07984304528281835,46,2627.0,False,
400.0,48,1911.0,26.17808219178082,2.5453331556396073,48,2516.0,0.09155590279445354,48,2516.0,False,
405.0,38,1195.0,17.071428571428573,3.4549236823396114,38,2116.0,0.17549484140952043,38,2116.0,False,
410.0,33,753.0,10.458333333333334,3.0260016669426144,33,2174.0,0.14663503323582172,33,2174.0,False,
415.0,37,499.0,6.930555555555555,2.9259258231652683,37,2077.0,0.11824385103210903,37,2077.0,False,
420.0,38,499.0,7.028169014084507,3.3763478503543007,38,2029.0,0.11919294341577674,38,2029.0,False,
425.0,37,633.0,8.554054054054054,4.201832193471329,37,2073.0,0.182956045831835,37,2073.0,False,
430.0,40,825.0,11.785714285714286,4.464810485037831,40,2112.0,0.19663141937949669,40,2112.0,False,
435.0,38,706.0,9.54054054054054,3.8083572964387176,38,2140.0,0.1669317680910535,38,2140.0,False,
440.0,42,831.0,11.383561643835616,3.4930638161303786,42,2149.0,0.17324932373907953,42,2149.0,False,
445.0,55,1063.0,14.364864864864865,2.8849691975453697,55,2310.0,0.10797566483782453,55,2310.0,False,
450.0,49,1071.0,14.875,1.9568030575271347,49,2472.0,0.07099020400387765,49,2472.0,False,
455.0,45,1070.0,15.070422535211268,2.3499579085244955,45,2559.0,0.10794367215784113,45,2559.0,False,
460.0,46,1253.0,16.272727272727273,2.9718935691009056,46,2610.0,0.08875180300119792,46,2610.0,False,
465.0,47,1487.0,19.826666666666668,3.6884289792511376,47,2760.0,0.14124388001356392,47,2760.0,False,
470.0,50,1727.0,22.428571428571427,3.1207947018529287,50,2974.0,0.10194555593390936,50,2974.0,False,
475.0,48,1588.0,20.10126582278481,3.1590295920255445,48,2823.0,0.14393671434250843,48,2823.0,False,
480.0,42,1193.0,16.12162162162162,3.4389790259936444,42,2221.0,0.14779104011186364,42,2221.0,False,
485.0,41,1046.0,13.584415584415584,3.687703890561228,41,1802.0,0.14058367376591135,41,1802.0,False,
490.0,43,934.0,12.453333333333333,3.2262995559711736,43,1782.0,0.12910580284624415,43,1782.0,False,
495.0,41,675.0,9.246575342465754,2.9948519758102887,41,1757.0,0.11104724196254016,41,1757.0,False,
500.0,38,606.0,8.301369863013699,3.1256629773248368,38,1657.0,0.09508923727031884,38,1657.0,False,
505.0,44,706.0,9.051282051282051,3.8034898416741783,44,1638.0,0.14057478938591658,44,1638.0,False,
510.0,36,874.0,11.5,4.834978029011917,36,1661.0,0.2332825360462099,36,1661.0,False,
515.0,34,745.0,10.205479452054794,4.468540397858081,34,1668.0,0.23818271517598602,34,1668.0,False,
520.0,44,879.0,11.72,3.00142417587667,44,1674.0,0.1192411760280208,44,1674.0,False,
525.0,49,1106.0,14.746666666666666,2.9993165471899204,49,1846.0,0.0796715335359502,49,1846.0,False,
530.0,51,1060.0,14.133333333333333,2.3631662772271707,51,1999.0,0.07223667532741684,51,1999.0,False,
535.0,50,1003.0,13.73972602739726,2.3335724391107293,50,2041.0,0.09167816790388186,50,2041.0,False,
540.0,42,1074.0,15.126760563380282,3.0039452177035337,42,2032.0,0.08888489454731026,42,2032.0,False,
545.0,42,1266.0,15.62962962962963,4.059554438203515,42,2140.0,0.17383597744302334,42,2140.0,False,
550.0,38,1278.0,16.5974025974026,3.6853998630069684,38,2220.0,0.18037165940884067,38,2220.0,False,
555.0,40,1225.0,16.333333333333332,3.09357580637541,40,2234.0,0.13177392145161054,40,2234.0,False,
560.0,39,1243.0,15.734177215189874,3.512007975512183,39,2235.0,0.11999261322955926,39,2235.0,False,
565.0,46,1419.0,18.192307692307693,3.735066608327631,46,2336.0,0.14782677195768051,46,2336.0,False,
570.0,44,1635.0,21.8,4.070759167389118,44,2425.0,0.16146701734457297,44,2425.0,False,
575.0,48,1869.0,26.323943661971832,3.7993931195587662,48,2604.0,0.13433446893010836,48,2604.0,False,
580.0,48,1942.0,24.582278481012658,2.824897832441975,48,2743.0,0.09242774389819298,48,2743.0,False,
585.0,40,1917.0,26.26027397260274,3.3430212687765413,40,2797.0,0.16263962816976016,40,2797.0,False,
590.0,37,2004.0,26.72,3.6728755254410657,37,2819.0,0.14674388597797433,37,2819.0,False,
595.0,45,2186.0,28.38961038961039,3.5469167120051686,45,2915.0,0.144143495977769,45,2915.0,False,
600.0,43,2401.0,32.89041095890411,4.302463547428203,43,3051.0,0.20062502080948638,43,3051.0,False,
605.0,43,1941.0,26.22972972972973,2.9597404616358567,43,2864.0,0.1111546072775007,43,2864.0,False,
610.0,40,1074.0,15.342857142857143,3.3288732040772784,40,2368.0,0.13742164754649044,40,2368.0,False,
615.0,36,777.0,10.5,3.567155268839876,36,1708.0,0.1325916076409568,36,1708.0,False,
620.0,33,680.0,9.18918918918919,4.072170486536849,33,1803.0,0.21293412126319305,33,1803.0,False,
625.0,34,627.0,8.708333333333334,2.9057153709222145,34,1818.0,0.11654083893621468,34,1818.0,False,
630.0,42,787.0,10.635135135135135,3.5501703739135206,42,1848.0,0.12506129528511797,42,1848.0,False,
635.0,39,609.0,8.22972972972973,3.4451093714530523,39,1904.0,0.15478308450352843,39,1904.0,False,
640.0,42,691.0,9.337837837837839,2.5487640085189978,42,1868.0,0.10274734023298102,42,1868.0,False,
645.0,52,929.0,12.554054054054054,3.09698117864597,52,1990.0,0.08257597856238175,52,1990.0,False,
650.0,50,942.0,12.076923076923077,2.0933851363681604,50,2153.0,0.050926765384555484,50,2153.0,False,
655.0,49,885.0,11.20253164556962,3.10919374992427,49,2214.0,0.14909410503066267,49,2214.0,False,
660.0,41,969.0,12.75,3.562106502354298,41,2215.0,0.1453322196450772,41,2215.0,False,
665.0,43,1153.0,14.594936708860759,3.544118322192447,43,2298.0,0.14246192628895224,43,2298.0,False,
670.0,41,1179.0,15.311688311688311,3.2702668551399796,41,2402.0,0.13273330257941732,41,2402.0,False,
675.0,41,1099.0,14.460526315789474,2.896991814017029,41,2442.0,0.09946938079394543,41,2442.0,False,
680.0,37,1171.0,15.407894736842104,3.6061675808716207,37,2454.0,0.1404308970155565,37,2454.0,False,
685.0,48,1358.0,16.975,3.6135183216637956,48,2520.0,0.13420892434280068,48,2520.0,False,
690.0,39,1165.0,14.935897435897436,3.6944319017727945,39,2352.0,0.1925855147508183,39,2352.0,False,
695.0,37,708.0,9.44,3.4265705664997124,37,1767.0,0.15849473222794425,37,1767.0,False,
700.0,40,628.0,8.051282051282051,3.2642834525593147,40,1491.0,0.1251751648001872,40,1491.0,False,
705.0,41,770.0,9.871794871794872,3.071561341237393,41,1553.0,0.13682810370013573,41,1553.0,False,
710.0,42,894.0,11.92,2.683402911505863,42,1664.0,0.0906547992045777,42,1664.0,False,
715.0,49,1114.0,14.467532467532468,3.3026503760923935,49,1835.0,0.11105560401392887,49,1835.0,False,
720.0,47,1078.0,14.567567567567568,2.643472983068994,47,1950.0,0.09055948881473659,47,1950.0,False,
725.0,45,888.0,11.1,2.4394199311087936,45,1894.0,0.09352079079478061,45,1894.0,False,
730.0,44,839.0,10.4875,3.873524528586427,44,1884.0,0.17373541188528185,44,1884.0,False,
735.0,42,953.0,11.9125,3.4652105870186674,42,1864.0,0.115242676488343,42,1864.0,False,
740.0,46,1155.0,14.807692307692308,4.097559273365757,46,1961.0,0.18818297596212955,46,1961.0,False,
745.0,51,1382.0,17.71794871794872,3.7290674442512612,51,2066.0,0.15158462531540656,51,2066.0,False,
750.0,49,1621.0,21.32894736842105,3.5406659143460844,49,2266.0,0.14243923681486007,49,2266.0,False,
755.0,45,1667.0,22.527027027027028,2.9467191740971823,45,2411.0,0.11098530275548571,45,2411.0,False,
760.0,45,1613.0,19.91358024691358,3.0983463146187797,45,2483.0,0.11917903956314634,45,2483.0,False,
765.0,39,1726.0,21.848101265822784,4.195012382579064,39,2505.0,0.1720365250596389,39,2505.0,False,
770.0,38,1546.0,19.82051282051282,3.1845216917415797,38,2408.0,0.1370809139400824,38,2408.0,False,
775.0,43,1168.0,14.974358974358974,2.7962257684632217,43,2101.0,0.1297564828524359,43,2101.0,False,
780.0,40,667.0,8.776315789473685,2.7852001961933657,40,1975.0,0.12038473122760042,40,1975.0,False,
785.0,43,487.0,6.1645569620253164,2.7300177153406047,43,1799.0,0.10087480298803889,43,1799.0,False,
790.0,51,727.0,9.441558441558442,3.1035308273039774,51,1705.0,0.09383632275324642,51,1705.0,False,
795.0,53,858.0,10.725,1.9766379574031194,53,1876.0,0.058628428501767596,53,1876.0,False,
800.0,50,931.0,11.353658536585366,3.2281167174215843,50,1967.0,0.15002953686537712,50,1967.0,False,
805.0,50,1029.0,12.548780487804878,3.3067507973691943,50,2019.0,0.12078561588604621,50,2019.0,False,
810.0,49,1258.0,15.924050632911392,3.4919035659976863,49,2158.0,0.13070954462428655,49,2158.0,False,
815.0,46,1177.0,14.89873417721519,3.0801996811488204,46,2262.0,0.137059839857113,46,2262.0,False,
820.0,47,979.0,12.39240506329114,2.3266551089918073,47,2272.0,0.08717891720171828,47,2272.0,False,
825.0,46,997.0,12.620253164556962,3.1120108745177166,46,2223.0,0.11422879510996106,46,2223.0,False,
830.0,45,1161.0,13.987951807228916,3.102066591159581,45,2299.0,0.11139255201190153,45,2299.0,False,
835.0,47,1384.0,16.674698795180724,4.280528117025695,47,2366.0,0.1991642736821588,47,2366.0,False,
840.0,47,1615.0,20.1875,4.068338060868664,47,2518.0,0.16543716909961395,47,2518.0,False,
845.0,49,1490.0,18.625,2.915429231120639,49,2454.0,0.11370425711509902,49,2454.0,False,
850.0,45,1138.0,14.779220779220779,2.8167802666126653,45,2154.0,0.1120239475990568,45,2154.0,False,
855.0,42,959.0,12.139240506329115,2.692576403555797,42,2034.0,0.1148271852372855,42,2034.0,False,
860.0,41,830.0,10.64102564102564,3.4033863594459715,41,2012.0,0.13181514301282274,41,2012.0,False,
865.0,50,855.0,10.555555555555555,2.6347507585938637,50,2043.0,0.07252729913974565,50,2043.0,False,
870.0,38,630.0,7.682926829268292,3.6799349446221257,38,2046.0,0.18621717728588247,38,2046.0,False,
875.0,39,587.0,7.3375,3.576589603385643,39,1938.0,0.1728723072413021,39,1938.0,False,
880.0,53,820.0,10.0,2.906136443734332,53,1945.0,0.08156649803191507,53,1945.0,False,
885.0,55,1015.0,12.378048780487806,2.2836983589901885,55,2120.0,0.06938261729965174,55,2120.0,False,
890.0,53,1201.0,14.82716049382716,2.3344917880974836,53,2238.0,0.07470948284825502,53,2238.0,False,
895.0,51,1395.0,17.01219512195122,3.2132976850535226,51,2339.0,0.10483954293189765,51,2339.0,False,
900.0,47,1319.0,17.12987012987013,2.505332538990238,47,2456.0,0.09663889150820412,47,2456.0,False,
905.0,45,1136.0,13.523809523809524,2.6973862353620564,45,2422.0,0.11632813552420884,45,2422.0,False,
910.0,46,1166.0,13.880952380952381,3.542642372142339,46,2427.0,0.15266132298956026,46,2427.0,False,
915.0,49,1318.0,15.325581395348838,3.2685030916251088,49,2491.0,0.11381379741139977,49,2491.0,False,
920.0,52,1555.0,18.511904761904763,3.647824809953531,52,2603.0,0.14690751876418714,52,2603.0,False,
925.0,53,1410.0,16.785714285714285,2.7175908072390866,53,2518.0,0.10597000600668914,53,2518.0,False,
930.0,48,1020.0,12.592592592592593,2.72248826447781,48,2089.0,0.10891939038183988,48,2089.0,False,
935.0,44,809.0,10.1125,2.1234031003584244,44,2215.0,0.07770184690807942,44,2215.0,False,
940.0,48,716.0,7.955555555555556,2.6264365286371145,48,2259.0,0.10106068752593667,48,2259.0,False,
945.0,50,748.0,8.597701149425287,3.426228489274272,50,2270.0,0.14104476282473394,50,2270.0,False,
950.0,47,910.0,10.581395348837209,3.359101891661326,47,2380.0,0.1417586822090141,47,2380.0,False,
955.0,53,1048.0,12.045977011494253,2.8612450063983745,53,2300.0,0.1236875891757893,53,2300.0,False,
960.0,45,1136.0,13.853658536585366,3.016396769047416,45,2104.0,0.13372963093261683,45,2104.0,False,
965.0,46,918.0,10.8,2.4375666722188276,46,2006.0,0.09795478077394859,46,2006.0,False,
970.0,55,1016.0,12.390243902439025,2.407607398451621,55,2003.0,0.08086870915122905,55,2003.0,False,
975.0,59,1017.0,11.825581395348838,1.4924998579424615,59,2155.0,0.03565219740763256,59,2155.0,False,
980.0,58,921.0,10.465909090909092,2.4332104919350894,58,2208.0,0.11965519697942537,58,2208.0,False,
985.0,57,897.0,9.966666666666667,2.665091206595921,57,2227.0,0.10152912426759624,57,2227.0,False,
990.0,52,1016.0,11.545454545454545,3.0188376467735054,52,2271.0,0.1135880822214481,52,2271.0,False,
995.0,49,1031.0,11.988372093023257,2.923187011582893,49,2322.0,0.12270308640249535,49,2322.0,False,
1000.0,48,931.0,10.579545454545455,3.21210008036266,48,2272.0,0.13404790523768992,48,2272.0,False,
1005.0,49,926.0,10.767441860465116,2.858845366258966,49,2284.0,0.08594371332195294,49,2284.0,False,
1010.0,49,1037.0,11.395604395604396,3.1230323669970703,49,2380.0,0.1199568712977981,49,2380.0,False,
1015.0,52,1266.0,14.224719101123595,3.695115259928445,52,2462.0,0.17493236046739474,52,2462.0,False,
1020.0,49,1254.0,14.75294117647059,3.048206063906076,49,2499.0,0.15687141394820586,49,2499.0,False,
1025.0,53,1379.0,15.670454545454545,2.4071942074711483,53,2490.0,0.0859117064562752,53,2490.0,False,
1030.0,62,1670.0,18.764044943820224,2.462115406450546,62,2687.0,0.07104272789909666,62,2687.0,False,
1035.0,68,1781.0,20.238636363636363,1.4926219614740832,68,2873.0,0.03548189568940408,68,2873.0,False,
1040.0,62,1803.0,20.488636363636363,2.115129461928952,62,2938.0,0.06667026825003125,62,2938.0,False,
1045.0,65,1824.0,20.043956043956044,2.1252597406914284,65,2915.0,0.044000810919722376,65,2915.0,False,
1050.0,53,1929.0,21.197802197802197,3.4647620196157574,53,3024.0,0.15625409011239225,53,3024.0,False,
1055.0,47,1916.0,21.772727272727273,3.410645012365833,47,3076.0,0.16206461522799673,47,3076.0,False,
1060.0,48,1893.0,21.511363636363637,3.161923415590218,48,3110.0,0.14050473821140322,48,3110.0,False,
1065.0,47,1892.0,21.258426966292134,3.009198837619038,47,3114.0,0.09735588914638234,47,3114.0,False,
1070.0,47,1457.0,16.18888888888889,2.6498285810402074,47,3003.0,0.11021431825252545,47,3003.0,False,
1075.0,47,772.0,8.873563218390805,2.498329487083342,47,2624.0,0.11881880638986111,47,2624.0,False,
1080.0,47,638.0,7.333333333333333,2.207129819419158,47,2621.0,0.08025562520448717,47,2621.0,False,
1085.0,50,791.0,8.326315789473684,2.5716954935444107,50,2721.0,0.10725426729047281,50,2721.0,False,
1090.0,53,1025.0,10.904255319148936,3.0953934031292527,53,2804.0,0.11322547849222998,53,2804.0,False,
1095.0,54,1077.0,11.706521739130435,2.2910661707927993,54,2930.0,0.09054370533000339,54,2930.0,False,
1100.0,57,1021.0,10.978494623655914,2.421548888326281,57,2950.0,0.09659220819150903,57,2950.0,False,
1105.0,60,1051.0,11.301075268817204,2.625642571896598,60,2887.0,0.08707853367672162,60,2887.0,False,
1110.0,55,1098.0,12.065934065934066,2.9920557018512386,55,2923.0,0.11751258047110398,55,2923.0,False,
1115.0,53,1306.0,15.186046511627907,3.2905198293998934,53,2983.0,0.13128547120846848,53,2983.0,False,
1120.0,58,1438.0,15.136842105263158,2.7913535199898925,58,3132.0,0.12775959029014897,58,3132.0,False,
1125.0,50,1509.0,15.884210526315789,3.462302896600873,50,3239.0,0.1621528496066854,50,3239.0,False,
1130.0,51,1314.0,13.97872340425532,2.321899532251101,51,3110.0,0.09026380052267055,51,3110.0,False,
1135.0,52,1080.0,11.368421052631579,2.3731130838877204,52,2743.0,0.10499170001124855,52,2743.0,False,
1140.0,47,572.0,6.150537634408602,2.18653224151022,47,2662.0,0.10097308004126512,47,2662.0,False,
1145.0,52,581.0,6.052083333333333,2.1920771157156973,52,2601.0,0.07948345292686364,52,2601.0,False,
1150.0,66,781.0,8.308510638297872,1.4892774694833872,66,2774.0,0.03092017755444546,66,2774.0,False,
1155.0,71,984.0,10.040816326530612,1.8344818365293285,71,2922.0,0.050637040098386814,71,2922.0,False,
1160.0,65,1204.0,11.92079207920792,2.8378341476324294,65,3094.0,0.10650258407447175,65,3094.0,False,
1165.0,63,1197.0,11.97,2.44711281731937,63,3270.0,0.1046346023749747,63,3270.0,False,
1170.0,57,1087.0,11.442105263157895,2.107439629614753,57,3298.0,0.09241396508382628,57,3298.0,False,
1175.0,59,1100.0,11.34020618556701,2.7224319958925935,59,3252.0,0.09675986123422485,59,3252.0,False,
1180.0,60,1185.0,12.091836734693878,2.737932895563171,60,3287.0,0.0829682788804325,60,3287.0,False,
1185.0,56,1274.0,13.698924731182796,2.5786838769342357,56,3479.0,0.11385775226547945,56,3479.0,False,
1190.0,58,1397.0,14.402061855670103,2.6250542571840727,58,3581.0,0.10716077691691397,58,3581.0,False,
1195.0,51,1242.0,12.42,2.2096979346665595,51,3497.0,0.10872791916069569,51,3497.0,False,
1200.0,48,981.0,10.010204081632653,2.397140686944703,48,3145.0,0.12240071559109304,48,3145.0,False,
1205.0,52,608.0,5.96078431372549,1.732746473545626,52,3198.0,0.07598694054454283,52,3198.0,False,
1210.0,61,647.0,6.161904761904762,1.9786597438684255,61,3156.0,0.0653609464600153,61,3156.0,False,
1215.0,72,876.0,8.264150943396226,1.7250504082019045,72,3322.0,0.04741382027076344,72,3322.0,False,
1220.0,77,1111.0,10.892156862745098,1.3510897944277367,77,3462.0,0.028348315642184756,77,3462.0,False,
1225.0,81,1374.0,12.962264150943396,1.8872298633861482,81,3649.0,0.04099280839238321,81,3649.0,False,
1230.0,69,1648.0,15.846153846153847,2.634266114477287,69,3872.0,0.11015126060664146,69,3872.0,False,
1235.0,61,1642.0,16.257425742574256,2.8473300341960024,61,3959.0,0.13055300433107891,61,3959.0,False,
1240.0,62,1499.0,15.141414141414142,2.364353858834443,62,3867.0,0.09525009402650916,62,3867.0,False,
1245.0,60,1456.0,14.707070707070708,2.584372446723852,60,3801.0,0.08238071003080316,60,3801.0,False,
1250.0,58,1426.0,14.551020408163266,2.776399011497303,58,3797.0,0.09936716376640523,58,3797.0,False,
1255.0,57,1270.0,13.368421052631579,2.4442510398351316,57,3737.0,0.1156304302772354,57,3737.0,False,
1260.0,54,1077.0,11.336842105263157,2.410741304620405,54,3397.0,0.09769906577418515,54,3397.0,False,
1265.0,53,939.0,9.116504854368932,2.2297171686137127,53,3419.0,0.10268898185353063,53,3419.0,False,
1270.0,57,925.0,8.980582524271844,2.6038505160803522,57,3497.0,0.1155160132120098,57,3497.0,False,
1275.0,66,1059.0,10.382352941176471,2.2794348150033357,66,3570.0,0.060021762404761425,66,3570.0,False,
1280.0,65,1258.0,12.096153846153847,2.5209017747811497,65,3767.0,0.09056379321934754,65,3767.0,False,
1285.0,68,1148.0,11.145631067961165,2.507331029608572,68,3830.0,0.10887740345728812,68,3830.0,False,
1290.0,67,1179.0,11.673267326732674,2.2594193887881806,67,3841.0,0.09278391432478687,67,3841.0,False,
1295.0,72,1529.0,15.444444444444445,2.210806206426233,72,3927.0,0.055043061220295446,72,3927.0,False,
1300.0,78,1644.0,15.807692307692308,1.5470411037658554,78,4097.0,0.04361178705894739,78,4097.0,False,
1305.0,71,1622.0,16.383838383838384,2.113260587486795,71,4022.0,0.08253232058142614,71,4022.0,False,
