step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,terminal_observation
320.0,36,1191.0,17.26086956521739,4.240237193127682,36,1287.0,0.1641879783562303,36,1287.0,False,
325.0,41,1186.0,16.942857142857143,2.9793205271864096,41,1381.0,0.1019119822927858,41,1381.0,False,
330.0,34,1079.0,15.414285714285715,3.6063521287434837,34,1401.0,0.15646937615195416,34,1401.0,False,
335.0,31,1133.0,16.66176470588235,4.820213290963258,31,1381.0,0.230276321913122,31,1381.0,False,
340.0,36,1288.0,18.4,4.530218737312076,36,1417.0,0.20449841527766116,36,1417.0,False,
345.0,39,1472.0,21.333333333333332,4.34464382816235,39,1529.0,0.18194132106988636,39,1529.0,False,
350.0,37,1484.0,21.823529411764707,3.152592873897871,37,1638.0,0.13560193146695246,37,1638.0,False,
355.0,46,1669.0,25.28787878787879,2.570778243002273,46,1742.0,0.09896198677515414,46,1742.0,False,
360.0,44,1709.0,26.703125,2.6874151364028465,44,1879.0,0.09683113814405252,44,1879.0,False,
365.0,37,1635.0,23.028169014084508,2.7682975576170907,37,1904.0,0.11474822035923131,37,1904.0,False,
370.0,33,1733.0,24.408450704225352,4.503687293833404,33,1932.0,0.21339623541116,33,1932.0,False,
375.0,37,1907.0,26.48611111111111,4.245773489248527,37,1997.0,0.17974571255542066,37,1997.0,False,
380.0,42,2110.0,29.305555555555557,4.135621731903381,42,2140.0,0.15571276193693054,42,2140.0,False,
385.0,49,2330.0,32.361111111111114,3.2154500364363487,49,2356.0,0.09963948510915106,49,2356.0,False,
390.0,43,1615.0,23.405797101449274,3.21875374540687,43,2231.0,0.11572931253588715,43,2231.0,False,
395.0,35,925.0,14.015151515151516,3.5671389948319177,35,1830.0,0.13398124859293595,35,1830.0,False,
400.0,39,953.0,13.23611111111111,3.6460080840988147,39,1374.0,0.13852959381773963,39,1374.0,False,
405.0,32,805.0,11.838235294117647,3.6091934301993165,32,1420.0,0.18697393373900983,32,1420.0,False,
410.0,34,525.0,7.608695652173913,2.9153436162850626,34,1374.0,0.12058650491767822,34,1374.0,False,
415.0,39,485.0,6.6438356164383565,3.543269448607624,39,1262.0,0.12028398904139605,39,1262.0,False,
420.0,32,572.0,8.411764705882353,4.424810891140308,32,1274.0,0.19542459970981,32,1274.0,False,
425.0,28,461.0,6.681159420289855,3.952473865680776,28,1238.0,0.19649599557621836,28,1238.0,False,
430.0,36,588.0,8.776119402985074,3.776765495517757,36,1249.0,0.16487220080727252,36,1249.0,False,
435.0,38,731.0,10.442857142857143,2.6881603737414195,38,1337.0,0.08242630612397281,38,1337.0,False,
440.0,38,887.0,12.67142857142857,3.7152657627719967,38,1408.0,0.1909153003133507,38,1408.0,False,
445.0,41,1053.0,14.625,3.864543808489007,41,1490.0,0.14713328082547367,41,1490.0,False,
450.0,36,935.0,13.55072463768116,3.0333346732096396,36,1565.0,0.13899472396809384,36,1565.0,False,
455.0,38,796.0,11.211267605633802,3.2187039120567595,38,1554.0,0.13250902835632816,38,1554.0,False,
460.0,36,861.0,11.958333333333334,3.1865291186250624,36,1516.0,0.10442714864762294,36,1516.0,False,
465.0,39,1050.0,14.788732394366198,3.9973667778916195,39,1600.0,0.16889623456014755,39,1600.0,False,
470.0,41,1247.0,16.626666666666665,3.7755374096837317,41,1704.0,0.14146421721176583,41,1704.0,False,
475.0,45,1460.0,19.210526315789473,4.295916494985606,45,1897.0,0.181021138020165,45,1897.0,False,
480.0,43,1508.0,21.542857142857144,3.4939935811851393,43,2039.0,0.14891004127460927,43,2039.0,False,
485.0,38,1461.0,20.577464788732396,3.331377753379348,38,2089.0,0.12458650057209278,38,2089.0,False,
490.0,35,1553.0,22.185714285714287,3.9479704707014216,35,2144.0,0.15382303583675536,35,2144.0,False,
495.0,38,1734.0,25.130434782608695,4.605048791404882,38,2200.0,0.18725755615964643,38,2200.0,False,
500.0,40,1926.0,28.746268656716417,4.2992100818620225,40,2333.0,0.15779735283660012,40,2333.0,False,
505.0,46,1827.0,26.1,2.9652431080128823,46,2400.0,0.1099635817612756,46,2400.0,False,
510.0,41,1959.0,28.808823529411764,3.255309071485277,41,2413.0,0.14526232629027824,41,2413.0,False,
515.0,41,1528.0,22.470588235294116,3.5579813365571358,41,2244.0,0.16683418883364853,41,2244.0,False,
520.0,38,759.0,10.842857142857143,2.8463281612360505,38,1825.0,0.11059910149219959,38,1825.0,False,
525.0,37,678.0,9.549295774647888,4.0248673892772375,37,1313.0,0.15734251825091206,37,1313.0,False,
530.0,35,732.0,10.608695652173912,3.3247987107560752,35,1449.0,0.14327728273518991,35,1449.0,False,
535.0,36,818.0,12.208955223880597,2.9049904960652806,36,1545.0,0.11004551930669573,36,1545.0,False,
540.0,44,1017.0,15.17910447761194,3.514765232271923,44,1661.0,0.1064479634349163,44,1661.0,False,
545.0,41,868.0,11.421052631578947,3.055616308723204,41,1745.0,0.11564798372865802,41,1745.0,False,
550.0,39,621.0,8.746478873239436,3.7173890783398216,39,1706.0,0.18529074543725693,39,1706.0,False,
555.0,37,622.0,8.520547945205479,3.3834671492779744,37,1653.0,0.12865673123232432,37,1653.0,False,
560.0,39,759.0,10.12,3.90101940419979,39,1618.0,0.16188348466196112,39,1618.0,False,
565.0,42,948.0,12.64,4.313639547381132,42,1676.0,0.18046673391059853,42,1676.0,False,
570.0,41,1146.0,16.140845070422536,3.993707199191268,41,1814.0,0.16533110747317814,41,1814.0,False,
575.0,44,1365.0,19.782608695652176,3.773021469015669,44,2010.0,0.13171794941921083,44,2010.0,False,
580.0,53,1594.0,21.253333333333334,2.8771929395672338,53,2238.0,0.07491611178023619,53,2238.0,False,
585.0,42,1598.0,21.594594594594593,3.693960085376237,42,2381.0,0.173636726530835,42,2381.0,False,
590.0,38,1515.0,21.041666666666668,3.4635069154686473,38,2391.0,0.13846067171638757,38,2391.0,False,
595.0,42,1638.0,22.135135135135137,3.9207587656335625,42,2423.0,0.14697002003393084,42,2423.0,False,
600.0,36,1421.0,20.594202898550726,3.8165444943926246,36,2272.0,0.16874951555746912,36,2272.0,False,
605.0,35,1023.0,14.826086956521738,2.934637704129957,35,1909.0,0.13501604194352054,35,1909.0,False,
610.0,34,505.0,7.318840579710145,3.362969118209604,34,1747.0,0.15387327408633536,34,1747.0,False,
615.0,35,370.0,5.138888888888889,3.0504444901335237,35,1566.0,0.12037710515556144,35,1566.0,False,
620.0,46,584.0,7.786666666666667,3.8914269029713817,46,1520.0,0.17133863462464316,46,1520.0,False,
625.0,52,688.0,9.052631578947368,2.747589249118489,52,1670.0,0.10302795640480568,52,1670.0,False,
630.0,44,716.0,9.944444444444445,2.5356789175412158,44,1723.0,0.08489212199914843,44,1723.0,False,
635.0,41,850.0,11.486486486486486,3.5514249796310966,41,1807.0,0.11540923490266834,41,1807.0,False,
640.0,45,1064.0,14.378378378378379,3.6255367361758917,45,1934.0,0.13797019135258576,45,1934.0,False,
645.0,47,1290.0,18.169014084507044,3.5816428259520188,47,2104.0,0.13583744686198768,47,2104.0,False,
650.0,45,1186.0,15.813333333333333,2.3067123475126072,45,2216.0,0.08916071980967342,45,2216.0,False,
655.0,43,1027.0,13.513157894736842,3.1572810408019496,43,2214.0,0.15760975322617127,43,2214.0,False,
660.0,39,1082.0,14.621621621621621,4.047141353816083,39,2159.0,0.18623039484382178,39,2159.0,False,
665.0,40,1247.0,16.194805194805195,3.796947436790595,40,2179.0,0.13206233270636142,40,2179.0,False,
670.0,44,1464.0,19.52,4.516508074836769,44,2325.0,0.1977183372716728,44,2325.0,False,
675.0,47,1691.0,22.85135135135135,3.5362309440247173,47,2505.0,0.11455579497286843,47,2505.0,False,
680.0,44,1518.0,21.083333333333332,3.057321123889205,44,2405.0,0.11889903753052904,44,2405.0,False,
685.0,46,1073.0,14.5,2.810037635910307,46,2041.0,0.08851595357840575,46,2041.0,False,
690.0,37,820.0,10.933333333333334,3.0546761160811005,37,2145.0,0.15445544163690167,37,2145.0,False,
695.0,35,715.0,9.662162162162161,3.56429788517042,35,2172.0,0.18055097589600733,35,2172.0,False,
700.0,41,825.0,10.714285714285714,3.3478466695337117,41,2166.0,0.12334432136919699,41,2166.0,False,
705.0,45,1038.0,13.480519480519481,4.024685067795556,45,2260.0,0.1493767364222456,45,2260.0,False,
710.0,41,1142.0,15.226666666666667,3.2363936992370292,41,2191.0,0.14011408000280115,41,2191.0,False,
715.0,44,1184.0,16.21917808219178,2.7006004971435003,44,1919.0,0.10484936403036468,44,1919.0,False,
720.0,38,794.0,11.183098591549296,2.8484900913675464,38,1808.0,0.11992301906975214,38,1808.0,False,
725.0,41,676.0,8.779220779220779,2.653457309288148,41,1649.0,0.1026598892759151,41,1649.0,False,
730.0,51,913.0,11.705128205128204,3.770295514995582,51,1617.0,0.15774014580271734,51,1617.0,False,
735.0,54,1172.0,15.220779220779221,2.667320984563309,54,1833.0,0.07488257604293365,54,1833.0,False,
740.0,53,1115.0,14.113924050632912,2.1150049839970326,53,1992.0,0.0704616633675583,53,1992.0,False,
745.0,53,960.0,12.307692307692308,2.0673298734724304,53,2031.0,0.06652104662048386,53,2031.0,False,
750.0,47,1048.0,13.435897435897436,3.146766621067238,47,1998.0,0.10187396093516854,47,1998.0,False,
755.0,40,972.0,12.789473684210526,2.787206026904878,40,2107.0,0.10801781897203633,40,2107.0,False,
760.0,40,803.0,9.674698795180722,2.874689089601341,40,2121.0,0.12663409226266129,40,2121.0,False,
765.0,38,832.0,10.024096385542169,3.8958297020164325,38,2072.0,0.16023212052816133,38,2072.0,False,
770.0,40,988.0,12.197530864197532,3.5273463039843738,40,2136.0,0.1570008427178267,40,2136.0,False,
775.0,49,1105.0,13.475609756097562,2.7295012669891654,49,2223.0,0.12317938573507148,49,2223.0,False,
780.0,44,1186.0,15.205128205128204,2.7522132218912043,44,2262.0,0.11389068378864185,44,2262.0,False,
785.0,44,1312.0,16.19753086419753,2.8708684323291846,44,2292.0,0.0974764782550581,44,2292.0,False,
790.0,46,1501.0,18.7625,3.534496266129048,46,2398.0,0.13774769172052626,46,2398.0,False,
795.0,49,1737.0,20.678571428571427,3.498579780171688,49,2584.0,0.1327594660932533,49,2584.0,False,
800.0,45,1513.0,18.011904761904763,3.6320536733331372,45,2485.0,0.17364623552437622,45,2485.0,False,
805.0,49,1005.0,12.108433734939759,2.7673445835331365,49,2135.0,0.10172230386691011,49,2135.0,False,
810.0,43,774.0,9.675,2.525249568764667,43,2103.0,0.10325875213102492,43,2103.0,False,
815.0,44,689.0,8.506172839506172,2.777903742601565,44,2079.0,0.098150505459574,44,2079.0,False,
820.0,48,738.0,8.891566265060241,3.2287663237991553,48,2114.0,0.11786559077476776,48,2114.0,False,
825.0,49,903.0,11.148148148148149,3.74856912288164,49,2203.0,0.1357016981609219,49,2203.0,False,
830.0,43,1021.0,12.451219512195122,2.9877832800836273,43,2147.0,0.13392804912792414,43,2147.0,False,
835.0,43,1079.0,12.845238095238095,3.362770703894959,43,1936.0,0.16397370226342942,43,1936.0,False,
840.0,44,798.0,9.851851851851851,2.691897739616526,44,1865.0,0.12090288435731915,44,1865.0,False,
845.0,53,908.0,10.80952380952381,2.2047302152452892,53,1845.0,0.06794530836516366,53,1845.0,False,
850.0,60,1191.0,14.178571428571429,2.5380067717736003,60,1999.0,0.06343295911607662,60,1999.0,False,
855.0,62,1193.0,14.202380952380953,2.069976765149727,62,2187.0,0.057817492555870646,62,2187.0,False,
860.0,55,1023.0,12.475609756097562,2.0788451029828376,55,2251.0,0.07010368600865076,55,2251.0,False,
865.0,61,1048.0,12.045977011494253,2.440584628895246,61,2227.0,0.05589424389738214,61,2227.0,False,
870.0,49,1187.0,13.64367816091954,3.5613766388659354,49,2278.0,0.1516872198243274,49,2278.0,False,
875.0,46,1150.0,13.855421686746988,3.389475754574748,46,2336.0,0.17537711920969176,46,2336.0,False,
880.0,45,981.0,11.406976744186046,3.044517652296691,45,2271.0,0.1279524061794593,45,2271.0,False,
885.0,49,932.0,10.837209302325581,3.135981309771255,49,2255.0,0.09673555791810572,49,2255.0,False,
890.0,46,1024.0,12.047058823529412,3.6742595530150686,46,2288.0,0.13981751818608792,46,2288.0,False,
895.0,51,1237.0,15.4625,3.6432868576519626,51,2330.0,0.15666676934123688,51,2330.0,False,
900.0,46,1338.0,17.376623376623378,3.0933920898497385,46,2423.0,0.14421825372075192,46,2423.0,False,
905.0,44,1361.0,16.202380952380953,2.9695838283940965,44,2445.0,0.13753529194831998,44,2445.0,False,
910.0,44,1452.0,17.285714285714285,3.8150059048877822,44,2450.0,0.16915241139687626,44,2450.0,False,
915.0,45,1623.0,19.321428571428573,3.393451735853694,45,2553.0,0.12283258572198295,45,2553.0,False,
920.0,52,1877.0,22.345238095238095,3.880187319006136,52,2708.0,0.1594219132495244,52,2708.0,False,
925.0,58,2141.0,25.795180722891565,3.3354237968451153,58,2908.0,0.1130564067009632,58,2908.0,False,
930.0,50,1883.0,23.835443037974684,2.9716111021482776,50,2823.0,0.10865644045090254,50,2823.0,False,
935.0,48,1323.0,17.64,2.7785791413984215,48,2472.0,0.09514548498050637,48,2472.0,False,
940.0,48,1057.0,12.734939759036145,2.5914628316391224,48,2471.0,0.10793970624413504,48,2471.0,False,
945.0,38,911.0,11.246913580246913,3.302019782217845,38,2454.0,0.167851407395846,38,2454.0,False,
950.0,44,899.0,10.831325301204819,3.1773044091627347,44,2409.0,0.12277416907039683,44,2409.0,False,
955.0,51,1039.0,12.081395348837209,3.610267351539504,51,2493.0,0.15285363605925578,51,2493.0,False,
960.0,43,734.0,9.291139240506329,3.2455279115990847,43,2447.0,0.155646328645766,43,2447.0,False,
965.0,43,722.0,8.91358024691358,2.937382941440366,43,2352.0,0.12040851289716405,43,2352.0,False,
970.0,51,964.0,12.05,3.048961203301746,51,2392.0,0.08350155370582586,51,2392.0,False,
975.0,56,1005.0,12.25609756097561,2.0115760877634012,56,2581.0,0.058982098449283524,56,2581.0,False,
980.0,51,1011.0,12.180722891566266,2.9387457365395875,51,2694.0,0.13776567481430238,51,2694.0,False,
985.0,55,1192.0,14.023529411764706,3.273668593321026,55,2759.0,0.12204091477504425,55,2759.0,False,
990.0,47,1271.0,15.130952380952381,2.922594493751041,47,2876.0,0.12284392843450147,47,2876.0,False,
995.0,49,1277.0,15.385542168674698,2.8318009510744178,49,2869.0,0.09766425692169925,49,2869.0,False,
1000.0,50,1364.0,16.238095238095237,3.150866515684753,50,2935.0,0.10589696478783606,50,2935.0,False,
1005.0,47,1528.0,19.1,3.4120802800305787,47,3007.0,0.12371449378887099,47,3007.0,False,
1010.0,46,1615.0,19.226190476190474,3.0827720677351684,46,3150.0,0.13392507606431298,46,3150.0,False,
1015.0,53,1861.0,22.42168674698795,2.637643973155656,53,3319.0,0.12506018974448863,53,3319.0,False,
1020.0,56,1670.0,20.365853658536587,2.4120693180828567,56,3201.0,0.10202542076268198,56,3201.0,False,
1025.0,52,1193.0,14.548780487804878,1.9015173738569726,52,2774.0,0.07967074748619696,52,2774.0,False,
1030.0,49,930.0,10.813953488372093,2.3091417943309325,49,2776.0,0.09508590201049916,49,2776.0,False,
1035.0,48,944.0,11.105882352941176,2.2766449058806537,48,2883.0,0.0853862939987744,48,2883.0,False,
1040.0,51,1130.0,13.13953488372093,2.8898537936313526,51,2983.0,0.09659865107218135,51,2983.0,False,
1045.0,59,1069.0,11.877777777777778,2.051583103520425,59,3095.0,0.08024695759933258,59,3095.0,False,
1050.0,52,891.0,10.01123595505618,2.638354924194982,52,3093.0,0.1303222430269112,52,3093.0,False,
1055.0,53,802.0,9.113636363636363,3.226631155490031,53,3015.0,0.1337482606060251,53,3015.0,False,
1060.0,53,885.0,9.9438202247191,3.0455595793031565,53,3087.0,0.12873636650428513,53,3087.0,False,
1065.0,52,1097.0,12.465909090909092,3.5827238560782435,52,3114.0,0.1556459414385584,52,3114.0,False,
1070.0,51,1121.0,12.738636363636363,2.93728647755118,51,2984.0,0.12727014786699958,51,2984.0,False,
1075.0,49,1003.0,11.528735632183908,2.6583702231269406,49,2572.0,0.11393107817669787,49,2572.0,False,
1080.0,44,811.0,9.541176470588235,2.531269768619571,44,2593.0,0.08053966897242787,44,2593.0,False,
1085.0,47,764.0,8.488888888888889,2.640716733014733,47,2646.0,0.11209272843956235,47,2646.0,False,
1090.0,50,760.0,8.444444444444445,3.2505132294638077,50,2698.0,0.14046404614269045,50,2698.0,False,
1095.0,51,938.0,10.307692307692308,3.139636100493446,51,2763.0,0.11924302531760567,51,2763.0,False,
1100.0,53,1097.0,11.923913043478262,2.5675366582393813,53,2732.0,0.11771026426220041,53,2732.0,False,
1105.0,55,1211.0,13.021505376344086,2.664615856245872,55,2492.0,0.10853946595318872,55,2492.0,False,
1110.0,54,992.0,11.022222222222222,2.0780197925798545,54,2471.0,0.07950019525123198,54,2471.0,False,
1115.0,59,1105.0,12.415730337078651,2.2164104141037075,59,2483.0,0.06935328480689537,59,2483.0,False,
1120.0,71,1150.0,11.979166666666666,1.6099017888937777,71,2604.0,0.04018057908488516,71,2604.0,False,
1125.0,62,1042.0,11.204301075268818,2.77145387998242,62,2604.0,0.11436031958377017,62,2604.0,False,
1130.0,59,1024.0,11.010752688172044,2.5744225671403993,59,2606.0,0.07929819245756731,59,2606.0,False,
1135.0,59,1147.0,12.467391304347826,2.965789449601003,59,2659.0,0.10763483950017673,59,2659.0,False,
1140.0,52,1117.0,12.55056179775281,2.788099805379721,52,2756.0,0.12425471547046985,52,2756.0,False,
1145.0,49,1021.0,11.219780219780219,2.9042336239590716,49,2774.0,0.1287773960244224,49,2774.0,False,
1150.0,53,1032.0,11.466666666666667,2.764041727397197,53,2743.0,0.09032095849242362,53,2743.0,False,
1155.0,50,1153.0,12.26595744680851,3.299455542595855,50,2782.0,0.11726026254511587,50,2782.0,False,
1160.0,48,1101.0,11.712765957446809,3.2296095755245497,48,2738.0,0.16393199882687645,48,2738.0,False,
1165.0,55,917.0,9.75531914893617,2.5260195907551046,55,2519.0,0.11828995738964208,55,2519.0,False,
1170.0,57,776.0,8.25531914893617,1.859809951153992,57,2632.0,0.06872555255897596,57,2632.0,False,
1175.0,61,937.0,10.075268817204302,1.8311385949553638,61,2691.0,0.06459964297405903,61,2691.0,False,
1180.0,72,1058.0,11.020833333333334,1.635725989983591,72,2851.0,0.03739457258999269,72,2851.0,False,
1185.0,68,1064.0,11.565217391304348,1.581909559138473,68,2866.0,0.042282006280095694,68,2866.0,False,
1190.0,66,1147.0,11.824742268041238,2.058562731632014,66,2894.0,0.05511971765665158,66,2894.0,False,
1195.0,58,1237.0,12.494949494949495,3.226320511846678,58,2957.0,0.13462594583343676,58,2957.0,False,
1200.0,54,1183.0,12.585106382978724,2.880405796985305,54,3094.0,0.1315845326514654,54,3094.0,False,
1205.0,53,1098.0,11.4375,2.588887032252002,53,3095.0,0.10104516012135979,53,3095.0,False,
1210.0,57,1099.0,11.447916666666666,2.6803989326983424,57,3051.0,0.08826928135238095,57,3051.0,False,
1215.0,54,1201.0,12.642105263157895,3.0359053377672995,54,3087.0,0.10791414014822763,54,3087.0,False,
1220.0,51,1142.0,12.279569892473118,2.646123242890721,51,3062.0,0.1089530385195483,51,3062.0,False,
1225.0,60,949.0,9.683673469387756,2.411992444163858,60,2837.0,0.09825641969597326,60,2837.0,False,
1230.0,53,788.0,7.959595959595959,2.405171013731169,53,2963.0,0.10987191363815525,53,2963.0,False,
1235.0,63,952.0,9.814432989690722,2.278937725678207,63,3037.0,0.09103087408521328,63,3037.0,False,
1240.0,73,1072.0,10.72,1.5889767066456733,73,3165.0,0.03916270555709856,73,3165.0,False,
1245.0,73,1092.0,11.142857142857142,1.6214460561923962,73,3174.0,0.04223222884569565,73,3174.0,False,
1250.0,70,1196.0,12.204081632653061,2.4104942279144908,70,3227.0,0.07399349536174135,70,3227.0,False,
1255.0,58,1073.0,11.177083333333334,2.1678602558987548,58,3368.0,0.07540180209928005,58,3368.0,False,
1260.0,53,945.0,10.271739130434783,2.6345779314489186,53,3391.0,0.09992941705210327,53,3391.0,False,
1265.0,53,996.0,9.96,2.9692382064437037,53,3335.0,0.11264294310452021,53,3335.0,False,
1270.0,50,1052.0,10.845360824742269,3.5868632073084674,50,3394.0,0.16434835421020932,50,3394.0,False,
1275.0,48,1164.0,12.125,2.6913297987140066,48,3459.0,0.12471929159250374,48,3459.0,False,
1280.0,58,1300.0,13.131313131313131,2.3201365663804734,58,3463.0,0.09728382061341334,58,3463.0,False,
1285.0,62,1501.0,15.01,2.6039067424503632,62,3467.0,0.09800672070490973,62,3467.0,False,
1290.0,61,1711.0,17.459183673469386,2.779340405128395,61,3544.0,0.09491724325978675,61,3544.0,False,
1295.0,61,1970.0,21.182795698924732,2.9240782075338223,61,3628.0,0.10815393978360788,61,3628.0,False,
1300.0,65,2142.0,20.796116504854368,2.8238560446063143,65,3801.0,0.12938238962693058,65,3801.0,False,
1305.0,55,2226.0,22.484848484848484,2.8361428170985623,55,3889.0,0.12957735188735278,55,3889.0,False,
