step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,terminal_observation
400.0,51,1540.0,21.095890410958905,2.2897609240522474,51,2243.0,0.07906115773784128,51,2243.0,False,
405.0,46,1337.0,18.315068493150687,3.232654098758181,46,2135.0,0.15168001821304194,46,2135.0,False,
410.0,40,858.0,11.916666666666666,2.978581520688113,40,1765.0,0.1363054629966249,40,1765.0,False,
415.0,40,765.0,10.2,2.7076122664525855,40,1807.0,0.11246082677394593,40,1807.0,False,
420.0,37,846.0,11.75,2.9677581722874256,37,1915.0,0.12246903439945248,37,1915.0,False,
425.0,45,1053.0,13.855263157894736,3.3928264089852096,45,2040.0,0.10006925102243829,45,2040.0,False,
430.0,48,951.0,13.027397260273972,2.7311065387739797,48,2144.0,0.09531299218872391,48,2144.0,False,
435.0,44,687.0,9.039473684210526,2.5424869002434503,44,2082.0,0.08234711443046575,44,2082.0,False,
440.0,43,646.0,8.177215189873417,3.9670346697849297,43,2087.0,0.18722891050334198,43,2087.0,False,
445.0,40,709.0,9.08974358974359,4.047224364949243,40,2015.0,0.17091539972161,40,2015.0,False,
450.0,41,886.0,11.657894736842104,4.150877045400395,41,2012.0,0.15942153509005128,41,2012.0,False,
455.0,43,1100.0,14.473684210526315,4.273278819173616,43,2141.0,0.19689345920020274,43,2141.0,False,
460.0,49,1324.0,17.42105263157895,3.784035464556222,49,2296.0,0.1511404782935993,49,2296.0,False,
465.0,45,1272.0,17.18918918918919,3.186169240018948,45,2216.0,0.10879778607059049,45,2216.0,False,
470.0,42,1047.0,13.96,2.8266489935218595,42,1682.0,0.08096058915764806,42,1682.0,False,
475.0,36,817.0,10.75,3.458026331580672,36,1774.0,0.18171051094349527,36,1774.0,False,
480.0,36,651.0,8.797297297297296,3.5741019432359744,36,1774.0,0.16978596776100288,36,1774.0,False,
485.0,39,709.0,9.328947368421053,3.5351885884132552,39,1734.0,0.1293318495450578,39,1734.0,False,
490.0,39,514.0,6.7631578947368425,3.233416908526014,39,1785.0,0.14157155541159547,39,1785.0,False,
495.0,39,595.0,8.04054054054054,2.9735447050954305,39,1748.0,0.13934636930917838,39,1748.0,False,
500.0,51,825.0,10.855263157894736,2.8904097093554753,51,1869.0,0.08141632233674692,51,1869.0,False,
505.0,60,860.0,10.617283950617283,1.9919476100160336,60,2045.0,0.042264251345448554,60,2045.0,False,
510.0,47,839.0,10.4875,3.0304547360954524,47,2137.0,0.1291712483529777,47,2137.0,False,
515.0,40,846.0,10.846153846153847,2.640624067262959,40,2240.0,0.12633315268691822,40,2240.0,False,
520.0,42,846.0,10.444444444444445,2.653255926333665,42,2249.0,0.1106869254778703,42,2249.0,False,
525.0,42,927.0,11.304878048780488,3.077004140842702,42,2248.0,0.09782044989566407,42,2248.0,False,
530.0,46,1118.0,13.634146341463415,3.797364169406284,46,2341.0,0.13297538782900953,46,2341.0,False,
535.0,48,1238.0,15.670886075949367,2.970770359521857,48,2465.0,0.13475219993469947,48,2465.0,False,
540.0,43,1296.0,17.28,2.6823625221752665,43,2489.0,0.10113732681446753,43,2489.0,False,
545.0,43,1401.0,16.678571428571427,3.1878760136675495,43,2505.0,0.1261277752905408,43,2505.0,False,
550.0,43,1580.0,19.26829268292683,4.085860290510801,43,2612.0,0.18702916306589734,43,2612.0,False,
555.0,49,1810.0,22.34567901234568,3.6064118126690654,49,2762.0,0.14737619671235613,49,2762.0,False,
560.0,48,1563.0,19.296296296296298,3.124797651422976,48,2643.0,0.1307063083700229,48,2643.0,False,
565.0,50,1018.0,12.725,2.467423094003601,50,2248.0,0.07043786336864419,50,2248.0,False,
570.0,42,720.0,9.113924050632912,2.6848180354173556,42,2251.0,0.12307954288722837,42,2251.0,False,
575.0,41,615.0,7.987012987012987,2.675665004107123,41,2271.0,0.09611376578601828,41,2271.0,False,
580.0,47,661.0,7.686046511627907,2.977926727507882,47,2270.0,0.10733516523662527,47,2270.0,False,
585.0,44,829.0,9.987951807228916,4.105464458997239,44,2346.0,0.19707823684215883,44,2346.0,False,
590.0,43,941.0,11.475609756097562,3.1373888593164736,43,2246.0,0.14364189232503344,43,2246.0,False,
595.0,49,1013.0,12.05952380952381,2.8064415231688673,49,1980.0,0.11618569732039694,49,1980.0,False,
600.0,45,786.0,9.825,2.4053716310463606,45,2050.0,0.10341322887951789,45,2050.0,False,
605.0,54,909.0,11.222222222222221,2.2125547559928296,54,2059.0,0.08195681525030626,54,2059.0,False,
610.0,56,1090.0,13.292682926829269,1.9374847002506734,56,2216.0,0.055711454888646275,56,2216.0,False,
615.0,56,1237.0,14.383720930232558,2.231668179775893,56,2369.0,0.0705310996775867,56,2369.0,False,
620.0,49,1101.0,12.370786516853933,3.122670028110518,49,2439.0,0.14516338981773888,49,2439.0,False,
625.0,51,823.0,9.247191011235955,2.6147135935826884,51,2426.0,0.10467732460731656,51,2426.0,False,
630.0,50,758.0,8.71264367816092,2.6538209547751515,50,2339.0,0.08053208574299393,50,2339.0,False,
635.0,50,884.0,10.279069767441861,3.1186756453000832,50,2402.0,0.12346717453990605,50,2402.0,False,
640.0,53,1105.0,12.701149425287356,3.476271612270752,53,2432.0,0.1381363461016617,53,2432.0,False,
645.0,48,1220.0,14.698795180722891,2.882093366596375,48,2592.0,0.13712202501134746,48,2592.0,False,
650.0,49,1263.0,14.352272727272727,2.552950660731933,49,2649.0,0.09330011943620428,49,2649.0,False,
655.0,45,1051.0,11.423913043478262,3.0728129969165203,45,2557.0,0.14199777371133615,45,2557.0,False,
660.0,40,733.0,8.623529411764705,2.6431576895487185,40,2239.0,0.1333583127977258,40,2239.0,False,
665.0,48,781.0,8.677777777777777,2.777529474030249,48,1898.0,0.10482070202791362,48,1898.0,False,
670.0,54,965.0,10.722222222222221,2.022686559798389,54,2071.0,0.07335363411312794,54,2071.0,False,
675.0,57,1153.0,12.955056179775282,2.3600809466868333,57,2195.0,0.08149761902789354,57,2195.0,False,
680.0,59,1378.0,15.311111111111112,2.5911462453925753,59,2304.0,0.07515971651449287,59,2304.0,False,
685.0,63,1622.0,17.25531914893617,2.83535005153456,63,2475.0,0.08415975806369286,63,2475.0,False,
690.0,54,1446.0,15.548387096774194,3.107528475455547,54,2527.0,0.1434112108382848,54,2527.0,False,
695.0,54,1418.0,15.755555555555556,2.929205954799485,54,2469.0,0.1301223198415505,54,2469.0,False,
700.0,65,1715.0,18.846153846153847,2.3297738854231107,65,2501.0,0.05217158068413069,65,2501.0,False,
705.0,65,1699.0,18.67032967032967,2.0028049222520203,65,2652.0,0.052584567180480414,65,2652.0,False,
710.0,62,1472.0,17.11627906976744,1.968045578118339,62,2593.0,0.05790079799542928,62,2593.0,False,
715.0,57,1362.0,15.837209302325581,2.7565657280757443,57,2541.0,0.08865824288746746,57,2541.0,False,
720.0,51,1297.0,15.626506024096386,3.2857967158499557,51,2514.0,0.1033401793379902,51,2514.0,False,
725.0,49,1419.0,16.310344827586206,3.7941853651730164,49,2501.0,0.1772232603333475,49,2501.0,False,
730.0,45,1431.0,16.448275862068964,3.955623073470499,45,2535.0,0.20081517279858285,45,2535.0,False,
735.0,44,1323.0,15.383720930232558,3.197936313769289,44,2542.0,0.13294736350251043,44,2542.0,False,
740.0,47,1323.0,15.206896551724139,3.0173143779624954,47,2576.0,0.11598083867488937,47,2576.0,False,
745.0,48,1049.0,11.786516853932584,2.681813815827284,48,2531.0,0.12722245323712694,48,2531.0,False,
750.0,45,688.0,7.818181818181818,2.644624173262317,45,2292.0,0.12385141736775253,45,2292.0,False,
755.0,49,759.0,8.625,2.056796147891949,49,2327.0,0.08588746076631287,49,2327.0,False,
760.0,57,954.0,9.835051546391753,2.1274203401965686,57,2421.0,0.08183609246906805,57,2421.0,False,
765.0,56,1205.0,12.552083333333334,3.0872570250633533,56,2518.0,0.11455513168035307,56,2518.0,False,
770.0,54,1259.0,13.393617021276595,2.4460302102589995,54,2635.0,0.102388043177529,54,2635.0,False,
775.0,61,1200.0,12.631578947368421,2.307850133149012,61,2619.0,0.0855913748893863,61,2619.0,False,
780.0,57,1266.0,13.912087912087912,2.477521075955764,57,2533.0,0.07380397857413418,57,2533.0,False,
785.0,53,1289.0,14.164835164835164,2.85444756429637,53,2631.0,0.10841840454692035,53,2631.0,False,
790.0,47,1353.0,15.732558139534884,2.909341623890468,47,2739.0,0.13026707710520247,47,2739.0,False,
795.0,50,1456.0,15.826086956521738,3.0561713677746014,50,2846.0,0.1267731405184862,50,2846.0,False,
800.0,40,1041.0,11.193548387096774,3.3594669930824255,40,2799.0,0.16260537840308611,40,2799.0,False,
805.0,49,926.0,9.851063829787234,2.452020699093939,49,2666.0,0.10181347120837225,49,2666.0,False,
810.0,58,1192.0,12.680851063829786,2.5632148008000906,58,2684.0,0.08682964815124379,58,2684.0,False,
815.0,70,1520.0,16.170212765957448,2.1066115694988476,70,2954.0,0.04668117267236446,70,2954.0,False,
820.0,76,1728.0,18.0,1.5626070689632587,76,3203.0,0.027446846381535307,76,3203.0,False,
825.0,68,1850.0,20.108695652173914,1.6123529459134203,68,3330.0,0.041889148200454036,68,3330.0,False,
830.0,64,1989.0,20.71875,2.148995975828638,64,3358.0,0.04865621778152805,64,3358.0,False,
835.0,54,1958.0,20.395833333333332,2.671580175624323,54,3543.0,0.12097313459422593,54,3543.0,False,
840.0,48,1831.0,19.902173913043477,2.857993687428217,48,3595.0,0.12747770975996225,48,3595.0,False,
845.0,49,1853.0,19.50526315789474,2.975854138129159,49,3577.0,0.11024655549853195,49,3577.0,False,
850.0,53,1933.0,19.927835051546392,3.182987319694298,53,3642.0,0.10839754643659838,53,3642.0,False,
855.0,54,2161.0,23.48913043478261,3.2478045283818333,54,3761.0,0.1344393790112494,54,3761.0,False,
860.0,58,2314.0,24.617021276595743,2.6508014179487334,58,3856.0,0.11199113138233878,58,3856.0,False,
865.0,64,2406.0,25.326315789473686,2.238402099430467,64,3842.0,0.08245116614664184,64,3842.0,False,
870.0,57,2549.0,26.552083333333332,3.0076847476470463,57,3896.0,0.12421815691364746,57,3896.0,False,
875.0,56,2701.0,29.358695652173914,3.679148253056382,56,3943.0,0.1500035841354715,56,3943.0,False,
880.0,51,2136.0,23.733333333333334,2.709346323214062,51,3769.0,0.11787763409405774,51,3769.0,False,
885.0,51,1221.0,13.417582417582418,2.86043015789665,51,3246.0,0.1248039044135618,51,3246.0,False,
890.0,49,715.0,7.771739130434782,2.2726357412178517,49,3231.0,0.09667929963877823,49,3231.0,False,
895.0,46,585.0,6.290322580645161,2.4477249086990636,46,3276.0,0.10197872112548093,46,3276.0,False,
900.0,52,681.0,7.4021739130434785,2.5550193684752474,52,3347.0,0.08776992886081138,52,3347.0,False,
905.0,53,778.0,7.702970297029703,2.5572251443082528,53,3468.0,0.11815566010880182,53,3468.0,False,
910.0,56,856.0,8.646464646464647,2.7597104012348073,56,3479.0,0.12282417797941249,56,3479.0,False,
915.0,59,1009.0,10.295918367346939,2.3657164957513843,59,3582.0,0.07061063462200631,59,3582.0,False,
920.0,62,1184.0,11.95959595959596,2.7458806975627086,62,3713.0,0.09501510707717965,62,3713.0,False,
925.0,60,1248.0,12.8659793814433,2.5826018477441672,60,3613.0,0.1058983754741053,60,3613.0,False,
930.0,58,1270.0,13.229166666666666,2.516116577723521,58,3208.0,0.10925529209401003,58,3208.0,False,
935.0,58,1329.0,13.989473684210527,2.382616607135637,58,2697.0,0.08078775329232622,58,2697.0,False,
940.0,64,1368.0,13.153846153846153,2.2929658343523687,64,2869.0,0.10476912451745056,64,2869.0,False,
945.0,64,1377.0,13.633663366336634,2.3492632138387797,64,2957.0,0.10140944312960523,64,2957.0,False,
950.0,63,1477.0,14.623762376237623,2.3745124988591457,63,2982.0,0.0760621759861247,63,2982.0,False,
955.0,69,1646.0,15.676190476190476,2.6206798994632283,69,3133.0,0.07550121404252198,69,3133.0,False,
960.0,60,1353.0,13.806122448979592,2.5723432349165196,60,3200.0,0.11036927219899174,60,3200.0,False,
965.0,60,1260.0,12.857142857142858,2.2326035042429244,60,3122.0,0.09782565807804186,60,3122.0,False,
970.0,70,1590.0,16.391752577319586,2.3485208822640984,70,3110.0,0.06374879502708816,70,3110.0,False,
975.0,73,1663.0,16.7979797979798,1.4878277533747604,73,3312.0,0.03037918970594798,73,3312.0,False,
980.0,69,1574.0,16.22680412371134,2.1557867804859754,69,3401.0,0.09667626938763485,69,3401.0,False,
985.0,65,1519.0,15.65979381443299,2.46363264489606,65,3364.0,0.08797789651582093,65,3364.0,False,
990.0,61,1572.0,16.375,2.769235908271522,61,3453.0,0.10582123102329656,61,3453.0,False,
995.0,56,1505.0,16.01063829787234,2.6543949088211294,56,3520.0,0.11182770387747996,56,3520.0,False,
1000.0,56,1514.0,15.608247422680412,2.9889201586927503,56,3562.0,0.12756274309227134,56,3562.0,False,
1005.0,54,1532.0,16.473118279569892,2.71549081951207,54,3526.0,0.08747967005035376,54,3526.0,False,
1010.0,51,1232.0,12.571428571428571,2.2916713638323194,51,3442.0,0.09694087944341662,51,3442.0,False,
1015.0,49,825.0,8.418367346938776,2.8998759613068956,49,2954.0,0.14185534923532622,49,2954.0,False,
1020.0,50,569.0,5.633663366336633,2.46289105350825,50,3091.0,0.11508948626944682,50,3091.0,False,
1025.0,64,792.0,7.764705882352941,1.937059860326653,64,3178.0,0.06073254949524949,64,3178.0,False,
1030.0,77,964.0,9.450980392156863,1.2277234461928654,77,3375.0,0.019868108149710996,77,3375.0,False,
1035.0,77,1070.0,10.7,1.6607612602858226,77,3470.0,0.04495392125088587,77,3470.0,False,
1040.0,73,1225.0,12.373737373737374,1.967483003427987,73,3430.0,0.04303910240465805,73,3430.0,False,
1045.0,67,1145.0,11.45,1.7927957423894858,67,3623.0,0.06150175100555355,67,3623.0,False,
1050.0,54,1017.0,10.272727272727273,2.5730219402531995,54,3643.0,0.11159031774196182,54,3643.0,False,
1055.0,50,1026.0,10.577319587628866,3.2310554892009127,50,3552.0,0.13752408940850178,50,3552.0,False,
1060.0,51,1053.0,10.96875,2.9935369412761723,51,3552.0,0.11233635451122008,51,3552.0,False,
1065.0,54,1142.0,11.77319587628866,2.5456139928301194,54,3611.0,0.11330969109110832,54,3611.0,False,
1070.0,56,1271.0,12.83838383838384,2.5789357409517066,56,3580.0,0.11207173483694796,56,3580.0,False,
1075.0,60,1464.0,15.092783505154639,2.471843296067031,60,3566.0,0.08426405287804385,60,3566.0,False,
1080.0,57,1663.0,16.96938775510204,2.779818120768759,57,3666.0,0.10001793426479026,57,3666.0,False,
1085.0,57,1517.0,14.586538461538462,2.823054282567069,57,3562.0,0.12403398891003976,57,3562.0,False,
1090.0,57,1189.0,11.772277227722773,2.91828795042042,57,3227.0,0.13120879126083346,57,3227.0,False,
1095.0,57,997.0,9.871287128712872,1.9458133743032473,57,3376.0,0.09090868705986993,57,3376.0,False,
1100.0,63,1039.0,9.990384615384615,1.7500181722946875,63,3419.0,0.0648778332687651,63,3419.0,False,
1105.0,69,1167.0,11.114285714285714,2.3491227316860557,69,3442.0,0.07372059664787273,69,3442.0,False,
1110.0,68,1314.0,12.757281553398059,2.565886714751327,68,3599.0,0.09195134777989952,68,3599.0,False,
1115.0,64,1119.0,10.970588235294118,2.414008038133825,64,3647.0,0.09351891083384824,64,3647.0,False,
1120.0,71,1205.0,11.367924528301886,2.3161384803048186,71,3674.0,0.1028055938739326,71,3674.0,False,
1125.0,72,1558.0,14.838095238095239,2.5115614493384197,72,3803.0,0.08504688605667907,72,3803.0,False,
1130.0,77,1686.0,16.21153846153846,1.7159834436280856,77,4026.0,0.05939834031733304,77,4026.0,False,
1135.0,78,1671.0,16.223300970873787,1.4963398879104552,78,4031.0,0.035788710877831045,78,4031.0,False,
1140.0,73,1686.0,16.693069306930692,2.2072434777027956,73,4135.0,0.06152090240139414,73,4135.0,False,
1145.0,63,1598.0,15.821782178217822,1.9120551672046968,63,4347.0,0.07084575776743458,63,4347.0,False,
1150.0,58,1532.0,15.793814432989691,2.347219020843502,58,4405.0,0.08083382834821835,58,4405.0,False,
1155.0,56,1290.0,12.647058823529411,2.176138206863161,56,4297.0,0.08763952597110314,56,4297.0,False,
1160.0,50,817.0,7.855769230769231,2.4914318031496467,50,3875.0,0.1110904099682379,50,3875.0,False,
1165.0,48,536.0,5.153846153846154,2.178186362590725,48,4001.0,0.10222792417298922,48,4001.0,False,
1170.0,58,709.0,6.752380952380952,1.6580188689278776,58,3999.0,0.058566198843166696,58,3999.0,False,
1175.0,65,988.0,9.233644859813085,2.1447670600683213,65,4131.0,0.06036519786671061,65,4131.0,False,
1180.0,66,1116.0,10.628571428571428,1.7576602009105253,66,4302.0,0.059477814816072096,66,4302.0,False,
1185.0,63,1134.0,11.34,1.9499746984456983,63,4306.0,0.07759962963370115,63,4306.0,False,
1190.0,61,1218.0,11.6,2.388907577852278,61,4199.0,0.08244290961701049,61,4199.0,False,
1195.0,60,1276.0,11.925233644859814,2.8632283043957036,60,4175.0,0.12613973520731792,60,4175.0,False,
1200.0,59,1321.0,12.950980392156863,2.5560189329382994,59,4279.0,0.11969773283539178,59,4279.0,False,
1205.0,64,1472.0,13.757009345794392,2.4633771849473876,64,4366.0,0.08523855319072011,64,4366.0,False,
1210.0,61,1418.0,13.25233644859813,2.314711025098209,61,4246.0,0.07947394352419221,61,4246.0,False,
1215.0,55,1198.0,11.631067961165048,2.010826859241814,55,3856.0,0.08904338282153988,55,3856.0,False,
1220.0,52,629.0,5.9904761904761905,1.8178866611530138,52,3922.0,0.07971140893820804,52,3922.0,False,
1225.0,65,600.0,5.405405405405405,1.7341089191911652,65,3887.0,0.0624628127260458,65,3887.0,False,
1230.0,73,842.0,7.321739130434783,1.4051645213436903,73,4114.0,0.05050798627704118,73,4114.0,False,
1235.0,85,1116.0,9.876106194690266,1.6866514992491595,85,4293.0,0.06281067166405604,85,4293.0,False,
1240.0,84,1412.0,12.836363636363636,1.904916996935775,84,4475.0,0.04346727096396416,84,4475.0,False,
1245.0,78,1726.0,15.981481481481481,2.3718945426409426,78,4745.0,0.07332624328310519,78,4745.0,False,
1250.0,68,1752.0,17.009708737864077,2.308609806776587,68,4861.0,0.0935588243566137,68,4861.0,False,
1255.0,67,1647.0,16.147058823529413,2.2775025144643046,67,4771.0,0.08819575743448159,67,4771.0,False,
1260.0,63,1638.0,16.217821782178216,2.5432818100872776,63,4603.0,0.08177809164015405,63,4603.0,False,
1265.0,62,1596.0,15.2,2.98821512742139,62,4504.0,0.10961813055744443,62,4504.0,False,
1270.0,58,1425.0,13.701923076923077,3.01362948677132,58,4411.0,0.14959609047797084,58,4411.0,False,
1275.0,63,1273.0,12.240384615384615,2.1987748584324303,63,4018.0,0.09478467803841518,63,4018.0,False,
1280.0,66,1110.0,10.373831775700934,1.6350193979104444,66,4238.0,0.0650141297578903,66,4238.0,False,
1285.0,71,1133.0,10.394495412844037,1.8436865760189853,71,4360.0,0.06804110884736991,71,4360.0,False,
1290.0,72,1285.0,11.788990825688073,2.253048421635124,72,4447.0,0.06344798399442064,72,4447.0,False,
1295.0,73,1486.0,13.75925925925926,2.557130266520533,73,4644.0,0.07866778282475377,73,4644.0,False,
1300.0,71,1339.0,12.063063063063064,2.3028924787424243,71,4718.0,0.09943286694901002,71,4718.0,False,
