step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
420.0,51,1142.0,12.831460674157304,2.428107170909735,51,2694.0,0.10076416909328208,51,2694.0,False,,
425.0,48,1178.0,13.088888888888889,3.216021725573859,48,2549.0,0.12489743032118406,48,2549.0,False,,
430.0,40,795.0,9.034090909090908,2.951211987151564,40,2496.0,0.12513043813057462,40,2496.0,False,,
435.0,41,437.0,4.802197802197802,3.0173652000223194,41,2229.0,0.12666028717434222,41,2229.0,False,,
440.0,48,517.0,5.5,2.9197412976183665,48,2242.0,0.13140038722315286,48,2242.0,False,,
445.0,56,591.0,6.354838709677419,2.3694506210027333,56,2266.0,0.09763631891448672,56,2266.0,False,,
450.0,60,723.0,7.774193548387097,2.444226263762743,60,2244.0,0.0668845985527427,60,2244.0,False,,
455.0,54,733.0,7.881720430107527,2.182442199450194,54,2381.0,0.07571156508665534,54,2381.0,False,,
460.0,50,767.0,8.816091954022989,2.4684139709077617,50,2399.0,0.11005377497258878,50,2399.0,False,,
465.0,51,855.0,9.5,2.8758037741820006,51,2311.0,0.10020787471154168,51,2311.0,False,,
470.0,47,965.0,10.48913043478261,3.2798750020845766,47,2382.0,0.12800097435032814,47,2382.0,False,,
475.0,44,987.0,10.728260869565217,2.9580269297076027,44,2444.0,0.1543242450793893,44,2444.0,False,,
480.0,52,1074.0,11.548387096774194,2.624723354594651,52,2452.0,0.13960190064946068,52,2452.0,False,,
485.0,54,1221.0,13.129032258064516,2.447274338358191,54,2426.0,0.08595675364732011,54,2426.0,False,,
490.0,49,1105.0,11.391752577319588,2.4559406103927577,49,2480.0,0.10325255402134786,49,2480.0,False,,
495.0,50,979.0,10.305263157894737,2.728843808286075,50,2301.0,0.11558422034516992,50,2301.0,False,,
500.0,58,1104.0,11.381443298969073,1.9114533276372647,58,2438.0,0.06387911584925375,58,2438.0,False,,
505.0,69,1212.0,12.242424242424242,1.6208956777134023,69,2504.0,0.045986033212649394,69,2504.0,False,,
510.0,63,1388.0,13.607843137254902,2.547007373447321,63,2564.0,0.09520633275036157,63,2564.0,False,,
515.0,56,1392.0,13.782178217821782,2.535180640192816,56,2742.0,0.1167810917208491,56,2742.0,False,,
520.0,56,1419.0,15.095744680851064,1.9368059265310438,56,2817.0,0.08883081557382531,56,2817.0,False,,
525.0,59,1564.0,15.797979797979798,2.525897620669985,59,2813.0,0.08418143655780058,59,2813.0,False,,
530.0,57,1725.0,17.602040816326532,3.054977013710906,57,2948.0,0.11737306567073715,57,2948.0,False,,
535.0,52,1710.0,17.628865979381445,2.591745448700591,52,2983.0,0.1040647887280611,52,2983.0,False,,
540.0,60,1815.0,18.711340206185568,2.452554235842747,60,2981.0,0.09518883982485996,60,2981.0,False,,
545.0,64,1960.0,19.405940594059405,1.942818710893451,64,3123.0,0.07174004775031345,64,3123.0,False,,
550.0,64,2028.0,20.07920792079208,2.4735226985544987,64,3202.0,0.1104946811597413,64,3202.0,False,,
555.0,65,2154.0,21.11764705882353,2.5052555342214253,65,3211.0,0.08286753111601725,65,3211.0,False,,
560.0,61,2171.0,21.495049504950494,2.060781595800545,61,3392.0,0.07424716561097527,61,3392.0,False,,
565.0,59,2168.0,22.122448979591837,2.539595803910445,59,3437.0,0.10925142400521472,59,3437.0,False,,
570.0,59,2294.0,23.171717171717173,2.5031613062037357,59,3540.0,0.08381659458584267,59,3540.0,False,,
575.0,52,1510.0,15.56701030927835,2.212523823845485,52,3471.0,0.08646107884940951,52,3471.0,False,,
580.0,52,771.0,7.633663366336633,2.3208687841336832,52,3123.0,0.10423407904950724,52,3123.0,False,,
585.0,57,862.0,8.288461538461538,2.8870736157693893,57,2730.0,0.12299599668997155,57,2730.0,False,,
590.0,68,1178.0,11.326923076923077,2.5480811171169866,68,2766.0,0.08946269168445264,68,2766.0,False,,
595.0,76,1354.0,13.27450980392157,1.5003298029512513,76,2895.0,0.03282045129063876,76,2895.0,False,,
600.0,74,1436.0,14.217821782178218,1.943669893846682,74,2984.0,0.05123877826086905,74,2984.0,False,,
605.0,69,1573.0,16.051020408163264,2.4601905381799996,69,2937.0,0.06769201013469847,69,2937.0,False,,
610.0,61,1491.0,15.861702127659575,2.062354360933496,61,3129.0,0.07068902460563667,61,3129.0,False,,
615.0,50,1318.0,14.02127659574468,2.6395419702801655,50,3080.0,0.1000142114431582,50,3080.0,False,,
620.0,51,1350.0,14.210526315789474,3.3166208750180552,51,3090.0,0.14186601969620552,51,3090.0,False,,
625.0,41,878.0,9.340425531914894,2.5855382717554254,41,3075.0,0.117334535427039,41,3075.0,False,,
630.0,47,567.0,6.096774193548387,2.3789319835673237,47,2915.0,0.0952328797506466,47,2915.0,False,,
635.0,59,683.0,6.969387755102041,1.9272164222938444,59,3008.0,0.07717171904967506,59,3008.0,False,,
640.0,64,790.0,8.229166666666666,1.8861032115513388,64,3024.0,0.0692715812244387,64,3024.0,False,,
645.0,62,950.0,9.693877551020408,2.2393480449908663,62,2926.0,0.056960706910264274,62,2926.0,False,,
650.0,58,999.0,9.99,1.9504086613146459,58,3098.0,0.06627363003172046,58,3098.0,False,,
655.0,54,1018.0,10.604166666666666,2.5737937121128844,54,3110.0,0.12867141562035897,54,3110.0,False,,
660.0,52,1117.0,11.39795918367347,2.832777493476489,52,3009.0,0.11263281274834293,52,3009.0,False,,
665.0,50,832.0,8.577319587628866,2.295030704736237,50,3077.0,0.08954767640744159,50,3077.0,False,,
670.0,50,753.0,7.84375,2.518739872724994,50,3031.0,0.10280924729722368,50,3031.0,False,,
675.0,63,1044.0,10.653061224489797,2.255464250887498,63,3085.0,0.06421621284122679,63,3085.0,False,,
680.0,70,1217.0,12.677083333333334,1.5672798075964696,70,3253.0,0.04322923103113637,70,3253.0,False,,
685.0,70,1306.0,13.326530612244898,1.7355099899401834,70,3306.0,0.05224016328863168,70,3306.0,False,,
690.0,61,1100.0,11.11111111111111,1.959709957120181,61,3373.0,0.0829630779359626,61,3373.0,False,,
695.0,49,744.0,7.670103092783505,2.487152313058424,49,3042.0,0.10299868066325012,49,3042.0,False,,
700.0,53,737.0,7.677083333333333,2.1253228045760495,53,3128.0,0.07323810314987993,53,3128.0,False,,
705.0,57,750.0,7.894736842105263,1.8356502019533785,57,3028.0,0.04606696307675005,57,3028.0,False,,
710.0,60,798.0,8.48936170212766,2.462397622459757,60,2974.0,0.07612136226321657,60,2974.0,False,,
715.0,53,715.0,7.688172043010753,2.3049621856791025,53,3076.0,0.08439524513565587,53,3076.0,False,,
720.0,49,661.0,7.511363636363637,2.5528647084136393,49,2881.0,0.09242376247408103,49,2881.0,False,,
725.0,50,755.0,8.03191489361702,3.1302603140863874,50,2805.0,0.11741107962882498,50,2805.0,False,,
730.0,42,663.0,7.285714285714286,2.9783768886580506,42,2855.0,0.1569559408871685,42,2855.0,False,,
735.0,42,630.0,7.0,2.3674430064192444,42,2714.0,0.10240257182629282,42,2714.0,False,,
740.0,53,745.0,7.760416666666667,2.003199665669973,53,2786.0,0.06920355297981963,53,2786.0,False,,
745.0,59,832.0,8.946236559139784,1.9590856341626306,59,2811.0,0.06982043535737222,59,2811.0,False,,
750.0,61,995.0,10.473684210526315,2.1696053035555183,61,2798.0,0.07273075082971506,61,2798.0,False,,
755.0,59,1154.0,12.27659574468085,2.5097563384341965,59,2826.0,0.08056122986789611,59,2826.0,False,,
760.0,56,1193.0,12.427083333333334,2.7578246168118183,56,2849.0,0.11276948362121755,56,2849.0,False,,
765.0,50,1199.0,12.89247311827957,3.3676631096960072,50,2767.0,0.16181369319141078,50,2767.0,False,,
770.0,47,1261.0,13.559139784946236,3.1781486702646995,47,2581.0,0.1053019737559997,47,2581.0,False,,
775.0,49,802.0,8.813186813186814,2.13557495143275,49,2620.0,0.09608573878703816,49,2620.0,False,,
780.0,46,659.0,7.163043478260869,2.861029159901665,46,2463.0,0.12152251607957092,46,2463.0,False,,
785.0,58,919.0,9.77659574468085,2.7128243677047243,58,2531.0,0.09203079445339203,58,2531.0,False,,
790.0,65,1074.0,11.1875,1.653149222853435,65,2706.0,0.03407378463181852,65,2706.0,False,,
795.0,67,1194.0,12.183673469387756,1.8676029980731497,67,2727.0,0.049641303523723555,67,2727.0,False,,
800.0,64,1301.0,13.141414141414142,2.867347679096724,64,2827.0,0.10353359451692468,64,2827.0,False,,
805.0,54,1248.0,13.136842105263158,2.4396680365395986,54,2943.0,0.09567136136546359,54,2943.0,False,,
810.0,52,1217.0,13.674157303370787,2.261707661371099,52,2856.0,0.0956339501253182,52,2856.0,False,,
815.0,48,857.0,9.21505376344086,2.130487708879136,48,2881.0,0.09167542078946697,48,2881.0,False,,
820.0,44,461.0,5.010869565217392,2.071509955323681,44,2736.0,0.09845932173399993,44,2736.0,False,,
825.0,46,461.0,4.956989247311828,1.792351237946915,46,2840.0,0.06716075593796056,46,2840.0,False,,
830.0,59,585.0,5.85,1.7685836056801234,59,2885.0,0.05521625408256575,59,2885.0,False,,
835.0,64,793.0,7.93,2.756579557974938,64,2950.0,0.1040535885568127,64,2950.0,False,,
840.0,56,837.0,8.628865979381443,2.5398475376114464,56,3022.0,0.11539962804018791,56,3022.0,False,,
845.0,55,879.0,9.451612903225806,2.432826436327256,55,2950.0,0.09611444841173895,55,2950.0,False,,
850.0,56,975.0,10.263157894736842,2.741829902503058,56,2794.0,0.09364023241584851,56,2794.0,False,,
855.0,47,718.0,7.720430107526882,2.4908151757615205,47,2904.0,0.1101901557161462,47,2904.0,False,,
860.0,51,786.0,8.543478260869565,2.466349448235752,51,2923.0,0.1057885625383152,51,2923.0,False,,
865.0,68,935.0,9.540816326530612,1.6013823707243517,68,3068.0,0.045515863344464155,68,3068.0,False,,
870.0,64,1064.0,10.747474747474747,2.13934928158655,64,3166.0,0.08544843424984114,64,3166.0,False,,
875.0,60,1203.0,12.03,2.663297983059154,60,3172.0,0.1015688713334873,60,3172.0,False,,
880.0,57,1023.0,10.438775510204081,1.930378304304843,57,3218.0,0.06804656149857824,57,3218.0,False,,
885.0,56,803.0,8.278350515463918,2.4933498750261847,56,2985.0,0.08804647946177839,56,2985.0,False,,
890.0,56,862.0,8.979166666666666,2.3934816112698347,56,3002.0,0.09586180978576944,56,3002.0,False,,
895.0,57,867.0,9.32258064516129,1.8246329397448944,57,2902.0,0.05697979545765517,57,2902.0,False,,
900.0,60,909.0,9.670212765957446,2.2107088710439893,60,2811.0,0.059635352297944776,60,2811.0,False,,
905.0,57,879.0,8.96938775510204,2.2711273568902484,57,2892.0,0.0944756592354706,57,2892.0,False,,
910.0,48,756.0,8.042553191489361,3.1046146958284706,48,2938.0,0.15056269593910263,48,2938.0,False,,
915.0,50,853.0,9.172043010752688,2.583057503171488,50,2888.0,0.08871458149163634,50,2888.0,False,,
920.0,46,796.0,8.46808510638298,2.3961895898956724,46,2942.0,0.09847288878832378,46,2942.0,False,,
925.0,46,763.0,8.117021276595745,2.7900160240689047,46,2837.0,0.11649666831312346,46,2837.0,False,,
930.0,54,877.0,9.23157894736842,2.2733840353244426,54,2838.0,0.09243137215033884,54,2838.0,False,,
935.0,60,979.0,10.305263157894737,1.975565052111838,60,2764.0,0.053036369067291846,60,2764.0,False,,
940.0,62,1147.0,11.47,2.3727281894315806,62,2636.0,0.07221671701004116,62,2636.0,False,,
945.0,52,1147.0,11.824742268041238,2.76780595300364,52,2768.0,0.12720390675279475,52,2768.0,False,,
950.0,51,1134.0,12.063829787234043,2.6505127525017462,51,2787.0,0.11217189509835405,51,2787.0,False,,
955.0,56,1269.0,13.5,2.7911091160832555,56,2728.0,0.098690241081661,56,2728.0,False,,
960.0,47,840.0,9.03225806451613,2.379908191822582,47,2748.0,0.09992125032677047,47,2748.0,False,,
965.0,45,611.0,6.641304347826087,2.515839792939104,45,2598.0,0.11085579221803414,45,2598.0,False,,
970.0,56,733.0,7.635416666666667,2.0381136785375293,56,2541.0,0.07454372517814264,56,2541.0,False,,
975.0,58,834.0,8.597938144329897,2.1654354144172787,58,2567.0,0.0702536735708068,58,2567.0,False,,
980.0,59,949.0,9.783505154639176,2.9648866652787507,59,2481.0,0.10918243391267594,59,2481.0,False,,
985.0,51,960.0,10.105263157894736,2.2772590215849133,51,2610.0,0.09779588506169316,51,2610.0,False,,
990.0,54,966.0,10.5,1.9584514333630694,54,2643.0,0.08851404826825937,54,2643.0,False,,
995.0,54,1096.0,11.659574468085106,2.5871184817569697,54,2596.0,0.1042687823013391,54,2596.0,False,,
1000.0,51,1207.0,12.443298969072165,3.1108546229129646,51,2686.0,0.13557700236980916,51,2686.0,False,,
1005.0,54,1301.0,13.552083333333334,2.5555852816580127,54,2745.0,0.10914467346237625,54,2745.0,False,,
1010.0,55,1423.0,14.089108910891088,2.332451720123792,55,2802.0,0.09025652067531682,55,2802.0,False,,
1015.0,52,1333.0,13.198019801980198,2.5199255524070687,52,2870.0,0.11682988077861295,52,2870.0,False,,
1020.0,48,1267.0,12.797979797979798,2.322720218464937,48,2825.0,0.1001807370880158,48,2825.0,False,,
1025.0,60,1484.0,14.98989898989899,2.2952954602030977,60,2883.0,0.06581506309619041,60,2883.0,False,,
1030.0,71,1230.0,11.826923076923077,1.4110494931763191,71,2955.0,0.029814236042893027,71,2955.0,False,,
1035.0,72,979.0,9.598039215686274,1.8582116128616526,72,2868.0,0.05461687390084361,72,2868.0,False,,
1040.0,73,1101.0,11.01,1.6054525149105905,73,2990.0,0.044096068308219195,73,2990.0,False,,
1045.0,77,1173.0,11.96938775510204,1.3075348865373126,77,3043.0,0.02687319586899702,77,3043.0,False,,
1050.0,70,1336.0,13.494949494949495,2.4407596307804265,70,3144.0,0.08129509828769868,70,3144.0,False,,
1055.0,56,1162.0,11.97938144329897,2.761345097177194,56,3285.0,0.12488702705702587,56,3285.0,False,,
1060.0,51,961.0,10.56043956043956,2.4555427875415754,51,3207.0,0.09454769423398268,51,3207.0,False,,
1065.0,53,951.0,10.225806451612904,2.7048903353602154,53,3045.0,0.09385993479250256,53,3045.0,False,,
1070.0,47,734.0,8.065934065934066,2.4891779714435343,47,3073.0,0.116842548642313,47,3073.0,False,,
1075.0,45,596.0,6.622222222222222,2.7034717944737516,45,2860.0,0.11182222201377652,45,2860.0,False,,
1080.0,52,680.0,7.311827956989247,2.2238569816961147,52,2893.0,0.07442341199617947,52,2893.0,False,,
1085.0,57,757.0,7.885416666666667,2.021560221513619,57,2925.0,0.0816989498657573,57,2925.0,False,,
1090.0,58,882.0,9.092783505154639,2.9779670620582337,58,2892.0,0.11945890764720651,58,2892.0,False,,
1095.0,55,878.0,9.145833333333334,2.208735606354621,55,2997.0,0.08182027166626453,55,2997.0,False,,
1100.0,53,883.0,9.494623655913978,2.4535073368531273,53,2928.0,0.10011040096275407,53,2928.0,False,,
1105.0,50,967.0,10.397849462365592,3.0732486339423777,50,2756.0,0.11906792674724284,50,2756.0,False,,
1110.0,45,666.0,7.4,2.4392261525920715,45,2828.0,0.10602041455719234,45,2828.0,False,,
1115.0,47,676.0,7.595505617977528,2.287223118302902,47,2784.0,0.09957009038919896,47,2784.0,False,,
1120.0,59,809.0,8.171717171717171,1.8770621051074037,59,2864.0,0.0691829762049324,59,2864.0,False,,
1125.0,62,909.0,9.275510204081632,2.511664960475867,62,2826.0,0.10670783000915307,62,2826.0,False,,
1130.0,59,1045.0,10.66326530612245,2.540723284695274,59,2817.0,0.08461547386025084,59,2817.0,False,,
1135.0,58,894.0,9.3125,1.9586954509153902,58,2880.0,0.07674552861749118,58,2880.0,False,,
1140.0,55,816.0,8.589473684210526,2.644116092637609,55,2847.0,0.11000061159115077,55,2847.0,False,,
1145.0,55,892.0,9.591397849462366,2.2360557713675595,55,2862.0,0.09083872436143803,55,2862.0,False,,
1150.0,61,876.0,9.521739130434783,1.9416361696676572,61,2780.0,0.05462916588934562,61,2780.0,False,,
1155.0,60,949.0,9.885416666666666,2.4778294577155133,60,2587.0,0.07003383285352796,60,2587.0,False,,
1160.0,52,835.0,8.697916666666666,2.582818299907754,52,2729.0,0.12550527030193306,52,2729.0,False,,
1165.0,49,791.0,8.692307692307692,2.573129203799722,49,2696.0,0.1162333040530485,49,2696.0,False,,
1170.0,53,896.0,9.73913043478261,2.6459011206741394,53,2684.0,0.09494560593591436,53,2684.0,False,,
1175.0,50,1005.0,10.691489361702128,2.976146326175845,50,2746.0,0.11596371389651623,50,2746.0,False,,
1180.0,48,1060.0,11.27659574468085,2.9528428779779556,48,2760.0,0.13296550152434286,48,2760.0,False,,
1185.0,52,1155.0,12.287234042553191,2.605506541045759,52,2752.0,0.10349958539686817,52,2752.0,False,,
1190.0,55,1310.0,13.645833333333334,2.727499182962202,55,2666.0,0.09029209729411966,55,2666.0,False,,
1195.0,45,1026.0,10.8,2.6264033120881707,45,2697.0,0.1318350804944037,45,2697.0,False,,
1200.0,47,898.0,9.452631578947368,2.705334692722558,47,2595.0,0.13274143153096965,47,2595.0,False,,
1205.0,62,1171.0,11.948979591836734,2.4348501339463318,62,2585.0,0.0716654090774324,62,2585.0,False,,
1210.0,69,1352.0,13.52,1.566342165602021,69,2801.0,0.041219694959985544,69,2801.0,False,,
1215.0,71,1458.0,14.435643564356436,1.9240964255609245,71,2917.0,0.057903478461279134,71,2917.0,False,,
1220.0,69,1627.0,16.434343434343436,2.1982620923197054,69,2996.0,0.05650843580439278,69,2996.0,False,,
1225.0,67,1326.0,13.53061224489796,1.7770671669965667,67,3062.0,0.06355109719478247,67,3062.0,False,,
1230.0,53,951.0,9.90625,2.6870854048973185,53,2900.0,0.13090419216277602,53,2900.0,False,,
1235.0,58,982.0,10.123711340206185,2.425774282112947,58,2992.0,0.11649957418535173,58,2992.0,False,,
1240.0,56,919.0,9.77659574468085,1.6280451256369948,56,2972.0,0.05654093711669492,56,2972.0,False,,
1245.0,64,973.0,9.828282828282829,2.384172404122016,64,2851.0,0.059717068577513965,64,2851.0,False,,
1250.0,57,893.0,9.4,2.279795582701374,57,2964.0,0.0949753917533129,57,2964.0,False,,
1255.0,50,776.0,8.527472527472527,2.4716165227493496,50,2988.0,0.10399533902899886,50,2988.0,False,,
1260.0,53,891.0,9.791208791208792,2.6665483540061063,53,2999.0,0.10123628483348497,53,2999.0,False,,
1265.0,44,810.0,8.4375,2.5898027852284375,44,2966.0,0.11699310296421545,44,2966.0,False,,
1270.0,41,705.0,7.34375,3.092769631431216,41,2743.0,0.14831382958519757,41,2743.0,False,,
1275.0,50,810.0,8.26530612244898,2.4750367461780263,50,2727.0,0.10240461512133088,50,2727.0,False,,
1280.0,58,894.0,9.030303030303031,2.0761486810696432,58,2678.0,0.054671230298114756,58,2678.0,False,,
1285.0,61,1052.0,10.73469387755102,2.526951732186454,61,2679.0,0.08171607297068861,61,2679.0,False,,
