step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
300.0,73,6649.0,69.26041666666667,2.5123028800984257,73,6649.0,0.10556347972470109,73,6649.0,False,,
305.0,78,7023.0,73.15625,1.950532949909143,78,7023.0,0.07065227984009394,78,7023.0,False,,
310.0,78,7412.0,77.20833333333333,1.8913358178250963,78,7412.0,0.07406159628222496,78,7412.0,False,,
315.0,78,7802.0,80.43298969072166,1.8832788657014472,78,7802.0,0.07698292783673052,78,7802.0,False,,
320.0,81,8202.0,84.55670103092784,1.8188733192936333,81,8202.0,0.06575973212635067,81,8202.0,False,,
325.0,85,8602.0,87.77551020408163,1.5926215252720142,85,8602.0,0.058926823797263335,85,8602.0,False,,
330.0,80,9002.0,90.92929292929293,1.9008379128994508,80,9002.0,0.07819805934760905,80,9002.0,False,,
335.0,82,9406.0,95.9795918367347,1.8526991967799809,82,9406.0,0.07218929692241245,82,9406.0,False,,
340.0,85,9821.0,102.30208333333333,1.1193117746503383,85,9821.0,0.031118804363092462,85,9821.0,False,,
345.0,87,10251.0,105.68041237113403,1.014563870524579,87,10251.0,0.02971339513938277,87,10251.0,False,,
350.0,87,10682.0,110.12371134020619,0.9384462492704002,87,10682.0,0.03475500059245026,87,10682.0,False,,
355.0,90,11122.0,113.48979591836735,1.0084071396493264,90,11122.0,0.038930588858209575,90,11122.0,False,,
360.0,88,11562.0,120.4375,0.9520334079734233,88,11562.0,0.03346305168219982,88,11562.0,False,,
365.0,88,12002.0,116.52427184466019,1.1832706235222297,88,12002.0,0.04629053144753635,88,12002.0,False,,
370.0,90,12450.0,122.05882352941177,1.1992010383470861,90,12450.0,0.0545149207531441,90,12450.0,False,,
375.0,92,12904.0,125.28155339805825,0.9314650416630059,92,12904.0,0.043271363024337546,92,12904.0,False,,
380.0,95,13374.0,127.37142857142857,0.868171513255761,95,13374.0,0.03829783134872173,95,13374.0,False,,
385.0,93,12079.0,113.95283018867924,0.9507080605976373,93,13225.0,0.03464025534300795,93,13225.0,False,,
390.0,83,10216.0,98.23076923076923,1.497768119050356,83,12507.0,0.05652252403358218,83,12507.0,False,,
395.0,76,9370.0,89.23809523809524,2.298228076001926,76,11425.0,0.07266255103574636,76,11425.0,False,,
400.0,72,8915.0,84.10377358490567,2.6630498589566476,72,10785.0,0.10212950478619252,72,10785.0,False,,
405.0,67,9136.0,89.56862745098039,3.1822723226203142,67,10323.0,0.12923530979895803,67,10323.0,False,,
410.0,71,9477.0,94.77,2.79609449003862,71,10172.0,0.12212767609629105,71,10172.0,False,,
415.0,75,9834.0,100.34693877551021,2.4091512483340978,75,10043.0,0.0890625886280814,75,10043.0,False,,
420.0,73,10194.0,101.94,2.577276902486375,73,10235.0,0.08422459450389276,73,10235.0,False,,
425.0,74,10562.0,110.02083333333333,2.328397624227104,74,10562.0,0.06759256303670631,74,10562.0,False,,
430.0,76,10938.0,118.8913043478261,1.5484932526815842,76,10938.0,0.014808160467949047,76,10938.0,False,,
435.0,80,11331.0,125.9,1.0276069646726522,80,11331.0,0.023168748653095702,80,11331.0,False,,
440.0,80,11731.0,128.9120879120879,0.8842336855031111,80,11731.0,0.053575632438892976,80,11731.0,False,,
445.0,85,12143.0,129.18085106382978,0.7370628456449847,85,12143.0,0.05451267506914665,85,12143.0,False,,
450.0,88,12576.0,132.37894736842105,0.5683454080678652,88,12576.0,0.02034121475446539,88,12576.0,False,,
455.0,91,13026.0,131.57575757575756,0.6064121086237011,91,13026.0,0.025388038871618532,91,13026.0,False,,
460.0,94,13493.0,136.2929292929293,0.3602907478896465,94,13493.0,0.02762558067378531,94,13493.0,False,,
465.0,96,13969.0,138.30693069306932,0.32218241073706494,96,13969.0,0.014833380009298234,96,13969.0,False,,
470.0,99,14456.0,135.10280373831776,0.34149565348501243,99,14456.0,0.008109626925171566,99,14456.0,False,,
475.0,102,14954.0,135.94545454545454,0.6487009182790633,102,14954.0,0.031050381236458893,102,14954.0,False,,
480.0,106,15471.0,141.93577981651376,0.23318739103542846,106,15471.0,0.01723093113376338,106,15471.0,False,,
485.0,108,16009.0,145.53636363636363,0.22624881220176662,108,16009.0,3.204490242583502e-07,108,16009.0,False,,
490.0,108,16549.0,147.75892857142858,0.3380281768084327,108,16549.0,0.00794514781289429,108,16549.0,False,,
495.0,108,17089.0,155.35454545454544,0.23612429725193707,108,17089.0,0.01764600437633159,108,17089.0,False,,
500.0,108,17629.0,160.26363636363635,0.22172259489007834,108,17629.0,0.0165682788386393,108,17629.0,False,,
505.0,112,18169.0,159.37719298245614,0.21904183193781004,112,18169.0,0.0,112,18169.0,False,,
510.0,109,18710.0,161.29310344827587,0.4423162908386063,109,18710.0,0.015121305387492127,109,18710.0,False,,
515.0,112,19264.0,168.98245614035088,0.27831438430113187,112,19264.0,0.017025288613600593,112,19264.0,False,,
520.0,112,19824.0,173.89473684210526,0.2693885826816471,112,19824.0,8.336287623329599e-08,112,19824.0,False,,
525.0,112,20384.0,175.72413793103448,0.34069979271656287,112,20384.0,0.006068512154189003,112,20384.0,False,,
530.0,112,20944.0,183.71929824561403,0.2051419271032695,112,20944.0,0.016378471215281815,112,20944.0,False,,
535.0,112,21504.0,188.6315789473684,0.2160760959031397,112,21504.0,0.017254334696026496,112,21504.0,False,,
540.0,112,22064.0,193.5438596491228,0.2138738257513375,112,22064.0,0.0,112,22064.0,False,,
545.0,114,22629.0,191.77118644067798,0.35188293558448486,114,22629.0,0.010241491601927012,114,22629.0,False,,
550.0,114,23199.0,198.28205128205127,0.3239260413113729,114,23199.0,0.016664949334125222,114,23199.0,False,,
555.0,114,23769.0,204.9051724137931,0.23833881985361077,114,23769.0,0.0,114,23769.0,False,,
560.0,114,24339.0,206.26271186440678,0.25811567275928016,114,24339.0,0.0025845980211260896,114,24339.0,False,,
565.0,108,23867.0,203.991452991453,0.44769447081510594,108,24546.0,0.017999133869627745,108,24546.0,False,,
570.0,98,22883.0,197.26724137931035,1.094796273842243,98,24377.0,0.03716183496362912,98,24377.0,False,,
575.0,87,20469.0,176.45689655172413,1.1646496075473882,87,24155.0,0.029777625817648153,87,24155.0,False,,
580.0,76,17154.0,151.8053097345133,1.5601744120062606,76,23274.0,0.05095581189843571,76,23274.0,False,,
585.0,69,15350.0,137.05357142857142,2.4965364264011893,69,21927.0,0.08337736672075424,69,21927.0,False,,
590.0,67,14595.0,133.89908256880733,2.7952558139922243,67,20887.0,0.09964199515152171,67,20887.0,False,,
595.0,64,12087.0,112.96261682242991,2.044480973145832,64,20369.0,0.08858663590162966,64,20369.0,False,,
600.0,68,8426.0,76.6,2.2482814701433997,68,19038.0,0.09708834726288476,68,19038.0,False,,
605.0,63,5325.0,49.30555555555556,2.2002824810035944,63,18125.0,0.09218064462985527,63,18125.0,False,,
610.0,59,2705.0,26.009615384615383,2.019556140547245,59,17704.0,0.07181339497097886,59,17704.0,False,,
615.0,59,1236.0,11.884615384615385,2.560096216563305,59,17178.0,0.0877288103383871,59,17178.0,False,,
620.0,65,1541.0,14.676190476190476,3.0022990630379907,65,17096.0,0.1302238983194488,65,17096.0,False,,
625.0,70,1877.0,18.401960784313726,2.625444618097794,70,17163.0,0.09587280862003784,70,17163.0,False,,
630.0,82,2260.0,22.828282828282827,1.9617690473535718,82,17541.0,0.02282372430528614,82,17541.0,False,,
635.0,84,2671.0,27.536082474226806,1.5802805895075216,84,17954.0,0.012802486855893722,84,17954.0,False,,
640.0,84,3091.0,34.34444444444444,0.8736373258763158,84,18374.0,0.022558200216637188,84,18374.0,False,,
645.0,84,3511.0,40.825581395348834,0.0036521066801567872,84,18794.0,0.0002537065807770482,84,18794.0,False,,
650.0,86,3941.0,43.78888888888889,0.08850118356445841,86,19224.0,0.006118827415582672,86,19224.0,False,,
655.0,86,4371.0,47.51086956521739,0.6253297375780835,86,19654.0,0.04434423773627752,86,19654.0,False,,
660.0,86,4801.0,52.18478260869565,0.6644363882984531,86,20084.0,0.04838547378759599,86,20084.0,False,,
665.0,88,5237.0,56.92391304347826,0.5672333064312276,88,20520.0,0.021239222464172838,88,20520.0,False,,
670.0,88,5677.0,60.3936170212766,0.6771586433396262,88,20960.0,0.009558898152646995,88,20960.0,False,,
675.0,88,6117.0,66.48913043478261,0.5551920280754034,88,21400.0,0.021320501412888476,88,21400.0,False,,
680.0,89,6558.0,72.86666666666666,0.0024179220599934944,89,21841.0,0.00017523055601229742,89,21841.0,False,,
685.0,94,7008.0,74.55319148936171,2.867856557543279e-06,94,22291.0,2.0505082682093756e-07,94,22291.0,False,,
690.0,90,7458.0,77.6875,0.45845235356821296,90,22741.0,0.0354170733264916,90,22741.0,False,,
695.0,90,7908.0,82.375,0.6467280474408305,90,23191.0,0.049046564694482174,90,23191.0,False,,
700.0,92,8363.0,87.11458333333333,0.5121976797356265,92,23646.0,0.019462769179311733,92,23646.0,False,,
705.0,92,8823.0,90.03061224489795,0.5740708756039682,92,24106.0,0.005081131037697294,92,24106.0,False,,
710.0,92,9283.0,94.72448979591837,0.7634255939026264,92,24566.0,0.0173341451013922,92,24566.0,False,,
715.0,92,9743.0,103.64893617021276,0.004877071258488851,92,25026.0,0.00031800883621565325,92,25026.0,False,,
720.0,94,10212.0,108.63829787234043,7.691778593162998e-06,94,25495.0,4.94606155179303e-07,94,25495.0,False,,
725.0,94,10682.0,106.82,0.3280607953596554,94,25965.0,0.025430888226741048,94,25965.0,False,,
730.0,94,11152.0,111.52,0.5820300993777237,94,26435.0,0.04378665567599893,94,26435.0,False,,
735.0,96,11627.0,116.27,0.47265054974554077,96,26910.0,0.03529990222035659,96,26910.0,False,,
740.0,96,12107.0,118.69607843137256,0.5518200215215602,96,27390.0,0.0035179536345904486,96,27390.0,False,,
745.0,96,12587.0,123.40196078431373,0.747400250662545,96,27870.0,0.018311935187720146,96,27870.0,False,,
750.0,98,13069.0,133.35714285714286,0.0008106876934843733,98,28352.0,6.056021014111817e-05,98,28352.0,False,,
755.0,98,13559.0,138.35714285714286,0.0,98,28842.0,0.0,98,28842.0,False,,
760.0,100,14049.0,135.08653846153845,0.21359815862670073,100,29332.0,0.015716243941686633,100,29332.0,False,,
765.0,98,14539.0,139.79807692307693,0.5235550688658059,98,29822.0,0.037777544625176775,98,29822.0,False,,
770.0,100,15037.0,144.58653846153845,0.5087826324363334,100,30320.0,0.027096504858414843,100,30320.0,False,,
775.0,102,15537.0,146.5754716981132,0.5089267232718359,102,30820.0,0.0,102,30820.0,False,,
780.0,100,16037.0,151.29245283018867,0.7010533717069919,100,31320.0,0.014329388173288053,100,31320.0,False,,
785.0,102,16542.0,159.05769230769232,0.21481069141453604,102,31825.0,2.6113541492582533e-05,102,31825.0,False,,
790.0,102,17052.0,167.1764705882353,0.0,102,32335.0,0.0,102,32335.0,False,,
795.0,102,17562.0,165.67924528301887,0.14032855859918097,102,32845.0,0.010686907278405936,102,32845.0,False,,
800.0,102,18072.0,167.33333333333334,0.3991226216603931,102,33355.0,0.02987932229223421,102,33355.0,False,,
805.0,98,17210.0,159.35185185185185,0.6393732114641192,98,33075.0,0.03976559613078576,98,33075.0,False,,
810.0,89,15420.0,142.77777777777777,1.0595719148334415,89,32021.0,0.02944236995655504,89,32021.0,False,,
815.0,80,14047.0,127.7,1.635338329144648,80,31700.0,0.05117158699576088,80,31700.0,False,,
820.0,78,12230.0,115.37735849056604,1.407510373077391,78,32092.0,0.03573830833427798,78,32092.0,False,,
825.0,75,10433.0,102.2843137254902,1.1571323072529487,75,31234.0,0.04231699716530163,75,31234.0,False,,
830.0,72,8653.0,82.4095238095238,1.3701999739683894,72,29151.0,0.05336154853929497,72,29151.0,False,,
835.0,64,6989.0,63.53636363636364,2.0436101200302663,64,27517.0,0.07551079123716678,64,27517.0,False,,
840.0,61,5474.0,51.1588785046729,2.3806943461458947,61,25969.0,0.10001395489762374,61,25969.0,False,,
845.0,58,4610.0,44.32692307692308,2.555172285594327,58,24456.0,0.08864310369604217,58,24456.0,False,,
850.0,60,4820.0,46.79611650485437,2.470735797019793,60,22991.0,0.09062398276684727,60,22991.0,False,,
855.0,56,4969.0,47.77884615384615,2.443378797318023,56,21694.0,0.10428060372041673,56,21694.0,False,,
860.0,64,5117.0,48.733333333333334,2.330939850438862,64,19549.0,0.0899452027485643,64,19549.0,False,,
865.0,62,5290.0,49.905660377358494,2.0856205838778843,62,17948.0,0.0746187618954303,62,17948.0,False,,
870.0,57,5460.0,51.02803738317757,2.3562580539751186,57,16868.0,0.10435325614608477,57,16868.0,False,,
875.0,54,5656.0,52.85981308411215,2.9517858055361503,54,15727.0,0.12686696304075212,54,15727.0,False,,
880.0,57,5861.0,52.8018018018018,2.2003206551326584,57,14789.0,0.09027542664764276,57,14789.0,False,,
885.0,59,6066.0,55.14545454545455,2.1574716761683836,59,12094.0,0.07739480755570002,59,12094.0,False,,
890.0,65,6278.0,55.07017543859649,1.9225691294717915,65,11771.0,0.07173384161154997,65,11771.0,False,,
895.0,61,6491.0,58.47747747747748,1.8811212483014623,61,11984.0,0.06764595768142977,61,11984.0,False,,
900.0,61,6755.0,60.3125,2.3138548031447783,61,12235.0,0.07891931952814907,61,12235.0,False,,
905.0,64,6987.0,59.21186440677966,2.089860921632614,64,11349.0,0.08858105395504276,64,11349.0,False,,
910.0,64,7208.0,63.228070175438596,2.292425493738499,64,9303.0,0.11375309298072138,64,9303.0,False,,
915.0,70,7439.0,63.04237288135593,1.8176822202395435,70,9370.0,0.07071030647429494,70,9370.0,False,,
920.0,65,7668.0,66.67826086956522,1.71724570438233,65,9662.0,0.06878838626321238,65,9662.0,False,,
925.0,60,7891.0,67.44444444444444,1.7629247298122344,60,9462.0,0.07435804818710429,60,9462.0,False,,
930.0,65,8153.0,69.09322033898304,1.7510791540604989,65,8797.0,0.06639286119160735,65,8797.0,False,,
935.0,63,8409.0,71.26271186440678,1.6598009011610213,63,9061.0,0.06151295132594974,63,9061.0,False,,
940.0,70,8661.0,70.41463414634147,1.779955027067551,70,9334.0,0.07337395033503041,70,9334.0,False,,
945.0,63,8906.0,73.60330578512396,1.8111610888332599,63,9374.0,0.08779848551718396,63,9374.0,False,,
950.0,66,9163.0,74.4959349593496,1.6689233771331389,66,9563.0,0.06692187376577023,66,9563.0,False,,
955.0,70,9434.0,77.32786885245902,1.6481840882396033,70,9855.0,0.06424065210139002,70,9855.0,False,,
960.0,72,9706.0,78.91056910569105,1.5970199305468236,72,10137.0,0.058857216578096214,72,10137.0,False,,
965.0,67,9959.0,82.30578512396694,1.557587029638241,67,10392.0,0.06255015555532104,67,10392.0,False,,
970.0,69,10241.0,83.94262295081967,1.6344774701477809,69,10618.0,0.06350101652163985,69,10618.0,False,,
975.0,71,10518.0,84.8225806451613,1.4854735901184564,71,10925.0,0.06274181524992643,71,10925.0,False,,
980.0,74,10794.0,85.66666666666667,1.7795706921185497,74,11204.0,0.08355213219962766,74,11204.0,False,,
985.0,69,11053.0,87.72222222222223,1.5617376814626314,69,11485.0,0.0613278312686129,69,11485.0,False,,
990.0,76,11342.0,88.609375,1.5803152113279229,76,11742.0,0.06298138112928957,76,11742.0,False,,
995.0,70,11616.0,92.928,1.6282096334368348,70,12008.0,0.066100105667396,70,12008.0,False,,
1000.0,73,11901.0,92.9765625,1.7965860067653614,73,12272.0,0.06457600130574111,73,12272.0,False,,
1005.0,72,12194.0,98.33870967741936,1.4939491928078583,72,12573.0,0.06383386326935776,72,12573.0,False,,
1010.0,74,12492.0,96.83720930232558,1.6356828799310477,74,12839.0,0.06639992232096308,74,12839.0,False,,
1015.0,71,12786.0,98.35384615384615,1.793245313149132,71,13140.0,0.08148737485700353,71,13140.0,False,,
1020.0,77,13090.0,100.6923076923077,1.657039205044249,77,13392.0,0.059835285099305996,77,13392.0,False,,
1025.0,77,13381.0,103.72868217054264,1.594112624926828,77,13729.0,0.06263634909150692,77,13729.0,False,,
1030.0,80,13698.0,103.77272727272727,1.664849766452749,80,14026.0,0.060479208006025534,80,14026.0,False,,
1035.0,75,13997.0,107.66923076923077,1.6119130714216996,75,14334.0,0.06164779194836163,75,14334.0,False,,
1040.0,77,14312.0,108.42424242424242,1.681348462416288,77,14621.0,0.060717228709864485,77,14621.0,False,,
1045.0,75,13527.0,104.05384615384615,1.4899032030610564,75,14577.0,0.062245548513721945,75,14577.0,False,,
1050.0,77,12640.0,92.94117647058823,1.8897789744340594,77,14227.0,0.07389374042629948,77,14227.0,False,,
1055.0,71,12507.0,94.0375939849624,1.53757247850918,71,14371.0,0.06040996034350252,71,14371.0,False,,
1060.0,85,12759.0,95.21641791044776,1.546115941884909,85,14647.0,0.053516823271223146,85,14647.0,False,,
1065.0,87,12997.0,97.7218045112782,1.2500906544989427,87,14987.0,0.03897247794412961,87,14987.0,False,,
1070.0,90,13218.0,100.90076335877863,1.4505927975398236,90,15284.0,0.04490601562203879,90,15284.0,False,,
1075.0,82,13459.0,105.1484375,1.4405812989106819,82,15655.0,0.0543032260800236,82,15655.0,False,,
1080.0,79,13720.0,106.35658914728683,1.6476034544054696,79,15930.0,0.05677603402183581,79,15930.0,False,,
1085.0,75,14013.0,107.79230769230769,2.2376577090200516,75,16212.0,0.08258796412415777,75,16212.0,False,,
1090.0,77,14311.0,108.41666666666667,1.9750703495823658,77,16500.0,0.08072922302249916,77,16500.0,False,,
1095.0,84,14599.0,114.95275590551181,1.6704759057708995,84,16721.0,0.068059117500276,84,16721.0,False,,
1100.0,83,14700.0,113.07692307692308,1.7103530629904071,83,16723.0,0.06879466732149633,83,16723.0,False,,
1105.0,78,14623.0,113.35658914728683,1.8398864891461988,78,16321.0,0.06387181631895361,78,16321.0,False,,
1110.0,73,14624.0,115.14960629921259,1.7780989556756186,73,16489.0,0.07269077966979474,73,16489.0,False,,
1115.0,83,14854.0,115.14728682170542,1.54137713023951,83,16758.0,0.05457640549125808,83,16758.0,False,,
1120.0,94,15188.0,114.19548872180451,1.725640507094236,94,17038.0,0.04333496049363481,94,17038.0,False,,
1125.0,91,15435.0,118.73076923076923,1.6920573308883604,91,17397.0,0.06705052344865291,91,17397.0,False,,
1130.0,87,15632.0,124.06349206349206,1.7432518746903243,87,17636.0,0.06867492808016815,87,17636.0,False,,
1135.0,85,15784.0,124.28346456692914,1.5426353216290989,85,17735.0,0.05782109841077739,85,17735.0,False,,
1140.0,76,15851.0,126.808,1.6769210725298311,76,17654.0,0.06427439874478437,76,17654.0,False,,
1145.0,77,16030.0,128.24,1.5486274401842297,77,17837.0,0.060757499461765486,77,17837.0,False,,
1150.0,88,16393.0,129.07874015748033,1.2301239810974685,88,18056.0,0.033249908316835844,88,18056.0,False,,
1155.0,87,16642.0,130.015625,1.3123071337084715,87,18345.0,0.0416653682185882,87,18345.0,False,,
1160.0,85,16806.0,131.296875,1.7561039860587346,85,18572.0,0.07001178183506414,85,18572.0,False,,
1165.0,80,17022.0,136.176,2.083287824009015,80,18759.0,0.06570243689177775,80,18759.0,False,,
1170.0,79,17145.0,138.26612903225808,1.801411262635431,79,19046.0,0.06733987180221299,79,19046.0,False,,
1175.0,75,17322.0,144.35,1.686644742646566,75,19155.0,0.06637373409865839,75,19155.0,False,,
1180.0,75,17438.0,140.6290322580645,1.6590392055455951,75,19313.0,0.06353839763724851,75,19313.0,False,,
1185.0,75,17481.0,142.1219512195122,1.7287934736480477,75,19313.0,0.061723609058269194,75,19313.0,False,,
1190.0,76,17732.0,141.856,1.4277637461697648,76,19563.0,0.05363830759717745,76,19563.0,False,,
1195.0,87,18086.0,140.2015503875969,1.4389911081998008,87,19784.0,0.05180892123510351,87,19784.0,False,,
1200.0,86,18331.0,143.2109375,1.4027096625692779,86,20048.0,0.049499986793692954,86,20048.0,False,,
1205.0,85,18497.0,145.64566929133858,1.5199864789266144,85,20229.0,0.046020931154982785,85,20229.0,False,,
1210.0,81,18730.0,152.27642276422765,2.011696478957238,81,20287.0,0.060421961616691264,81,20287.0,False,,
1215.0,76,15237.0,124.89344262295081,1.7469651292373718,76,19405.0,0.07018281057443485,76,19405.0,False,,
1220.0,73,9934.0,84.90598290598291,1.6059279900060481,73,17326.0,0.07118447692502396,73,17326.0,False,,
1225.0,81,6328.0,51.03225806451613,1.4328838992922224,81,17587.0,0.05414367343930738,81,17587.0,False,,
1230.0,71,2783.0,22.443548387096776,1.7611106133330585,71,17734.0,0.07494438517332788,71,17734.0,False,,
1235.0,67,944.0,7.492063492063492,1.7159872822411282,67,17835.0,0.07976899064051272,67,17835.0,False,,
1240.0,74,785.0,6.181102362204724,1.4812539796850268,74,17713.0,0.05090535528263968,74,17713.0,False,,
1245.0,76,874.0,6.992,1.4442136154908805,76,17919.0,0.056847616073954055,76,17919.0,False,,
1250.0,88,1040.0,8.188976377952756,1.256687488852332,88,18040.0,0.03811324042198942,88,18040.0,False,,
1255.0,89,1198.0,9.584,1.3684754548492224,89,18209.0,0.036100725886626064,89,18209.0,False,,
1260.0,82,1276.0,10.373983739837398,1.664554697820868,82,18405.0,0.04908165123923674,82,18405.0,False,,
1265.0,74,1213.0,9.861788617886178,1.6398967055797138,74,17537.0,0.06425636796558709,74,17537.0,False,,
