step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
105.0,30,633.0,11.722222222222221,2.6886568014867485,30,984.0,0.12707070023460926,30,984.0,False,,
110.0,32,762.0,13.137931034482758,2.6417936813950957,32,1079.0,0.10609334956507493,32,1079.0,False,,
115.0,38,934.0,14.59375,4.318586270976756,38,1230.0,0.17330254241158746,38,1230.0,False,,
120.0,38,1118.0,18.327868852459016,4.468967201547889,38,1414.0,0.18956282544422254,38,1414.0,False,,
125.0,42,1318.0,21.966666666666665,2.6137272186202,42,1614.0,0.10676603292927146,42,1614.0,False,,
130.0,48,1546.0,25.766666666666666,1.973949749015141,48,1842.0,0.09178274229718604,48,1842.0,False,,
135.0,44,1556.0,24.6984126984127,2.2348706151892914,44,1928.0,0.12092373827759748,44,1928.0,False,,
140.0,38,1411.0,22.046875,2.3588222694812058,38,1875.0,0.09766730682496497,38,1875.0,False,,
145.0,42,1290.0,17.916666666666668,3.356016463687646,42,1756.0,0.11649974936137662,42,1756.0,False,,
150.0,30,1323.0,18.375,4.2920602725015975,30,1689.0,0.17324883004716493,30,1689.0,False,,
155.0,26,1323.0,19.455882352941178,5.00510321026276,26,1769.0,0.26315770212421014,26,1769.0,False,,
160.0,40,1474.0,21.057142857142857,3.6357681791093728,40,1868.0,0.15624560873210416,40,1868.0,False,,
165.0,38,1619.0,23.12857142857143,2.9209198865293753,38,1973.0,0.1256803552830613,38,1973.0,False,,
170.0,35,1762.0,25.536231884057973,2.626151010306218,35,2006.0,0.10769611309671032,35,2006.0,False,,
175.0,40,1937.0,26.90277777777778,3.336084232387751,40,2027.0,0.11699873754919372,40,2027.0,False,,
180.0,38,2127.0,31.279411764705884,4.225660081567625,38,2143.0,0.15588335257618358,38,2143.0,False,,
185.0,41,2326.0,30.605263157894736,4.354580166027337,41,2326.0,0.19131718495638747,41,2326.0,False,,
190.0,42,2536.0,35.22222222222222,4.474882161353183,42,2536.0,0.1943414865047498,42,2536.0,False,,
195.0,43,2447.0,34.957142857142856,3.073696544915353,43,2643.0,0.11669910852615785,43,2643.0,False,,
200.0,38,2305.0,33.89705882352941,2.985873078809971,38,2647.0,0.11300474089993467,38,2647.0,False,,
205.0,38,2369.0,33.36619718309859,3.555832651435391,38,2592.0,0.11990269159088386,38,2592.0,False,,
210.0,35,2536.0,36.7536231884058,4.824401047120629,35,2634.0,0.21741615467517025,35,2634.0,False,,
215.0,39,2720.0,42.5,4.361922571984717,39,2744.0,0.19161611748142504,39,2744.0,False,,
220.0,45,2920.0,41.12676056338028,3.7487146821218995,45,2920.0,0.14238519332659624,45,2920.0,False,,
225.0,43,3129.0,45.34782608695652,4.158124307239168,43,3129.0,0.16769553677256765,43,3129.0,False,,
230.0,47,3353.0,49.30882352941177,2.931094869327779,47,3353.0,0.11977910775602131,47,3353.0,False,,
235.0,54,3595.0,52.86764705882353,1.8757401983386033,54,3595.0,0.06648556827603572,54,3595.0,False,,
240.0,48,3538.0,52.80597014925373,2.5026758072550526,48,3702.0,0.11925705562652543,48,3702.0,False,,
245.0,47,3738.0,54.17391304347826,1.9920601908223836,47,3767.0,0.08612986446331958,47,3767.0,False,,
250.0,49,3698.0,52.08450704225352,2.274804957449933,49,3911.0,0.08641531830583214,49,3911.0,False,,
255.0,43,3618.0,48.24,2.405784821984853,43,3916.0,0.09206827510191196,43,3916.0,False,,
260.0,40,3736.0,47.29113924050633,3.6869245815407785,40,3955.0,0.15689986611808382,40,3955.0,False,,
265.0,46,3940.0,49.25,4.254393969296245,46,4046.0,0.19371399569232944,46,4046.0,False,,
270.0,43,4079.0,52.97402597402598,3.051201280148883,43,4191.0,0.12258522515511747,43,4191.0,False,,
275.0,48,4310.0,58.24324324324324,2.9843281978890026,48,4372.0,0.11108134560764812,48,4372.0,False,,
280.0,52,4522.0,57.97435897435897,2.4688302985523025,52,4581.0,0.06713849904595899,52,4581.0,False,,
285.0,48,4734.0,63.972972972972975,2.9960044863441855,48,4761.0,0.10860880270196391,48,4761.0,False,,
290.0,50,4976.0,62.9873417721519,2.898270295994028,50,4981.0,0.08441182515984741,50,4981.0,False,,
295.0,55,5234.0,64.61728395061728,3.308627858284571,55,5234.0,0.12828731227139364,55,5234.0,False,,
300.0,54,5504.0,71.48051948051948,3.236970798494922,54,5504.0,0.1228040509516767,54,5504.0,False,,
305.0,58,5790.0,75.1948051948052,2.1574012181645754,58,5790.0,0.07287895437396459,58,5790.0,False,,
310.0,57,5735.0,76.46666666666667,1.4250041641267772,57,5960.0,0.0670234183977725,57,5960.0,False,,
315.0,53,5600.0,70.88607594936708,2.0607882116810807,53,6011.0,0.08051477984601908,53,6011.0,False,,
320.0,47,5675.0,69.20731707317073,3.2777987526337253,47,5989.0,0.11791250769318337,47,5989.0,False,,
325.0,54,5874.0,69.10588235294118,3.4027051083564603,54,6054.0,0.1255128444373887,54,6054.0,False,,
330.0,50,6115.0,72.79761904761905,4.103154510940139,50,6184.0,0.18534157941638651,50,6184.0,False,,
335.0,52,6370.0,79.625,4.134414735283258,52,6372.0,0.1859781045813878,52,6372.0,False,,
340.0,52,4804.0,59.30864197530864,2.405773088738463,52,5985.0,0.09659897573215073,52,5985.0,False,,
345.0,52,2670.0,33.79746835443038,2.8283927841709,52,5057.0,0.11580840701747691,52,5057.0,False,,
350.0,45,1601.0,20.0125,3.25914871950136,45,3764.0,0.12302746653937675,45,3764.0,False,,
355.0,43,972.0,12.30379746835443,3.964626584450713,43,2940.0,0.16663469610020518,43,2940.0,False,,
360.0,35,848.0,11.157894736842104,3.7368845346713186,35,2899.0,0.1751211123309405,35,2899.0,False,,
365.0,37,946.0,11.261904761904763,3.5533783019992775,37,3003.0,0.1737973881801755,37,3003.0,False,,
370.0,43,1140.0,13.902439024390244,4.164487650512675,43,3127.0,0.19765037807038371,43,3127.0,False,,
375.0,48,1029.0,12.548780487804878,2.3796403066115617,48,3233.0,0.08144017309202488,48,3233.0,False,,
380.0,53,895.0,10.914634146341463,2.2925502282451484,53,3269.0,0.08723281480664244,53,3269.0,False,,
385.0,52,1001.0,11.916666666666666,3.276227904569449,52,3262.0,0.12389572780405118,52,3262.0,False,,
390.0,48,1212.0,14.962962962962964,3.4640213999378413,48,3317.0,0.12422239732623341,48,3317.0,False,,
395.0,50,1462.0,18.50632911392405,4.075831536754506,50,3495.0,0.18386371816667027,50,3495.0,False,,
400.0,52,1487.0,17.91566265060241,2.6919452092435034,52,3298.0,0.1020007092133633,52,3298.0,False,,
405.0,45,1380.0,17.25,3.5131463561316196,45,2800.0,0.16306082374586536,45,2800.0,False,,
410.0,38,766.0,9.45679012345679,2.5740954919070296,38,2642.0,0.1051317704753683,38,2642.0,False,,
415.0,42,650.0,7.926829268292683,2.881147875891365,42,2497.0,0.12800103713278155,42,2497.0,False,,
420.0,46,621.0,7.666666666666667,2.225512446104568,46,2631.0,0.0815577529268094,46,2631.0,False,,
425.0,53,556.0,6.698795180722891,2.2488143321333287,53,2715.0,0.08557373585479792,53,2715.0,False,,
430.0,46,661.0,7.963855421686747,2.542298708453543,46,2730.0,0.09599756466697919,46,2730.0,False,,
435.0,49,862.0,9.908045977011493,2.6554980147985785,49,2785.0,0.10315435772301239,49,2785.0,False,,
440.0,56,1133.0,12.730337078651685,2.873852648988119,56,3014.0,0.11040373862743483,56,3014.0,False,,
445.0,65,1180.0,13.409090909090908,1.9170776442275008,65,3213.0,0.08065426555748065,65,3213.0,False,,
450.0,61,1130.0,13.294117647058824,1.976531422593692,61,3339.0,0.09302826542785567,61,3339.0,False,,
455.0,58,1284.0,14.426966292134832,2.7027606746121435,58,3392.0,0.0998731209008493,58,3392.0,False,,
460.0,61,1556.0,17.0989010989011,2.8583660636957258,61,3538.0,0.11955436294018071,61,3538.0,False,,
465.0,59,1851.0,20.566666666666666,3.0071042177430525,59,3748.0,0.11959555947602636,59,3748.0,False,,
470.0,63,2161.0,23.236559139784948,2.710351801260594,63,4020.0,0.08229993552510012,63,4020.0,False,,
475.0,61,2218.0,23.849462365591396,2.365920553369254,61,4171.0,0.08331386462875716,61,4171.0,False,,
480.0,59,2134.0,23.97752808988764,2.976979321338939,59,4129.0,0.11020180338525414,59,4129.0,False,,
485.0,56,2098.0,24.114942528735632,3.0570941216197203,56,4128.0,0.10825386491044806,56,4128.0,False,,
490.0,51,2157.0,25.08139534883721,3.4120836698973145,51,4137.0,0.12826662650744022,51,4137.0,False,,
495.0,50,2354.0,28.36144578313253,3.582234938958104,50,4234.0,0.1538456069384972,50,4234.0,False,,
500.0,54,2610.0,31.44578313253012,3.5811426760442187,54,4300.0,0.16145594497133375,54,4300.0,False,,
505.0,59,2873.0,32.64772727272727,3.410210819969994,59,4477.0,0.14533949946127414,59,4477.0,False,,
510.0,50,2558.0,29.068181818181817,3.06448169019762,50,4229.0,0.14601550153613801,50,4229.0,False,,
515.0,50,1870.0,22.0,3.230315101177443,50,3404.0,0.14895353713699347,50,3404.0,False,,
520.0,51,1319.0,14.988636363636363,2.855933974277216,51,2781.0,0.09686014686379371,51,2781.0,False,,
525.0,45,900.0,10.227272727272727,2.999103787843697,45,2720.0,0.1402671364671647,45,2720.0,False,,
530.0,46,1022.0,12.023529411764706,2.8267647385676486,46,2718.0,0.11984732478625981,46,2718.0,False,,
535.0,56,1153.0,13.406976744186046,1.9595126635563043,56,2910.0,0.07126231743159148,56,2910.0,False,,
540.0,55,1244.0,14.987951807228916,1.954820519317479,55,3044.0,0.05773325074698293,55,3044.0,False,,
545.0,54,1078.0,11.591397849462366,2.2473033694494147,54,3184.0,0.10079057068495123,54,3184.0,False,,
550.0,52,812.0,8.826086956521738,2.848246546514533,52,3179.0,0.12831447240377775,52,3179.0,False,,
555.0,54,812.0,8.826086956521738,2.5490112679780133,54,3103.0,0.08331467559507202,54,3103.0,False,,
560.0,56,956.0,10.170212765957446,2.9526642842032116,56,3194.0,0.12066686049100621,56,3194.0,False,,
565.0,59,1215.0,13.351648351648352,2.8714729421442504,59,3257.0,0.12022968539453781,59,3257.0,False,,
570.0,59,1503.0,16.33695652173913,3.4233844767844404,59,3431.0,0.15587354993070407,59,3431.0,False,,
575.0,62,1801.0,20.235955056179776,2.867184088448963,62,3664.0,0.10446786748485212,62,3664.0,False,,
580.0,63,1801.0,18.760416666666668,2.3679441185143917,63,3609.0,0.07522574124876508,63,3609.0,False,,
585.0,57,1604.0,17.247311827956988,2.9839321920620456,57,3075.0,0.11031803716004292,57,3075.0,False,,
590.0,49,1171.0,13.157303370786517,2.4724386065899893,49,3012.0,0.09969641931754689,49,3012.0,False,,
595.0,53,1265.0,13.75,2.423545586684224,53,3019.0,0.08968337207535544,53,3019.0,False,,
600.0,59,1227.0,13.943181818181818,1.8636961684055633,59,3083.0,0.07188667521190818,59,3083.0,False,,
605.0,62,1030.0,11.444444444444445,2.1549933711497156,62,3101.0,0.06345093821098144,62,3101.0,False,,
610.0,58,967.0,11.114942528735632,2.6795801951528544,58,3023.0,0.07573251165519328,58,3023.0,False,,
615.0,52,968.0,10.876404494382022,3.3959948183291093,52,3046.0,0.1144352133449865,52,3046.0,False,,
620.0,45,1014.0,11.393258426966293,3.641717091255953,45,3129.0,0.172652059762304,45,3129.0,False,,
625.0,56,1259.0,14.471264367816092,3.1124256831539734,56,3307.0,0.13919099938534274,56,3307.0,False,,
630.0,63,1551.0,17.625,2.327008931283451,63,3599.0,0.061308998215025896,63,3599.0,False,,
635.0,64,1558.0,17.31111111111111,1.7045763324939622,64,3801.0,0.06348036529362294,64,3801.0,False,,
640.0,63,1448.0,16.08888888888889,1.4924705677099026,63,3899.0,0.058728675087629814,63,3899.0,False,,
645.0,62,1569.0,16.870967741935484,2.1643499894418023,62,3933.0,0.06008370262633223,62,3933.0,False,,
650.0,56,1643.0,16.938144329896907,2.3251324313530444,56,4075.0,0.08002022064860873,56,4075.0,False,,
655.0,57,1694.0,17.285714285714285,2.743058484802897,57,4008.0,0.1099352269067488,57,4008.0,False,,
660.0,53,1765.0,18.77659574468085,3.2507966948895115,53,3992.0,0.13738388891294387,53,3992.0,False,,
665.0,51,1835.0,19.945652173913043,3.2160733825423953,51,3983.0,0.11185457151920349,51,3983.0,False,,
670.0,56,2062.0,22.91111111111111,3.20524970892184,56,4118.0,0.1280799602866943,56,4118.0,False,,
675.0,57,2213.0,24.318681318681318,2.4537850825342353,57,4282.0,0.10823090271795528,57,4282.0,False,,
680.0,54,2302.0,25.57777777777778,2.0946293569170518,54,4351.0,0.08567152308587359,54,4351.0,False,,
685.0,61,2423.0,24.724489795918366,2.3602919092652197,61,4368.0,0.0794192155991598,61,4368.0,False,,
690.0,53,2618.0,26.444444444444443,3.1285022224045274,53,4517.0,0.13889360531090567,53,4517.0,False,,
695.0,60,2903.0,30.239583333333332,3.4879160172431836,60,4686.0,0.15663902032586435,60,4686.0,False,,
700.0,65,3215.0,33.144329896907216,3.147651090877138,65,4910.0,0.11732594758935633,65,4910.0,False,,
705.0,67,3542.0,37.28421052631579,2.807500852143093,67,5207.0,0.09301827150104586,67,5207.0,False,,
710.0,68,3178.0,34.17204301075269,1.9242530127947468,68,5029.0,0.05253292705614714,68,5029.0,False,,
715.0,64,2356.0,25.333333333333332,2.3043024903403415,64,4414.0,0.08055477014903406,64,4414.0,False,,
720.0,60,1795.0,20.168539325842698,2.748109157263092,60,3585.0,0.0857708391651208,60,3585.0,False,,
725.0,51,1338.0,13.9375,2.3465757066044017,51,3721.0,0.10049164343460647,51,3721.0,False,,
730.0,49,1143.0,12.290322580645162,3.2841586705630887,49,3642.0,0.15950837003085183,49,3642.0,False,,
735.0,50,1058.0,11.626373626373626,2.813673785975013,50,3585.0,0.10154871670412491,50,3585.0,False,,
740.0,53,1045.0,11.483516483516484,3.1229163199757406,53,3547.0,0.10596092630110096,53,3547.0,False,,
745.0,49,781.0,8.775280898876405,3.324666586939651,49,3643.0,0.1578900962340077,49,3643.0,False,,
750.0,52,896.0,10.666666666666666,2.712937004147464,52,3563.0,0.11365890280907841,52,3563.0,False,,
755.0,53,916.0,10.409090909090908,2.1543012741384278,53,3742.0,0.06657663253084499,53,3742.0,False,,
760.0,59,913.0,9.610526315789473,2.206558680272347,59,3860.0,0.08273756888803305,59,3860.0,False,,
765.0,57,1126.0,11.729166666666666,2.838878881545393,57,3983.0,0.11062142255051946,57,3983.0,False,,
770.0,62,1422.0,14.510204081632653,3.007862870162768,62,4153.0,0.1052732485469315,62,4153.0,False,,
775.0,66,1450.0,14.795918367346939,2.246335835961346,66,4033.0,0.07260667493298163,66,4033.0,False,,
780.0,64,1370.0,14.731182795698924,2.2413106466720425,64,3602.0,0.07130030921986825,64,3602.0,False,,
785.0,60,1067.0,11.597826086956522,1.803059232210904,60,3751.0,0.07254339936856037,60,3751.0,False,,
790.0,52,879.0,9.659340659340659,2.235763912464352,52,3710.0,0.09148179435167196,52,3710.0,False,,
795.0,53,882.0,9.382978723404255,2.771189453896936,53,3548.0,0.09899119570047188,53,3548.0,False,,
800.0,52,882.0,9.382978723404255,3.604561198783,52,3471.0,0.14484303218693223,52,3471.0,False,,
805.0,52,758.0,8.32967032967033,3.284968695234042,52,3604.0,0.15514173359167543,52,3604.0,False,,
810.0,55,954.0,10.840909090909092,2.55375268352093,55,3685.0,0.11215134473895541,55,3685.0,False,,
815.0,63,1250.0,13.58695652173913,2.505208653872195,63,3921.0,0.07212831228926128,63,3921.0,False,,
820.0,68,1336.0,14.365591397849462,1.6954308678110321,68,4147.0,0.04564387046669255,68,4147.0,False,,
825.0,66,1330.0,14.301075268817204,1.67887136609205,66,4292.0,0.0537555526692303,66,4292.0,False,,
830.0,62,1442.0,14.42,2.27558551610146,62,4374.0,0.06506888625692658,62,4374.0,False,,
835.0,66,1732.0,16.980392156862745,2.7591397378661577,66,4537.0,0.1082056362513166,66,4537.0,False,,
840.0,63,1859.0,19.164948453608247,2.776839617541691,63,4657.0,0.13404299875876308,63,4657.0,False,,
845.0,59,1866.0,19.642105263157895,2.63306306000067,59,4643.0,0.09360584790513832,59,4643.0,False,,
850.0,59,1918.0,20.404255319148938,2.70521425729156,59,4641.0,0.08123705162876191,59,4641.0,False,,
855.0,56,1993.0,22.144444444444446,3.0276413088717335,56,4651.0,0.11239735954980862,56,4651.0,False,,
860.0,56,2180.0,25.057471264367816,3.447031120979379,56,4721.0,0.1478057887855774,56,4721.0,False,,
865.0,64,2464.0,26.782608695652176,3.2105253939630383,64,4871.0,0.13785900986822025,64,4871.0,False,,
870.0,62,2759.0,29.98913043478261,3.3689533146313093,62,5026.0,0.14301638760067564,62,5026.0,False,,
875.0,63,3071.0,32.32631578947368,3.8394418595877506,63,5252.0,0.1529389278701399,63,5252.0,False,,
880.0,63,3162.0,34.0,2.4109479510613427,63,5420.0,0.09718577637374995,63,5420.0,False,,
885.0,61,3124.0,33.234042553191486,2.4516938345690593,61,5510.0,0.10134094657206366,61,5510.0,False,,
890.0,60,3225.0,33.59375,2.570514173024049,60,5568.0,0.08490333208564337,60,5568.0,False,,
895.0,61,3432.0,35.75,2.819354090576425,61,5724.0,0.11122445207148828,61,5724.0,False,,
900.0,60,3719.0,40.42391304347826,3.134181276271758,60,5858.0,0.12482328823503043,60,5858.0,False,,
905.0,58,3309.0,33.765306122448976,2.6677708722151583,58,5602.0,0.12120056854345351,58,5602.0,False,,
910.0,58,2446.0,25.479166666666668,2.8728635900436017,58,4824.0,0.1363977846260938,58,4824.0,False,,
915.0,57,1710.0,17.8125,2.521891978416983,57,3781.0,0.09203563115928756,57,3781.0,False,,
920.0,53,946.0,9.75257731958763,2.60212967384606,53,3923.0,0.10743155299017496,53,3923.0,False,,
925.0,56,1010.0,10.86021505376344,2.462288802034476,56,3962.0,0.09639904740760924,56,3962.0,False,,
930.0,57,1025.0,10.56701030927835,2.1616585460306754,57,4120.0,0.07680176897891215,57,4120.0,False,,
935.0,61,929.0,9.882978723404255,1.9525731558111505,61,4239.0,0.05931099010177115,61,4239.0,False,,
940.0,67,1012.0,9.825242718446601,2.5008726261858754,67,4303.0,0.0786833721007406,67,4303.0,False,,
945.0,59,1143.0,11.545454545454545,2.160351440054166,59,4542.0,0.10552856457973446,59,4542.0,False,,
950.0,67,1451.0,14.806122448979592,2.140266596743414,67,4810.0,0.09906536768393658,67,4810.0,False,,
955.0,76,1523.0,14.78640776699029,1.406355046264254,76,5029.0,0.041114705186863186,76,5029.0,False,,
960.0,70,1441.0,14.704081632653061,1.4893670314198697,70,5141.0,0.05159436923199941,70,5141.0,False,,
965.0,72,1523.0,14.78640776699029,2.1698279348191676,72,5194.0,0.06405036506860241,72,5194.0,False,,
970.0,66,1703.0,17.03,2.456852277249286,66,5287.0,0.07122176133455255,66,5287.0,False,,
975.0,67,2020.0,19.423076923076923,3.040998430571146,67,5481.0,0.11423233606479792,67,5481.0,False,,
980.0,70,2360.0,22.476190476190474,3.1433079435880753,70,5683.0,0.12813891675906494,70,5683.0,False,,
985.0,75,2722.0,26.686274509803923,2.9792092838080864,75,5972.0,0.11262033920731723,75,5972.0,False,,
990.0,76,3092.0,31.551020408163264,2.36413276223923,76,6320.0,0.05928076394604544,76,6320.0,False,,
995.0,74,3040.0,32.0,1.7363765257801207,74,6177.0,0.05088451254016139,74,6177.0,False,,
1000.0,68,2694.0,28.357894736842105,2.0397928402492074,68,5593.0,0.0654375810800135,68,5593.0,False,,
1005.0,64,2483.0,26.698924731182796,2.455987537966748,64,4694.0,0.0793249157479929,64,4694.0,False,,
1010.0,51,1853.0,19.103092783505154,2.4507715696231207,51,4773.0,0.09840638194202046,51,4773.0,False,,
1015.0,47,1472.0,15.827956989247312,3.174217880434189,47,4627.0,0.15488918552006165,47,4627.0,False,,
1020.0,46,1244.0,13.67032967032967,3.233328354196976,46,4341.0,0.1384623388520766,46,4341.0,False,,
1025.0,49,1055.0,11.988636363636363,3.110696109175909,49,4267.0,0.1298489819070317,49,4267.0,False,,
1030.0,52,1036.0,12.046511627906977,3.3539841766316214,52,4119.0,0.14045851737986076,52,4119.0,False,,
1035.0,51,928.0,10.666666666666666,3.203102183994761,51,4162.0,0.15830960486707568,51,4162.0,False,,
1040.0,54,1093.0,12.420454545454545,2.801206633302184,54,4206.0,0.12322854459179669,54,4206.0,False,,
1045.0,67,1112.0,11.829787234042554,1.7597850964714035,67,4400.0,0.06572906858905256,67,4400.0,False,,
1050.0,60,1103.0,11.489583333333334,2.633328087630133,60,4479.0,0.1132863474470477,60,4479.0,False,,
1055.0,62,1318.0,13.448979591836734,3.1193748844592903,62,4612.0,0.13166236192721598,62,4612.0,False,,
1060.0,60,1326.0,13.393939393939394,2.363340215838123,60,4424.0,0.10220713269210654,60,4424.0,False,,
1065.0,65,1194.0,11.821782178217822,2.028085171771863,65,3927.0,0.07707633297459426,65,3927.0,False,,
1070.0,61,995.0,9.95,2.190275502260299,61,3780.0,0.07333392217216714,61,3780.0,False,,
1075.0,62,1113.0,11.59375,2.217964111899157,62,3959.0,0.07217867577150666,62,3959.0,False,,
1080.0,65,1188.0,12.638297872340425,1.6539983724910499,65,4072.0,0.0406004858110797,65,4072.0,False,,
1085.0,62,1123.0,11.459183673469388,2.195777643632821,62,4009.0,0.07808764968580122,62,4009.0,False,,
1090.0,62,1109.0,11.43298969072165,2.7615634963158184,62,3879.0,0.09808713184969171,62,3879.0,False,,
1095.0,57,1150.0,12.23404255319149,2.966426032268301,57,3821.0,0.11381395201917016,57,3821.0,False,,
1100.0,57,1282.0,13.78494623655914,3.146706459958617,57,3881.0,0.11113766780668617,57,3881.0,False,,
1105.0,60,1529.0,16.440860215053764,2.3976696935820283,60,4133.0,0.10699529915693343,60,4133.0,False,,
1110.0,68,1842.0,20.02173913043478,1.8320356141501544,68,4431.0,0.058194310081821375,68,4431.0,False,,
1115.0,71,1880.0,20.0,1.5289145993651256,71,4630.0,0.05275877972612157,71,4630.0,False,,
1120.0,71,1730.0,17.3,1.6753152326838896,71,4639.0,0.0668437606107173,71,4639.0,False,,
1125.0,67,1707.0,16.41346153846154,2.625280487546185,67,4693.0,0.09693112260861772,67,4693.0,False,,
1130.0,65,1835.0,17.476190476190474,2.978749378568007,65,4782.0,0.11666969104130376,65,4782.0,False,,
1135.0,67,2110.0,20.686274509803923,2.823756594045221,67,4890.0,0.09862601927581824,67,4890.0,False,,
1140.0,70,2263.0,22.186274509803923,2.5258437644540397,70,5061.0,0.1057823529340239,70,5061.0,False,,
1145.0,66,2289.0,23.12121212121212,2.3313260278482573,66,5129.0,0.0887802959829738,66,5129.0,False,,
1150.0,64,2391.0,24.397959183673468,2.6441822704096603,64,5076.0,0.08442093650591671,64,5076.0,False,,
1155.0,61,2489.0,25.397959183673468,2.9194740285107366,61,5091.0,0.11102772114238411,61,5091.0,False,,
1160.0,61,2686.0,27.13131313131313,3.5821466368783836,61,5279.0,0.15948991046808272,61,5279.0,False,,
1165.0,67,3000.0,30.612244897959183,3.4304462474601753,67,5441.0,0.15181466934470256,67,5441.0,False,,
1170.0,64,3154.0,32.854166666666664,2.5674754297542095,64,5614.0,0.11315051497936919,64,5614.0,False,,
1175.0,63,3221.0,32.86734693877551,2.2599557166715862,63,5708.0,0.09717950085239706,63,5708.0,False,,
1180.0,65,3368.0,33.34653465346535,2.681162030794338,65,5772.0,0.09900332838319716,65,5772.0,False,,
1185.0,62,3587.0,35.166666666666664,2.8318056622354657,62,5963.0,0.1205518515886316,62,5963.0,False,,
1190.0,62,3194.0,30.419047619047618,2.51987644736229,62,5669.0,0.11363849538965595,62,5669.0,False,,
1195.0,66,2363.0,21.48181818181818,2.6554498173609504,66,4969.0,0.11717831625319627,66,4969.0,False,,
1200.0,64,1683.0,15.877358490566039,2.806768903874681,64,3994.0,0.11163185705047078,64,3994.0,False,,
1205.0,63,1000.0,9.433962264150944,1.816813028687808,63,4181.0,0.062012493971281384,63,4181.0,False,,
1210.0,68,1160.0,11.153846153846153,2.158066430038879,68,4304.0,0.08193886037579354,68,4304.0,False,,
1215.0,72,1267.0,12.066666666666666,1.5905960411148061,72,4532.0,0.0573090914027489,72,4532.0,False,,
1220.0,74,1253.0,12.048076923076923,1.4995596630132797,74,4594.0,0.043744523937563375,74,4594.0,False,,
1225.0,79,1317.0,12.082568807339449,2.0506704183708973,79,4725.0,0.05395996168302732,79,4725.0,False,,
1230.0,69,1442.0,13.733333333333333,2.8086028571081108,69,4900.0,0.1126023256308184,69,4900.0,False,,
1235.0,64,1522.0,14.776699029126213,2.8522002992398194,64,5080.0,0.13324703846398134,64,5080.0,False,,
1240.0,73,1865.0,18.106796116504853,2.3092225784324345,73,5334.0,0.0825435514808135,73,5334.0,False,,
1245.0,75,1925.0,18.160377358490567,1.8047590421168107,75,5554.0,0.047683290019028296,75,5554.0,False,,
1250.0,73,1810.0,17.403846153846153,1.530037318912579,73,5642.0,0.04713097984638817,73,5642.0,False,,
1255.0,76,1826.0,17.22641509433962,2.0471341433629098,76,5689.0,0.060174537994585796,76,5689.0,False,,
1260.0,70,1911.0,18.2,2.4653172543631863,70,5780.0,0.08154771234562373,70,5780.0,False,,
1265.0,69,2155.0,20.330188679245282,2.801764124783827,69,5845.0,0.10797394640416311,69,5845.0,False,,
1270.0,73,2513.0,23.485981308411215,3.1223791364452698,73,6024.0,0.14026818057934995,73,6024.0,False,,
1275.0,73,2874.0,27.37142857142857,2.82556917202561,73,6240.0,0.11212117269273837,73,6240.0,False,,
